Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter X Diseases of the respiratory system,ILD,S100A11,Protein S100-A11,Wald ratio,1,0.57 [0.41-0.78],0.000440467847324591,cis
Chapter X Diseases of the respiratory system,ILD,EPS8L2,Epidermal growth factor receptor kinase substrate 8-like protein 2,Inverse variance weighted,10,1.31 [1.08-1.6],0.00648032864104887,cis
Chapter X Diseases of the respiratory system,ILD,IGFBPL1,Insulin-like growth factor-binding protein-like 1,Inverse variance weighted,20,1.1 [1.03-1.18],0.00789244260459827,cis
Chapter X Diseases of the respiratory system,ILD,CRIM1,Cysteine-rich motor neuron 1 protein,Inverse variance weighted,7,0.74 [0.58-0.93],0.0112054117692493,cis
Chapter X Diseases of the respiratory system,ILD,MSMB,Beta-microseminoprotein,Inverse variance weighted,64,1.07 [1.01-1.13],0.0132827751430096,cis
Chapter X Diseases of the respiratory system,ILD,MDK,Midkine,Inverse variance weighted,4,1.46 [1.08-1.98],0.0149984964416535,cis
Chapter X Diseases of the respiratory system,ILD,EPO,Erythropoietin,Inverse variance weighted,5,2.49 [1.19-5.22],0.0153095575291832,cis
Chapter X Diseases of the respiratory system,ILD,FAS,Tumor necrosis factor receptor superfamily member 6,Inverse variance weighted,9,0.83 [0.71-0.97],0.0163889408616874,cis
Chapter X Diseases of the respiratory system,ILD,PXN,Paxillin,Inverse variance weighted,26,1.1 [1.02-1.19],0.0165200107501655,cis
Chapter X Diseases of the respiratory system,ILD,PON3,Serum paraoxonase/lactonase 3,Inverse variance weighted,16,0.9 [0.83-0.98],0.0185551599140954,cis
Chapter X Diseases of the respiratory system,ILD,CD40,Tumor necrosis factor receptor superfamily member 5,Inverse variance weighted,10,1.14 [1.02-1.28],0.0246614412974954,cis
Chapter X Diseases of the respiratory system,ILD,BTN2A1,Butyrophilin subfamily 2 member A1,Wald ratio,1,0.58 [0.36-0.93],0.0246941074563216,cis
Chapter X Diseases of the respiratory system,ILD,PLA2G15,Phospholipase A2 group XV,Inverse variance weighted,12,0.88 [0.79-0.99],0.026034001347617,cis
Chapter X Diseases of the respiratory system,ILD,LSP1,Lymphocyte-specific protein 1,Inverse variance weighted,6,1.56 [1.05-2.31],0.0283446308327832,cis
Chapter X Diseases of the respiratory system,ILD,IFI30,Gamma-interferon-inducible lysosomal thiol reductase,Inverse variance weighted,13,0.89 [0.81-0.99],0.0309115168448729,cis
Chapter X Diseases of the respiratory system,ILD,NPC2,NPC intracellular cholesterol transporter 2,Inverse variance weighted,10,1.19 [1.01-1.41],0.0345325250795196,cis
Chapter X Diseases of the respiratory system,ILD,NBL1,Neuroblastoma suppressor of tumorigenicity 1,Inverse variance weighted,2,1.55 [1.03-2.34],0.0362762222320583,cis
Chapter X Diseases of the respiratory system,ILD,GM2A,Ganglioside GM2 activator,Inverse variance weighted,24,1.08 [1-1.16],0.0369371317877567,cis
Chapter X Diseases of the respiratory system,ILD,CD300A,CMRF35-like molecule 8,Inverse variance weighted,5,1.18 [1-1.38],0.0436823496863289,cis
Chapter X Diseases of the respiratory system,ILD,DPY30,Protein dpy-30 homolog,Wald ratio,1,0.35 [0.13-0.99],0.047097267737186,cis
Chapter X Diseases of the respiratory system,ILD,LGALS9,Galectin-9,Inverse variance weighted,26,1.12 [1-1.24],0.0505183807671331,cis
Chapter X Diseases of the respiratory system,ILD,MMP12,Macrophage metalloelastase,Inverse variance weighted,18,1.08 [1-1.16],0.0524362484979542,cis
Chapter X Diseases of the respiratory system,ILD,CD28,T-cell-specific surface glycoprotein CD28,Inverse variance weighted,5,0.81 [0.65-1.01],0.0582869473803037,cis
Chapter X Diseases of the respiratory system,ILD,BPIFB1,BPI fold-containing family B member 1,Inverse variance weighted,27,1.11 [1-1.24],0.0589511480203816,cis
