Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_MINERAL_MET,SEMA3F,Semaphorin-3F,Inverse variance weighted,15,0.49 [0.33-0.71],0.000152079894189237,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_MINERAL_MET,RNASE6,Ribonuclease K6,Inverse variance weighted,15,0.83 [0.74-0.93],0.00181401556178758,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_MINERAL_MET,CTSS,Cathepsin S,Inverse variance weighted,23,0.84 [0.75-0.95],0.0044550406760103,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_MINERAL_MET,HYOU1,Hypoxia up-regulated protein 1,Inverse variance weighted,6,0.65 [0.48-0.88],0.00562130826363983,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_MINERAL_MET,CLMP,CXADR-like membrane protein,Inverse variance weighted,12,1.25 [1.07-1.47],0.00655086506791043,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_MINERAL_MET,SCLY,Selenocysteine lyase,Inverse variance weighted,4,1.47 [1.11-1.95],0.00742732755352696,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_MINERAL_MET,ITGAV,Integrin alpha-V,Inverse variance weighted,5,1.76 [1.16-2.69],0.00850906468108732,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_MINERAL_MET,MMP12,Macrophage metalloelastase,Inverse variance weighted,18,0.87 [0.78-0.96],0.00875690831831518,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_MINERAL_MET,CHGB,Secretogranin-1,Inverse variance weighted,27,1.14 [1.03-1.27],0.00974226116762357,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_MINERAL_MET,SPINK4,Serine protease inhibitor Kazal-type 4,Inverse variance weighted,29,0.88 [0.8-0.97],0.00975559302270965,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_MINERAL_MET,IL18R1,Interleukin-18 receptor 1,Inverse variance weighted,46,1.1 [1.02-1.18],0.0121125437179037,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_MINERAL_MET,TNFRSF19,Tumor necrosis factor receptor superfamily member 19,Inverse variance weighted,8,0.74 [0.58-0.94],0.0152063007145801,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_MINERAL_MET,SPON2,Spondin-2,Inverse variance weighted,4,0.73 [0.56-0.94],0.0165666167945485,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_MINERAL_MET,TFF1,Trefoil factor 1,Inverse variance weighted,8,1.3 [1.05-1.62],0.0169829031101274,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_MINERAL_MET,SCARF1,Scavenger receptor class F member 1,Inverse variance weighted,11,1.26 [1.04-1.52],0.0174266276025556,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_MINERAL_MET,GRN,Progranulin,Inverse variance weighted,7,0.79 [0.64-0.97],0.0228139833241682,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_MINERAL_MET,MMP7,Matrilysin,Inverse variance weighted,13,1.2 [1.02-1.41],0.025637305344883,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_MINERAL_MET,EPHB4,Ephrin type-B receptor 4,Wald ratio,1,1.55 [1.05-2.29],0.0258033170166588,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_MINERAL_MET,DTNB,Dystrobrevin beta,Inverse variance weighted,2,0.23 [0.06-0.84],0.0265158218935549,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_MINERAL_MET,YAP1,Transcriptional coactivator YAP1,Wald ratio,1,0.34 [0.13-0.9],0.0291776603137862,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_MINERAL_MET,IGFBP6,Insulin-like growth factor-binding protein 6,Inverse variance weighted,2,1.96 [1.07-3.58],0.0292584557590202,cis
