Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_KNEE,DLK1,Protein delta homolog 1,Inverse variance weighted,25,0.94 [0.92-0.97],1.11127430717266e-05,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_KNEE,CYTL1,Cytokine-like protein 1,Inverse variance weighted,7,1.04 [1.02-1.06],0.000591018232459549,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_KNEE,PLA2G2A,"Phospholipase A2, membrane associated",Inverse variance weighted,19,0.96 [0.94-0.99],0.0024329532740103,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_KNEE,CNTN1,Contactin-1,Inverse variance weighted,22,0.94 [0.9-0.98],0.00280499146526697,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_KNEE,AMBP,Protein AMBP,Inverse variance weighted,3,1.15 [1.04-1.27],0.00808439838328013,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_KNEE,LMNB2,Lamin-B2,Wald ratio,1,0.61 [0.42-0.89],0.0109626988349756,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_KNEE,CTSL,Cathepsin L1,Wald ratio,1,1.49 [1.07-2.09],0.0187938280446167,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_KNEE,FABP3,"Fatty acid-binding protein, heart",Inverse variance weighted,4,0.86 [0.76-0.98],0.0247698539971276,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_KNEE,BSG,Basigin,Wald ratio,1,1.13 [1.01-1.26],0.0322131734888121,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_KNEE,ACAN,Aggrecan core protein,Inverse variance weighted,3,0.86 [0.74-0.99],0.0352279366161297,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_KNEE,TNFRSF14,Tumor necrosis factor receptor superfamily member 14,Wald ratio,1,1.15 [1-1.31],0.045579987318947,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_KNEE,CNTN2,Contactin-2,Inverse variance weighted,29,0.98 [0.96-1],0.0518126653209364,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_KNEE,SCARB2,Lysosome membrane protein 2,Inverse variance weighted,7,0.94 [0.89-1],0.053367676159725,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_KNEE,TFF1,Trefoil factor 1,Inverse variance weighted,8,0.94 [0.89-1],0.0592890246198633,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_KNEE,HAVCR1,Hepatitis A virus cellular receptor 1,Inverse variance weighted,27,1.03 [1-1.07],0.0614005093777832,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_KNEE,NCAN,Neurocan core protein,Inverse variance weighted,3,1.1 [0.99-1.22],0.0630635614493231,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_KNEE,GFRA1,GDNF family receptor alpha-1,Inverse variance weighted,7,1.05 [1-1.12],0.0653309899614824,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_KNEE,EFNA1,Ephrin-A1,Inverse variance weighted,11,0.95 [0.91-1.01],0.0780525974969433,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_KNEE,ELN,Elastin,Inverse variance weighted,2,1.42 [0.94-2.14],0.0951091692575128,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_KNEE,COL9A1,Collagen alpha-1(IX) chain,Inverse variance weighted,8,0.95 [0.9-1.01],0.0989226990163573,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_KNEE,CDCP1,CUB domain-containing protein 1,Inverse variance weighted,14,1.05 [0.99-1.11],0.099966570111463,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_KNEE,YAP1,Transcriptional coactivator YAP1,Wald ratio,1,0.82 [0.64-1.04],0.102489101148047,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_KNEE,NECTIN2,Nectin-2,Inverse variance weighted,5,1.08 [0.98-1.19],0.102657963998306,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_KNEE,SCRG1,Scrapie-responsive protein 1,Inverse variance weighted,3,1.2 [0.96-1.49],0.107329700310682,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_KNEE,MSR1,Macrophage scavenger receptor types I and II,Inverse variance weighted,8,0.97 [0.93-1.01],0.112023792995525,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_KNEE,ANXA10,Annexin A10,Wald ratio,1,1.27 [0.94-1.72],0.116635772779569,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_KNEE,TFF3,Trefoil factor 3,Inverse variance weighted,5,1.07 [0.98-1.17],0.118399276526115,cis
