Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_THROMBOCYTOPENIANAS,CTSB,Cathepsin B,Inverse variance weighted,26,0.79 [0.71-0.89],8.72861171080495e-05,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_THROMBOCYTOPENIANAS,FAS,Tumor necrosis factor receptor superfamily member 6,Inverse variance weighted,9,1.48 [1.21-1.81],0.000104095561062156,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_THROMBOCYTOPENIANAS,CD276,CD276 antigen,Inverse variance weighted,20,0.83 [0.75-0.92],0.000720338405007137,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_THROMBOCYTOPENIANAS,TNFRSF13B,Tumor necrosis factor receptor superfamily member 13B,Inverse variance weighted,5,0.63 [0.48-0.82],0.000780199287688804,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_THROMBOCYTOPENIANAS,SEMA3F,Semaphorin-3F,Inverse variance weighted,15,1.86 [1.26-2.75],0.00182866250333613,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_THROMBOCYTOPENIANAS,SULT2A1,Bile salt sulfotransferase,Inverse variance weighted,4,1.42 [1.14-1.78],0.00196843838702417,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_THROMBOCYTOPENIANAS,GCNT1,"Beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase",Inverse variance weighted,18,0.83 [0.73-0.95],0.00713064567006123,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_THROMBOCYTOPENIANAS,EPS8L2,Epidermal growth factor receptor kinase substrate 8-like protein 2,Inverse variance weighted,10,1.33 [1.08-1.65],0.00805917099703685,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_THROMBOCYTOPENIANAS,CPXM2,Inactive carboxypeptidase-like protein X2,Inverse variance weighted,22,1.2 [1.05-1.38],0.00899585349041322,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_THROMBOCYTOPENIANAS,EFNA1,Ephrin-A1,Inverse variance weighted,11,1.27 [1.05-1.52],0.0119555987938453,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_THROMBOCYTOPENIANAS,PTS,6-pyruvoyl tetrahydrobiopterin synthase,Inverse variance weighted,3,1.53 [1.1-2.15],0.0122085969146486,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_THROMBOCYTOPENIANAS,CLEC1A,C-type lectin domain family 1 member A,Inverse variance weighted,13,0.84 [0.73-0.96],0.0125109214872785,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_THROMBOCYTOPENIANAS,CD300C,CMRF35-like molecule 6,Inverse variance weighted,12,1.16 [1.03-1.31],0.0140687171909597,cis
