Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XI Diseases of the digestive system,K11_OTHANRECT,AREG,Amphiregulin,Inverse variance weighted,3,0.72 [0.59-0.87],0.00053464363678895,cis
Chapter XI Diseases of the digestive system,K11_OTHANRECT,PLA2G15,Phospholipase A2 group XV,Inverse variance weighted,12,0.9 [0.84-0.96],0.00320410542041523,cis
Chapter XI Diseases of the digestive system,K11_OTHANRECT,SMOC1,SPARC-related modular calcium-binding protein 1,Inverse variance weighted,15,0.91 [0.84-0.98],0.0115441888678271,cis
Chapter XI Diseases of the digestive system,K11_OTHANRECT,REG4,Regenerating islet-derived protein 4,Inverse variance weighted,6,0.87 [0.77-0.98],0.0227654650123403,cis
Chapter XI Diseases of the digestive system,K11_OTHANRECT,ITGA11,Integrin alpha-11,Inverse variance weighted,8,1.11 [1.01-1.22],0.0305599439211745,cis
Chapter XI Diseases of the digestive system,K11_OTHANRECT,PRSS8,Prostasin,Inverse variance weighted,5,0.8 [0.66-0.98],0.0326775732025395,cis
Chapter XI Diseases of the digestive system,K11_OTHANRECT,PALM2,Paralemmin-2,Inverse variance weighted,8,0.88 [0.79-0.99],0.0354970166612718,cis
Chapter XI Diseases of the digestive system,K11_OTHANRECT,NPC2,NPC intracellular cholesterol transporter 2,Inverse variance weighted,10,0.89 [0.79-0.99],0.0365331239402226,cis
Chapter XI Diseases of the digestive system,K11_OTHANRECT,KRT18,"Keratin, type I cytoskeletal 18",Wald ratio,1,1.93 [1.04-3.57],0.0370002873079965,cis
Chapter XI Diseases of the digestive system,K11_OTHANRECT,TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,Inverse variance weighted,6,1.14 [1-1.31],0.0576067832272954,cis
Chapter XI Diseases of the digestive system,K11_OTHANRECT,AGR2,Anterior gradient protein 2 homolog,Wald ratio,1,1.28 [0.98-1.68],0.0656223340065578,cis
Chapter XI Diseases of the digestive system,K11_OTHANRECT,EPHA1,Ephrin type-A receptor 1,Inverse variance weighted,8,0.91 [0.82-1.01],0.0693669236409943,cis
