Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter I Certain infectious and parasitic diseases,AB1_INFECT_PARASIT,TGOLN2,Trans-Golgi network integral membrane protein 2,Inverse variance weighted,20,0.96 [0.94-0.98],0.000683158257510577,cis
Chapter I Certain infectious and parasitic diseases,AB1_INFECT_PARASIT,AOC3,Membrane primary amine oxidase,Inverse variance weighted,13,0.95 [0.93-0.98],0.00141028234929987,cis
Chapter I Certain infectious and parasitic diseases,AB1_INFECT_PARASIT,ELN,Elastin,Wald ratio,1,0.77 [0.65-0.92],0.00321710494755411,cis
Chapter I Certain infectious and parasitic diseases,AB1_INFECT_PARASIT,TREML2,Trem-like transcript 2 protein,Inverse variance weighted,8,0.95 [0.91-0.98],0.00331777703860741,cis
Chapter I Certain infectious and parasitic diseases,AB1_INFECT_PARASIT,MFAP4,Microfibril-associated glycoprotein 4,Inverse variance weighted,2,1.09 [1.03-1.16],0.00384572510083725,cis
Chapter I Certain infectious and parasitic diseases,AB1_INFECT_PARASIT,ABL1,Tyrosine-protein kinase ABL1,Wald ratio,1,0.62 [0.44-0.86],0.00444282054972054,cis
Chapter I Certain infectious and parasitic diseases,AB1_INFECT_PARASIT,OGN,Mimecan,Inverse variance weighted,24,1.04 [1.01-1.07],0.00471656336352043,cis
Chapter I Certain infectious and parasitic diseases,AB1_INFECT_PARASIT,FCER2,Low affinity immunoglobulin epsilon Fc receptor,Inverse variance weighted,4,0.81 [0.7-0.94],0.00475862880160837,cis
Chapter I Certain infectious and parasitic diseases,AB1_INFECT_PARASIT,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,Inverse variance weighted,13,0.94 [0.91-0.98],0.00549027605552014,cis
Chapter I Certain infectious and parasitic diseases,AB1_INFECT_PARASIT,PI3,Elafin,Inverse variance weighted,7,1.05 [1.01-1.09],0.00789142584705567,cis
Chapter I Certain infectious and parasitic diseases,AB1_INFECT_PARASIT,GRN,Progranulin,Inverse variance weighted,4,0.92 [0.87-0.98],0.00846264648155368,cis
Chapter I Certain infectious and parasitic diseases,AB1_INFECT_PARASIT,LTBP3,Latent-transforming growth factor beta-binding protein 3,Inverse variance weighted,7,0.95 [0.91-0.99],0.00947587128751704,cis
Chapter I Certain infectious and parasitic diseases,AB1_INFECT_PARASIT,WARS,"Tryptophan--tRNA ligase, cytoplasmic",Inverse variance weighted,2,0.92 [0.87-0.98],0.00955855636130687,cis
Chapter I Certain infectious and parasitic diseases,AB1_INFECT_PARASIT,MAD1L1,Mitotic spindle assembly checkpoint protein MAD1,Inverse variance weighted,3,0.86 [0.77-0.96],0.00961973234507172,cis
Chapter I Certain infectious and parasitic diseases,AB1_INFECT_PARASIT,CXCL9,C-X-C motif chemokine 9,Inverse variance weighted,2,1.14 [1.03-1.27],0.0110165554361805,cis
Chapter I Certain infectious and parasitic diseases,AB1_INFECT_PARASIT,HYOU1,Hypoxia up-regulated protein 1,Inverse variance weighted,5,1.09 [1.02-1.17],0.0113375929297934,cis
Chapter I Certain infectious and parasitic diseases,AB1_INFECT_PARASIT,NRCAM,Neuronal cell adhesion molecule,Inverse variance weighted,13,0.96 [0.93-0.99],0.0117601708214808,cis
Chapter I Certain infectious and parasitic diseases,AB1_INFECT_PARASIT,IGLC2,Immunoglobulin lambda constant 2,Wald ratio,1,0.81 [0.68-0.96],0.0147550517130153,cis
Chapter I Certain infectious and parasitic diseases,AB1_INFECT_PARASIT,CLGN,Calmegin,Inverse variance weighted,14,1.03 [1.01-1.05],0.0151414387836639,cis
Chapter I Certain infectious and parasitic diseases,AB1_INFECT_PARASIT,LYPD8,Ly6/PLAUR domain-containing protein 8,Inverse variance weighted,6,1.07 [1.01-1.14],0.0153334881503259,cis
Chapter I Certain infectious and parasitic diseases,AB1_INFECT_PARASIT,PALM,Paralemmin-1,Inverse variance weighted,5,1.09 [1.02-1.17],0.0174465018374816,cis
Chapter I Certain infectious and parasitic diseases,AB1_INFECT_PARASIT,WFDC1,WAP four-disulfide core domain protein 1,Inverse variance weighted,6,0.94 [0.9-0.99],0.0184192194171425,cis
Chapter I Certain infectious and parasitic diseases,AB1_INFECT_PARASIT,FCRL2,Fc receptor-like protein 2,Inverse variance weighted,14,1.04 [1.01-1.08],0.0192815180374835,cis
Chapter I Certain infectious and parasitic diseases,AB1_INFECT_PARASIT,PAM,Peptidyl-glycine alpha-amidating monooxygenase,Inverse variance weighted,13,1.03 [1-1.06],0.0234182285143808,cis
Chapter I Certain infectious and parasitic diseases,AB1_INFECT_PARASIT,CCL19,C-C motif chemokine 19,Inverse variance weighted,2,0.82 [0.69-0.98],0.0250796573437521,cis
Chapter I Certain infectious and parasitic diseases,AB1_INFECT_PARASIT,LONP1,"Lon protease homolog, mitochondrial",Inverse variance weighted,3,0.91 [0.84-0.99],0.0255367043198172,cis
Chapter I Certain infectious and parasitic diseases,AB1_INFECT_PARASIT,YAP1,Transcriptional coactivator YAP1,Wald ratio,1,0.77 [0.61-0.97],0.0259571177748242,cis
Chapter I Certain infectious and parasitic diseases,AB1_INFECT_PARASIT,RRM2,Ribonucleoside-diphosphate reductase subunit M2,Wald ratio,1,1.44 [1.04-1.98],0.0260122610535383,cis
Chapter I Certain infectious and parasitic diseases,AB1_INFECT_PARASIT,TAFA5,Chemokine-like protein TAFA-5,Inverse variance weighted,8,1.07 [1.01-1.15],0.0272868868766621,cis
