Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter VI Diseases of the nervous system,G6_DEGENOTH,IGFBP4,Insulin-like growth factor-binding protein 4,Wald ratio,1,0.02 [0-0.35],0.00721925288338197,cis
Chapter VI Diseases of the nervous system,G6_DEGENOTH,TFF3,Trefoil factor 3,Inverse variance weighted,5,0.5 [0.25-0.97],0.0411889070880634,cis
Chapter VI Diseases of the nervous system,G6_DEGENOTH,PI3,Elafin,Inverse variance weighted,10,0.62 [0.38-0.99],0.0468338516579802,cis
Chapter VI Diseases of the nervous system,G6_DEGENOTH,IL2RA,Interleukin-2 receptor subunit alpha,Inverse variance weighted,11,1.58 [1-2.5],0.0508403287236105,cis
Chapter VI Diseases of the nervous system,G6_DEGENOTH,PGF,Placenta growth factor,Inverse variance weighted,2,0.06 [0-1.17],0.0632746241922001,cis
Chapter VI Diseases of the nervous system,G6_DEGENOTH,AREG,Amphiregulin,Inverse variance weighted,3,2.08 [0.95-4.53],0.0660586830263286,cis
Chapter VI Diseases of the nervous system,G6_DEGENOTH,LGALS4,Galectin-4,Inverse variance weighted,4,0.5 [0.24-1.06],0.0696350636922128,cis
Chapter VI Diseases of the nervous system,G6_DEGENOTH,EPHA2,Ephrin type-A receptor 2,Inverse variance weighted,3,0.44 [0.15-1.3],0.137838134756232,cis
Chapter VI Diseases of the nervous system,G6_DEGENOTH,CSF1,Macrophage colony-stimulating factor 1,Inverse variance weighted,5,1.34 [0.78-2.28],0.287758457206969,cis
Chapter VI Diseases of the nervous system,G6_DEGENOTH,HPGDS,Hematopoietic prostaglandin D synthase,Inverse variance weighted,19,0.92 [0.77-1.09],0.338609294342667,cis
Chapter VI Diseases of the nervous system,G6_DEGENOTH,SCARB2,Lysosome membrane protein 2,Inverse variance weighted,7,0.82 [0.52-1.28],0.381462698367169,cis
Chapter VI Diseases of the nervous system,G6_DEGENOTH,CD300E,CMRF35-like molecule 2,Inverse variance weighted,21,0.88 [0.66-1.18],0.390310112676189,cis
Chapter VI Diseases of the nervous system,G6_DEGENOTH,CD276,CD276 antigen,Inverse variance weighted,20,0.93 [0.76-1.13],0.463701988418394,cis
Chapter VI Diseases of the nervous system,G6_DEGENOTH,GDF15,Growth/differentiation factor 15,Inverse variance weighted,12,0.81 [0.4-1.62],0.546332972803306,cis
