Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XIV Diseases of the genitourinary system,N14_FEMGENPROL,ENG,Endoglin,Inverse variance weighted,9,1.13 [1.04-1.24],0.00507627221263288,cis
Chapter XIV Diseases of the genitourinary system,N14_FEMGENPROL,NTRK3,NT-3 growth factor receptor,Inverse variance weighted,9,0.9 [0.83-0.99],0.0272697077594664,cis
Chapter XIV Diseases of the genitourinary system,N14_FEMGENPROL,WFIKKN2,"WAP, Kazal, immunoglobulin, Kunitz and NTR domain-containing protein 2",Inverse variance weighted,29,1.04 [0.99-1.09],0.10570252194759,cis
Chapter XIV Diseases of the genitourinary system,N14_FEMGENPROL,LTBP2,Latent-transforming growth factor beta-binding protein 2,Inverse variance weighted,7,1.13 [0.97-1.31],0.129086785415708,cis
Chapter XIV Diseases of the genitourinary system,N14_FEMGENPROL,LEFTY2,Left-right determination factor 2,Inverse variance weighted,36,1.02 [0.99-1.06],0.189088792062675,cis
Chapter XIV Diseases of the genitourinary system,N14_FEMGENPROL,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,Inverse variance weighted,25,1.04 [0.98-1.11],0.196754389115913,cis
Chapter XIV Diseases of the genitourinary system,N14_FEMGENPROL,CNTN1,Contactin-1,Inverse variance weighted,22,1.04 [0.97-1.12],0.226724262708881,cis
Chapter XIV Diseases of the genitourinary system,N14_FEMGENPROL,NCAM1,Neural cell adhesion molecule 1,Inverse variance weighted,20,1.03 [0.98-1.08],0.266837292840556,cis
Chapter XIV Diseases of the genitourinary system,N14_FEMGENPROL,NOTCH3,Neurogenic locus notch homolog protein 3,Inverse variance weighted,2,0.88 [0.7-1.12],0.314948431184561,cis
Chapter XIV Diseases of the genitourinary system,N14_FEMGENPROL,PLTP,Phospholipid transfer protein,Inverse variance weighted,19,0.98 [0.93-1.03],0.381730613322456,cis
Chapter XIV Diseases of the genitourinary system,N14_FEMGENPROL,PDGFRA,Platelet-derived growth factor receptor alpha,Inverse variance weighted,9,0.97 [0.9-1.04],0.390072748678833,cis
Chapter XIV Diseases of the genitourinary system,N14_FEMGENPROL,ART3,Ecto-ADP-ribosyltransferase 3,Inverse variance weighted,10,1.02 [0.94-1.11],0.578317537761561,cis
Chapter XIV Diseases of the genitourinary system,N14_FEMGENPROL,DNER,Delta and Notch-like epidermal growth factor-related receptor,Inverse variance weighted,12,1.02 [0.95-1.08],0.643106558069626,cis
Chapter XIV Diseases of the genitourinary system,N14_FEMGENPROL,MCAM,Cell surface glycoprotein MUC18,Wald ratio,1,1.02 [0.85-1.23],0.792173831633073,cis
Chapter XIV Diseases of the genitourinary system,N14_FEMGENPROL,KIT,Mast/stem cell growth factor receptor Kit,Inverse variance weighted,3,1.04 [0.78-1.37],0.805233096617625,cis
Chapter XIV Diseases of the genitourinary system,N14_FEMGENPROL,PZP,Pregnancy zone protein,Inverse variance weighted,2,0.92 [0.46-1.84],0.81612636501016,cis
Chapter XIV Diseases of the genitourinary system,N14_FEMGENPROL,MYOC,Myocilin,Inverse variance weighted,21,1 [0.92-1.08],0.958210492871116,cis
Chapter XIV Diseases of the genitourinary system,N14_FEMGENPROL,CA14,Carbonic anhydrase 14,Inverse variance weighted,8,1 [0.96-1.04],0.987585472632843,cis
Chapter XIV Diseases of the genitourinary system,N14_FEMGENPROL,ENG,Endoglin,Inverse variance weighted,18,1.09 [1.04-1.14],0.000450072604392288,trans
Chapter XIV Diseases of the genitourinary system,N14_FEMGENPROL,CA14,Carbonic anhydrase 14,Inverse variance weighted,11,0.74 [0.59-0.94],0.0130041475113766,trans
Chapter XIV Diseases of the genitourinary system,N14_FEMGENPROL,ART3,Ecto-ADP-ribosyltransferase 3,Inverse variance weighted,13,0.82 [0.69-0.98],0.0319977474668247,trans
Chapter XIV Diseases of the genitourinary system,N14_FEMGENPROL,WFIKKN2,"WAP, Kazal, immunoglobulin, Kunitz and NTR domain-containing protein 2",Inverse variance weighted,40,1.05 [1-1.09],0.0417688204010312,trans
Chapter XIV Diseases of the genitourinary system,N14_FEMGENPROL,DNER,Delta and Notch-like epidermal growth factor-related receptor,Inverse variance weighted,18,0.89 [0.79-1],0.0473904945827029,trans
Chapter XIV Diseases of the genitourinary system,N14_FEMGENPROL,NOTCH3,Neurogenic locus notch homolog protein 3,Inverse variance weighted,17,0.88 [0.76-1.02],0.0907460781024572,trans
Chapter XIV Diseases of the genitourinary system,N14_FEMGENPROL,MYOC,Myocilin,Inverse variance weighted,12,1.2 [0.94-1.54],0.145297722722966,trans
