Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_BLOOD_IMMUN,KLKB1,Plasma kallikrein,Inverse variance weighted,9,0.93 [0.89-0.96],2.10252659554728e-05,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_BLOOD_IMMUN,PI3,Elafin,Inverse variance weighted,7,1.08 [1.04-1.12],0.000144768338678335,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_BLOOD_IMMUN,TNFRSF6B,Tumor necrosis factor receptor superfamily member 6B,Inverse variance weighted,7,0.91 [0.87-0.96],0.00018583650402879,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_BLOOD_IMMUN,RSPO3,R-spondin-3,Inverse variance weighted,3,0.85 [0.78-0.93],0.000261547822926063,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_BLOOD_IMMUN,C7,Complement component C7,Inverse variance weighted,15,1.04 [1.02-1.07],0.0012023471070983,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_BLOOD_IMMUN,F11,Coagulation factor XI,Inverse variance weighted,12,0.94 [0.91-0.98],0.00192520430360928,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_BLOOD_IMMUN,PRRT3,Proline-rich transmembrane protein 3,Wald ratio,1,1.22 [1.07-1.39],0.0032854810428384,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_BLOOD_IMMUN,SCARB2,Lysosome membrane protein 2,Inverse variance weighted,7,0.92 [0.87-0.97],0.00370729972825845,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_BLOOD_IMMUN,PTGES2,Prostaglandin E synthase 2,Wald ratio,1,0.75 [0.62-0.91],0.0042202723856926,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_BLOOD_IMMUN,EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,Inverse variance weighted,4,0.9 [0.84-0.97],0.00430091155846781,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_BLOOD_IMMUN,ITGAM,Integrin alpha-M,Inverse variance weighted,2,1.15 [1.04-1.27],0.00482299228960056,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_BLOOD_IMMUN,INHBB,Inhibin beta B chain,Inverse variance weighted,6,0.94 [0.9-0.98],0.00483486790402564,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_BLOOD_IMMUN,EGFL7,Epidermal growth factor-like protein 7,Inverse variance weighted,4,1.19 [1.05-1.36],0.00585665597280646,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_BLOOD_IMMUN,VCAN,Versican core protein,Inverse variance weighted,9,1.06 [1.02-1.11],0.00609474349669769,cis
