Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter I Certain infectious and parasitic diseases,AB1_CANDIDIASIS,EDN1,Endothelin-1,Inverse variance weighted,3,1.36 [1.11-1.65],0.00242943576495465,cis
Chapter I Certain infectious and parasitic diseases,AB1_CANDIDIASIS,CTSZ,Cathepsin Z,Inverse variance weighted,3,1.28 [1.08-1.52],0.00495359283577127,cis
Chapter I Certain infectious and parasitic diseases,AB1_CANDIDIASIS,DLL1,Delta-like protein 1,Inverse variance weighted,7,1.36 [1.1-1.68],0.00500272250103329,cis
Chapter I Certain infectious and parasitic diseases,AB1_CANDIDIASIS,FGL1,Fibrinogen-like protein 1,Inverse variance weighted,30,0.89 [0.82-0.97],0.00536594965979357,cis
Chapter I Certain infectious and parasitic diseases,AB1_CANDIDIASIS,SEMA3F,Semaphorin-3F,Inverse variance weighted,15,1.44 [1.1-1.88],0.00850221074198764,cis
Chapter I Certain infectious and parasitic diseases,AB1_CANDIDIASIS,TNFSF13,Tumor necrosis factor ligand superfamily member 13,Inverse variance weighted,10,0.84 [0.73-0.97],0.0140128564533942,cis
Chapter I Certain infectious and parasitic diseases,AB1_CANDIDIASIS,NPDC1,Neural proliferation differentiation and control protein 1,Inverse variance weighted,2,0.65 [0.46-0.92],0.014297127790806,cis
Chapter I Certain infectious and parasitic diseases,AB1_CANDIDIASIS,CKAP4,Cytoskeleton-associated protein 4,Inverse variance weighted,10,0.82 [0.69-0.97],0.0179152798995952,cis
Chapter I Certain infectious and parasitic diseases,AB1_CANDIDIASIS,LY6D,Lymphocyte antigen 6D,Inverse variance weighted,22,1.12 [1.02-1.22],0.0202766496061008,cis
Chapter I Certain infectious and parasitic diseases,AB1_CANDIDIASIS,SIRPB1,Signal-regulatory protein beta-1,Inverse variance weighted,27,0.91 [0.85-0.99],0.0219074280395117,cis
Chapter I Certain infectious and parasitic diseases,AB1_CANDIDIASIS,LAIR1,Leukocyte-associated immunoglobulin-like receptor 1,Inverse variance weighted,16,1.15 [1.02-1.3],0.02265891075277,cis
Chapter I Certain infectious and parasitic diseases,AB1_CANDIDIASIS,FCRLB,Fc receptor-like B,Inverse variance weighted,61,1.08 [1.01-1.15],0.0254406154224869,cis
Chapter I Certain infectious and parasitic diseases,AB1_CANDIDIASIS,NBL1,Neuroblastoma suppressor of tumorigenicity 1,Inverse variance weighted,2,0.62 [0.41-0.94],0.0257690294294512,cis
Chapter I Certain infectious and parasitic diseases,AB1_CANDIDIASIS,ADGRG1,Adhesion G-protein coupled receptor G1,Inverse variance weighted,5,1.52 [1.04-2.21],0.028603915398013,cis
Chapter I Certain infectious and parasitic diseases,AB1_CANDIDIASIS,EFNA1,Ephrin-A1,Inverse variance weighted,11,0.87 [0.77-0.99],0.0293198628196866,cis
Chapter I Certain infectious and parasitic diseases,AB1_CANDIDIASIS,FSTL1,Follistatin-related protein 1,Inverse variance weighted,3,1.35 [1.01-1.79],0.0390995761172863,cis
Chapter I Certain infectious and parasitic diseases,AB1_CANDIDIASIS,PDCD1,Programmed cell death protein 1,Inverse variance weighted,9,1.33 [1.01-1.74],0.0410315246556975,cis
Chapter I Certain infectious and parasitic diseases,AB1_CANDIDIASIS,NTproBNP,N-terminal prohormone of brain natriuretic peptide,Inverse variance weighted,9,0.86 [0.74-1],0.0437804410432393,cis
Chapter I Certain infectious and parasitic diseases,AB1_CANDIDIASIS,CDH1,Cadherin-1,Wald ratio,1,2.69 [1.03-7.04],0.044160532221155,cis
Chapter I Certain infectious and parasitic diseases,AB1_CANDIDIASIS,SERPINA3,Alpha-1-antichymotrypsin,Inverse variance weighted,10,1.13 [1-1.26],0.0462641369688975,cis
Chapter I Certain infectious and parasitic diseases,AB1_CANDIDIASIS,CDCP1,CUB domain-containing protein 1,Inverse variance weighted,14,1.15 [1-1.33],0.0471671772944697,cis
Chapter I Certain infectious and parasitic diseases,AB1_CANDIDIASIS,SPINK4,Serine protease inhibitor Kazal-type 4,Inverse variance weighted,29,1.06 [1-1.13],0.0474055988015078,cis
Chapter I Certain infectious and parasitic diseases,AB1_CANDIDIASIS,EPHA2,Ephrin type-A receptor 2,Inverse variance weighted,3,0.74 [0.55-1],0.0523663177190112,cis
Chapter I Certain infectious and parasitic diseases,AB1_CANDIDIASIS,ITIH3,Inter-alpha-trypsin inhibitor heavy chain H3,Inverse variance weighted,20,0.89 [0.79-1],0.0524695334134195,cis
Chapter I Certain infectious and parasitic diseases,AB1_CANDIDIASIS,ACVRL1,Serine/threonine-protein kinase receptor R3,Inverse variance weighted,10,1.11 [1-1.24],0.0549002154504711,cis
Chapter I Certain infectious and parasitic diseases,AB1_CANDIDIASIS,TFPI2,Tissue factor pathway inhibitor 2,Inverse variance weighted,8,0.83 [0.68-1.01],0.0600215487603179,cis
Chapter I Certain infectious and parasitic diseases,AB1_CANDIDIASIS,CD300C,CMRF35-like molecule 6,Inverse variance weighted,12,1.09 [1-1.19],0.0634311878995418,cis
Chapter I Certain infectious and parasitic diseases,AB1_CANDIDIASIS,SMOC1,SPARC-related modular calcium-binding protein 1,Inverse variance weighted,15,0.9 [0.8-1.01],0.070869666924803,cis
Chapter I Certain infectious and parasitic diseases,AB1_CANDIDIASIS,CCL15,C-C motif chemokine 15,Inverse variance weighted,22,0.95 [0.9-1],0.0743200942039806,cis
Chapter I Certain infectious and parasitic diseases,AB1_CANDIDIASIS,OCLN,Occludin,Inverse variance weighted,2,0.73 [0.52-1.03],0.076173702651611,cis
