Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter X Diseases of the respiratory system,RESPIRATORYINSUFF,TNC,Tenascin,Inverse variance weighted,7,0.57 [0.35-0.94],0.0270209020444173,cis
Chapter X Diseases of the respiratory system,RESPIRATORYINSUFF,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",Inverse variance weighted,2,0.18 [0.04-0.82],0.0270247859148795,cis
Chapter X Diseases of the respiratory system,RESPIRATORYINSUFF,ICAM5,Intercellular adhesion molecule 5,Inverse variance weighted,22,0.73 [0.53-1],0.0484361886445597,cis
Chapter X Diseases of the respiratory system,RESPIRATORYINSUFF,LAMP3,Lysosome-associated membrane glycoprotein 3,Inverse variance weighted,3,3.9 [0.83-18.23],0.0839768772450978,cis
Chapter X Diseases of the respiratory system,RESPIRATORYINSUFF,REN,Renin,Inverse variance weighted,3,0.24 [0.05-1.25],0.091375813536884,cis
Chapter X Diseases of the respiratory system,RESPIRATORYINSUFF,AREG,Amphiregulin,Inverse variance weighted,3,2.5 [0.86-7.29],0.0920870901776149,cis
Chapter X Diseases of the respiratory system,RESPIRATORYINSUFF,CHGA,Chromogranin-A,Inverse variance weighted,3,1.8 [0.88-3.71],0.107755278358139,cis
Chapter X Diseases of the respiratory system,RESPIRATORYINSUFF,CTHRC1,Collagen triple helix repeat-containing protein 1,Wald ratio,1,23.29 [0.46-1176.4],0.115655985529368,cis
Chapter X Diseases of the respiratory system,RESPIRATORYINSUFF,EFNA1,Ephrin-A1,Inverse variance weighted,8,1.37 [0.9-2.09],0.137688335561999,cis
Chapter X Diseases of the respiratory system,RESPIRATORYINSUFF,TIMP4,Metalloproteinase inhibitor 4,Inverse variance weighted,12,0.77 [0.54-1.09],0.142340623878633,cis
Chapter X Diseases of the respiratory system,RESPIRATORYINSUFF,TFF3,Trefoil factor 3,Inverse variance weighted,3,2.35 [0.71-7.82],0.164244239133341,cis
Chapter X Diseases of the respiratory system,RESPIRATORYINSUFF,CLEC5A,C-type lectin domain family 5 member A,Inverse variance weighted,4,0.65 [0.35-1.22],0.180106966536212,cis
Chapter X Diseases of the respiratory system,RESPIRATORYINSUFF,CILP,Cartilage intermediate layer protein 1,Inverse variance weighted,3,0.71 [0.43-1.17],0.182214842332607,cis
Chapter X Diseases of the respiratory system,RESPIRATORYINSUFF,CCL7,C-C motif chemokine 7,Inverse variance weighted,2,0.27 [0.03-2.31],0.232426097515673,cis
Chapter X Diseases of the respiratory system,RESPIRATORYINSUFF,CST3,Cystatin-C,Inverse variance weighted,7,0.77 [0.49-1.22],0.270789690796233,cis
Chapter X Diseases of the respiratory system,RESPIRATORYINSUFF,CEACAM5,Carcinoembryonic antigen-related cell adhesion molecule 5,Inverse variance weighted,3,0.81 [0.56-1.18],0.270885504182575,cis
Chapter X Diseases of the respiratory system,RESPIRATORYINSUFF,TGFA,Protransforming growth factor alpha,Inverse variance weighted,2,0.49 [0.13-1.85],0.292264772452672,cis
Chapter X Diseases of the respiratory system,RESPIRATORYINSUFF,RARRES2,Retinoic acid receptor responder protein 2,Inverse variance weighted,2,0.68 [0.32-1.42],0.303248850768589,cis
Chapter X Diseases of the respiratory system,RESPIRATORYINSUFF,LILRA5,Leukocyte immunoglobulin-like receptor subfamily A member 5,Inverse variance weighted,2,0.58 [0.19-1.79],0.344646397744787,cis
Chapter X Diseases of the respiratory system,RESPIRATORYINSUFF,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,Inverse variance weighted,10,0.8 [0.49-1.29],0.355559993136155,cis
Chapter X Diseases of the respiratory system,RESPIRATORYINSUFF,ICAM1,Intercellular adhesion molecule 1,Inverse variance weighted,10,0.7 [0.33-1.51],0.367253798675424,cis
Chapter X Diseases of the respiratory system,RESPIRATORYINSUFF,SERPINA3,Alpha-1-antichymotrypsin,Inverse variance weighted,5,0.71 [0.33-1.53],0.385688978028218,cis
