Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,SPINK1,Serine protease inhibitor Kazal-type 1,Inverse variance weighted,23,0.64 [0.48-0.85],0.00208376479349232,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,FAM3B,Protein FAM3B,Inverse variance weighted,18,1.51 [1.15-1.99],0.003091409480021,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,CD27,CD27 antigen,Inverse variance weighted,9,1.93 [1.23-3],0.00388163062906876,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,CLEC14A,C-type lectin domain family 14 member A,Wald ratio,1,12.53 [2.19-71.79],0.00453266437322859,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,IL10RB,Interleukin-10 receptor subunit beta,Inverse variance weighted,25,1.35 [1.06-1.73],0.0159184286366346,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,LAYN,Layilin,Inverse variance weighted,20,0.59 [0.38-0.91],0.0168818460528445,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,CSF1,Macrophage colony-stimulating factor 1,Inverse variance weighted,5,2.11 [1.08-4.11],0.0282777082253857,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,Inverse variance weighted,6,0.47 [0.24-0.95],0.0352064408441165,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,SORCS2,VPS10 domain-containing receptor SorCS2,Inverse variance weighted,21,0.69 [0.49-0.98],0.0363245140824685,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,EPO,Erythropoietin,Inverse variance weighted,5,0.16 [0.03-0.95],0.0441306196745957,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,CST3,Cystatin-C,Inverse variance weighted,10,0.55 [0.31-0.99],0.0471144679778124,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,PGF,Placenta growth factor,Inverse variance weighted,2,0.02 [0-1.09],0.0551994143658652,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,XCL1,Lymphotactin,Inverse variance weighted,31,1.25 [0.99-1.58],0.0609570081257108,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,GDF15,Growth/differentiation factor 15,Inverse variance weighted,12,0.43 [0.18-1.04],0.0614537173119167,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,CD300E,CMRF35-like molecule 2,Inverse variance weighted,21,0.74 [0.52-1.05],0.0908609544168662,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,HSPG2,Basement membrane-specific heparan sulfate proteoglycan core protein,Inverse variance weighted,6,1.73 [0.88-3.41],0.1136027989297,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,NPC2,NPC intracellular cholesterol transporter 2,Inverse variance weighted,10,1.41 [0.81-2.44],0.220671470002971,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,LTBR,Tumor necrosis factor receptor superfamily member 3,Inverse variance weighted,6,1.38 [0.82-2.31],0.227694099531613,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,FSTL1,Follistatin-related protein 1,Inverse variance weighted,3,1.77 [0.68-4.63],0.243339139379529,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,Inverse variance weighted,6,1.52 [0.74-3.11],0.256480022157849,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,RELT,Tumor necrosis factor receptor superfamily member 19L,Inverse variance weighted,14,0.82 [0.58-1.15],0.25738432113761,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,ULBP2,UL16-binding protein 2,Inverse variance weighted,25,0.87 [0.68-1.11],0.259431477978689,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,REG3A,Regenerating islet-derived protein 3-alpha,Inverse variance weighted,10,0.72 [0.4-1.29],0.268164949047747,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,EPHA2,Ephrin type-A receptor 2,Inverse variance weighted,3,1.73 [0.63-4.74],0.288902640132711,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,TNFRSF12A,Tumor necrosis factor receptor superfamily member 12A,Inverse variance weighted,4,0.5 [0.13-1.95],0.321143572644744,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,HSPB6,Heat shock protein beta-6,Wald ratio,1,0.15 [0-6.71],0.324389140093283,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,FSTL3,Follistatin-related protein 3,Inverse variance weighted,4,0.63 [0.23-1.69],0.355689532280862,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,SHISA5,Protein shisa-5,Inverse variance weighted,5,1.99 [0.43-9.15],0.377310905428979,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,AREG,Amphiregulin,Inverse variance weighted,3,0.65 [0.23-1.84],0.414827585491157,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,SPON2,Spondin-2,Inverse variance weighted,4,1.3 [0.68-2.5],0.43156550717673,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,Inverse variance weighted,11,1.47 [0.55-3.92],0.437412940414757,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,CHGA,Chromogranin-A,Inverse variance weighted,3,1.36 [0.63-2.94],0.438202964862695,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,6,0.91 [0.72-1.16],0.450143603276023,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,PLAUR,Urokinase plasminogen activator surface receptor,Inverse variance weighted,2,1.47 [0.52-4.14],0.467554707715769,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,Wald ratio,1,0.42 [0.04-4.48],0.474349685699534,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,CKAP4,Cytoskeleton-associated protein 4,Inverse variance weighted,10,1.21 [0.68-2.14],0.516859142567402,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,TNFRSF11A,Tumor necrosis factor receptor superfamily member 11A,Inverse variance weighted,25,0.91 [0.67-1.24],0.549686759012929,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,REG4,Regenerating islet-derived protein 4,Inverse variance weighted,6,1.22 [0.63-2.34],0.559637928230871,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,TFF3,Trefoil factor 3,Inverse variance weighted,5,1.28 [0.55-2.96],0.570983094035954,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,WFDC2,WAP four-disulfide core domain protein 2,Inverse variance weighted,2,0.68 [0.18-2.62],0.57716853597467,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,TFF2,Trefoil factor 2,Inverse variance weighted,5,1.32 [0.46-3.8],0.603001557956431,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,EFNA4,Ephrin-A4,Inverse variance weighted,3,0.68 [0.15-3],0.605907546230443,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,OSCAR,Osteoclast-associated immunoglobulin-like receptor,Inverse variance weighted,24,0.95 [0.76-1.18],0.621895512362858,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,C1QA,Complement C1q subcomponent subunit A,Inverse variance weighted,15,1.14 [0.66-1.97],0.629200302268945,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,EPS8L2,Epidermal growth factor receptor kinase substrate 8-like protein 2,Inverse variance weighted,10,1.12 [0.68-1.83],0.665925847480927,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,CD59,CD59 glycoprotein,Inverse variance weighted,4,1.14 [0.62-2.13],0.671318853285627,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,NBL1,Neuroblastoma suppressor of tumorigenicity 1,Inverse variance weighted,2,0.74 [0.18-3.07],0.676225524177538,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,CCN3,CCN family member 3,Inverse variance weighted,19,1.1 [0.7-1.74],0.679808033260239,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,VSIG2,V-set and immunoglobulin domain-containing protein 2,Inverse variance weighted,5,0.87 [0.45-1.7],0.688190870715399,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,TGFBR2,TGF-beta receptor type-2,Inverse variance weighted,3,0.67 [0.09-4.99],0.699306719052562,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,IGFBP4,Insulin-like growth factor-binding protein 4,Wald ratio,1,0.5 [0.01-18.05],0.703176086282643,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,CD74,HLA class II histocompatibility antigen gamma chain,Wald ratio,1,0.57 [0.02-18.55],0.750571320735131,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,TNFRSF19,Tumor necrosis factor receptor superfamily member 19,Inverse variance weighted,8,1.09 [0.6-1.96],0.776401252329482,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,PIK3IP1,Phosphoinositide-3-kinase-interacting protein 1,Inverse variance weighted,14,0.94 [0.6-1.47],0.792938430688986,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,LRP11,Low-density lipoprotein receptor-related protein 11,Inverse variance weighted,33,1.04 [0.77-1.39],0.796790107520707,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,NECTIN4,Nectin-4,Inverse variance weighted,7,1.07 [0.65-1.76],0.797144144159175,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,NECTIN2,Nectin-2,Inverse variance weighted,5,0.93 [0.55-1.59],0.799435009436324,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,REG1A,Lithostathine-1-alpha,Inverse variance weighted,13,1.06 [0.68-1.64],0.804567228977573,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,JAM2,Junctional adhesion molecule B,Inverse variance weighted,2,1.34 [0.12-14.39],0.810925458240938,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,CD302,CD302 antigen,Inverse variance weighted,9,1.06 [0.64-1.78],0.811515131496125,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,FAM3C,Protein FAM3C,Inverse variance weighted,2,0.74 [0.06-9.65],0.815112697047507,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,COL6A3,Collagen alpha-3(VI) chain,Inverse variance weighted,2,0.72 [0.04-12.68],0.823399365330994,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,LGALS4,Galectin-4,Inverse variance weighted,4,0.9 [0.35-2.31],0.827782442634674,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,SEZ6L2,Seizure 6-like protein 2,Inverse variance weighted,5,1.08 [0.54-2.16],0.835504850260575,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,CTSL,Cathepsin L1,Wald ratio,1,1.29 [0.05-35.16],0.879675458040635,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,SIGLEC10,Sialic acid-binding Ig-like lectin 10,Inverse variance weighted,14,0.98 [0.74-1.29],0.882191287842738,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,TFF1,Trefoil factor 1,Inverse variance weighted,8,1.05 [0.51-2.14],0.900197219636058,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,IL2RA,Interleukin-2 receptor subunit alpha,Inverse variance weighted,11,1.04 [0.58-1.86],0.900625653427511,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,IL18BP,Interleukin-18-binding protein,Inverse variance weighted,3,1.12 [0.13-9.39],0.919157990376268,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,TNFRSF14,Tumor necrosis factor receptor superfamily member 14,Wald ratio,1,0.94 [0.25-3.48],0.920524609427296,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,NCS1,Neuronal calcium sensor 1,Inverse variance weighted,3,1.06 [0.34-3.32],0.92646988137888,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,DSC2,Desmocollin-2,Inverse variance weighted,9,1.02 [0.61-1.69],0.94830409238011,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,Inverse variance weighted,5,0.98 [0.43-2.24],0.97036072730796,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,BTN2A1,Butyrophilin subfamily 2 member A1,Wald ratio,1,0.98 [0.2-4.88],0.980273387921923,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,EPHB4,Ephrin type-B receptor 4,Wald ratio,1,1.01 [0.38-2.7],0.982835551546997,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,GM2A,Ganglioside GM2 activator,Inverse variance weighted,24,1 [0.75-1.33],0.984734461165297,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_FE_DEF,COLEC12,Collectin-12,Inverse variance weighted,11,0.99 [0.43-2.29],0.987679562338328,cis
