Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XI Diseases of the digestive system,K11_GIDISEASES,EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,Inverse variance weighted,4,0.84 [0.79-0.89],1.96662315159492e-08,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,CCN3,CCN family member 3,Inverse variance weighted,13,1.07 [1.03-1.11],0.00128453055196472,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,EGLN1,Egl nine homolog 1,Inverse variance weighted,3,1.12 [1.04-1.2],0.00147028285771473,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,NTRK2,BDNF/NT-3 growth factors receptor,Inverse variance weighted,2,1.22 [1.08-1.37],0.00157824852708675,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,NOS3,"Nitric oxide synthase, endothelial",Wald ratio,1,1.41 [1.13-1.76],0.00239771256794817,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,TGOLN2,Trans-Golgi network integral membrane protein 2,Inverse variance weighted,20,1.03 [1.01-1.04],0.00280528871308781,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,IL10RB,Interleukin-10 receptor subunit beta,Inverse variance weighted,14,1.04 [1.01-1.07],0.00307059061100275,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,LGALS3,Galectin-3,Inverse variance weighted,14,1.04 [1.01-1.07],0.0037151808849886,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,OCLN,Occludin,Wald ratio,1,0.9 [0.83-0.97],0.00420821066020216,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,VSIG2,V-set and immunoglobulin domain-containing protein 2,Inverse variance weighted,3,0.94 [0.89-0.98],0.00422948733979349,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Inverse variance weighted,8,0.96 [0.93-0.99],0.00465111663216483,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,CYTL1,Cytokine-like protein 1,Inverse variance weighted,7,1.02 [1.01-1.04],0.00508757828647829,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,FOLR1,Folate receptor alpha,Inverse variance weighted,3,1.11 [1.03-1.2],0.0068040736961416,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,PHLDB1,Pleckstrin homology-like domain family B member 1,Wald ratio,1,1.39 [1.09-1.76],0.00707253360867459,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,CTBS,Di-N-acetylchitobiase,Inverse variance weighted,7,0.97 [0.95-0.99],0.00815557957141745,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,CAPG,Macrophage-capping protein,Inverse variance weighted,15,0.97 [0.95-0.99],0.0091879985707731,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,CRIM1,Cysteine-rich motor neuron 1 protein,Inverse variance weighted,6,0.93 [0.88-0.98],0.0104316380092687,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,MMP9,Matrix metalloproteinase-9,Inverse variance weighted,3,1.09 [1.02-1.17],0.0112465612737574,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,GPC5,Glypican-5,Inverse variance weighted,14,1.02 [1-1.04],0.0118656564894446,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,SUOX,"Sulfite oxidase, mitochondrial",Wald ratio,1,0.75 [0.6-0.94],0.0121664014591417,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,CD38,ADP-ribosyl cyclase/cyclic ADP-ribose hydrolase 1,Inverse variance weighted,9,0.96 [0.92-0.99],0.0122729538007371,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,TFF3,Trefoil factor 3,Inverse variance weighted,3,0.9 [0.82-0.98],0.0124026498521252,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,MERTK,Tyrosine-protein kinase Mer,Inverse variance weighted,6,1.05 [1.01-1.09],0.0128895116734015,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,IL1RAP,Interleukin-1 receptor accessory protein,Inverse variance weighted,11,1.02 [1-1.03],0.0129068891397227,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,ESAM,Endothelial cell-selective adhesion molecule,Wald ratio,1,1.1 [1.02-1.19],0.0131948319101768,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,TIMD4,T-cell immunoglobulin and mucin domain-containing protein 4,Inverse variance weighted,11,1.04 [1.01-1.07],0.0147328522557822,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,ITGA2,Integrin alpha-2,Inverse variance weighted,15,1.02 [1-1.04],0.0170120647904637,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,CWC15,Spliceosome-associated protein CWC15 homolog,Wald ratio,1,0.79 [0.65-0.96],0.0176139129961986,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,HIP1R,Huntingtin-interacting protein 1-related protein,Wald ratio,1,0.87 [0.78-0.98],0.0180373819730251,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,APOA2,Apolipoprotein A-II,Wald ratio,1,0.83 [0.71-0.97],0.0182692907082383,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,LRP11,Low-density lipoprotein receptor-related protein 11,Inverse variance weighted,9,0.95 [0.91-0.99],0.0188082964722093,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,LTBP3,Latent-transforming growth factor beta-binding protein 3,Inverse variance weighted,7,0.96 [0.93-0.99],0.0193267476616854,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,KIT,Mast/stem cell growth factor receptor Kit,Inverse variance weighted,2,0.84 [0.72-0.97],0.020007295120546,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,BMPER,BMP-binding endothelial regulator protein,Inverse variance weighted,9,0.96 [0.93-1],0.0242437839404406,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,PIK3IP1,Phosphoinositide-3-kinase-interacting protein 1,Inverse variance weighted,6,0.95 [0.9-0.99],0.0259414153964516,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,CXCL9,C-X-C motif chemokine 9,Inverse variance weighted,2,1.09 [1.01-1.17],0.0260532630435965,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,PLA2G15,Phospholipase A2 group XV,Inverse variance weighted,10,0.96 [0.92-1],0.028938762814026,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,GIPC2,PDZ domain-containing protein GIPC2,Inverse variance weighted,12,1.04 [1-1.07],0.028993697821472,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,CD40,Tumor necrosis factor receptor superfamily member 5,Inverse variance weighted,8,0.97 [0.94-1],0.0291274458752288,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,NTRK3,NT-3 growth factor receptor,Inverse variance weighted,5,0.96 [0.92-1],0.0349844817740091,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,PDZK1,Na(+)/H(+) exchange regulatory cofactor NHE-RF3,Wald ratio,1,1.1 [1.01-1.21],0.0374148126589124,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,GRPEL1,"GrpE protein homolog 1, mitochondrial",Wald ratio,1,0.78 [0.62-0.99],0.0438759066732771,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,PTPRN2,Receptor-type tyrosine-protein phosphatase N2,Inverse variance weighted,6,0.94 [0.88-1],0.0444179944391222,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,SLAMF1,Signaling lymphocytic activation molecule,Inverse variance weighted,2,1.08 [1-1.16],0.0455420123388713,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,TNFSF8,Tumor necrosis factor ligand superfamily member 8,Inverse variance weighted,3,0.95 [0.9-1],0.0490244678276475,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,CRHBP,Corticotropin-releasing factor-binding protein,Inverse variance weighted,18,1.02 [1-1.04],0.0499157515688951,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,TREM2,Triggering receptor expressed on myeloid cells 2,Inverse variance weighted,2,1.14 [1-1.29],0.0510302628878212,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,LILRB2,Leukocyte immunoglobulin-like receptor subfamily B member 2,Inverse variance weighted,13,0.99 [0.97-1],0.0512950888860275,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,AMN,Protein amnionless,Inverse variance weighted,17,0.97 [0.95-1],0.0519511042167879,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,SERPINA11,Serpin A11,Inverse variance weighted,15,1.02 [1-1.05],0.0521996710679334,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,ECHS1,"Enoyl-CoA hydratase, mitochondrial",Inverse variance weighted,2,0.87 [0.76-1],0.0544677762158834,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,MZB1,Marginal zone B- and B1-cell-specific protein,Wald ratio,1,1.23 [1-1.52],0.0550593952860424,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,PLXNB2,Plexin-B2,Inverse variance weighted,13,1.02 [1-1.03],0.0567138048635852,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,GSTA1,Glutathione S-transferase A1,Inverse variance weighted,3,0.97 [0.94-1],0.0602056572215694,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,SUSD4,Sushi domain-containing protein 4,Inverse variance weighted,5,1.05 [1-1.1],0.0614644631448204,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,Wald ratio,1,1.13 [0.99-1.29],0.0620825000892404,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,MCAM,Cell surface glycoprotein MUC18,Wald ratio,1,0.93 [0.87-1],0.0625569229092805,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,SIRPA,Tyrosine-protein phosphatase non-receptor type substrate 1,Inverse variance weighted,30,0.99 [0.98-1],0.0659255779911603,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,TNFRSF6B,Tumor necrosis factor receptor superfamily member 6B,Inverse variance weighted,7,0.97 [0.94-1],0.0671641480886435,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,TFRC,Transferrin receptor protein 1,Inverse variance weighted,18,0.97 [0.94-1],0.0691117087394232,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,NCAM2,Neural cell adhesion molecule 2,Inverse variance weighted,21,0.98 [0.96-1],0.0724182360234647,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,LRRN1,Leucine-rich repeat neuronal protein 1,Inverse variance weighted,14,1.03 [1-1.07],0.0725765215395222,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,RELT,Tumor necrosis factor receptor superfamily member 19L,Inverse variance weighted,11,0.97 [0.95-1],0.0728592474714392,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,CBLN4,Cerebellin-4,Inverse variance weighted,10,0.97 [0.94-1],0.0747385449713737,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,LUZP2,Leucine zipper protein 2,Inverse variance weighted,7,1.03 [1-1.07],0.0773868942339798,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,ITGBL1,Integrin beta-like protein 1,Inverse variance weighted,15,0.98 [0.96-1],0.078273303746949,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,FBLN2,Fibulin-2,Inverse variance weighted,3,0.96 [0.92-1],0.0793042147043598,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,HYOU1,Hypoxia up-regulated protein 1,Inverse variance weighted,5,1.06 [0.99-1.13],0.082091658120873,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,STAB2,Stabilin-2,Inverse variance weighted,12,1.03 [1-1.06],0.0821471657522002,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,LRRC25,Leucine-rich repeat-containing protein 25,Inverse variance weighted,7,1.08 [0.99-1.19],0.083587524335108,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,REG3A,Regenerating islet-derived protein 3-alpha,Inverse variance weighted,10,1.03 [1-1.07],0.0873363191460225,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,CDH3,Cadherin-3,Wald ratio,1,0.89 [0.77-1.02],0.0886256459727579,cis
Chapter XI Diseases of the digestive system,K11_GIDISEASES,TNFRSF11B,Tumor necrosis factor receptor superfamily member 11B,Inverse variance weighted,8,1.07 [0.99-1.15],0.0903463128501095,cis
