Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,ULBP2,UL16-binding protein 2,Inverse variance weighted,25,0.61 [0.44-0.86],0.00422266953576913,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,TNFRSF19,Tumor necrosis factor receptor superfamily member 19,Inverse variance weighted,8,2.85 [1.38-5.88],0.00451502267939798,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,NECTIN2,Nectin-2,Inverse variance weighted,5,2.57 [1.32-4.99],0.00544717364427772,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,CD27,CD27 antigen,Inverse variance weighted,9,0.43 [0.23-0.8],0.00716120721852583,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,DLL1,Delta-like protein 1,Inverse variance weighted,7,3.57 [1.35-9.44],0.0102577163153344,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,EPHB4,Ephrin type-B receptor 4,Wald ratio,1,0.21 [0.05-0.83],0.0258216118847978,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,RELT,Tumor necrosis factor receptor superfamily member 19L,Inverse variance weighted,14,1.69 [1.06-2.7],0.0284119029366899,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,Inverse variance weighted,4,0.2 [0.05-0.87],0.0317058568340302,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,6,0.74 [0.56-0.98],0.0339902992079577,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Wald ratio,1,0 [0-0.92],0.0467713458805524,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,NPDC1,Neural proliferation differentiation and control protein 1,Inverse variance weighted,2,0.2 [0.04-0.98],0.047649141967304,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,CSF1,Macrophage colony-stimulating factor 1,Inverse variance weighted,5,2.4 [0.96-6.04],0.0621740179559635,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,LGALS9,Galectin-9,Inverse variance weighted,26,0.66 [0.42-1.03],0.0673493779438276,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,CD74,HLA class II histocompatibility antigen gamma chain,Wald ratio,1,78.36 [0.6-10197.73],0.0791300112904041,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,PLA2G15,Phospholipase A2 group XV,Inverse variance weighted,12,0.63 [0.37-1.06],0.0839045727047234,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,IL10RB,Interleukin-10 receptor subunit beta,Inverse variance weighted,25,1.32 [0.95-1.82],0.0940938646810699,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,SPINK1,Serine protease inhibitor Kazal-type 1,Inverse variance weighted,23,0.73 [0.5-1.07],0.105545101477747,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,RSPO1,R-spondin-1,Inverse variance weighted,5,0.54 [0.22-1.3],0.16898614045304,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,ACVRL1,Serine/threonine-protein kinase receptor R3,Inverse variance weighted,10,1.4 [0.84-2.34],0.191952738372035,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,PALM2,Paralemmin-2,Inverse variance weighted,8,1.76 [0.75-4.1],0.193263618760407,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,BSG,Basigin,Wald ratio,1,0.4 [0.09-1.83],0.238138397453577,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,KLK11,Kallikrein-11,Inverse variance weighted,6,0.77 [0.49-1.2],0.24132780530667,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,COL6A3,Collagen alpha-3(VI) chain,Inverse variance weighted,2,0.12 [0-4.96],0.262803895311734,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,C7,Complement component C7,Inverse variance weighted,38,1.15 [0.9-1.48],0.27101109532984,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,CD302,CD302 antigen,Inverse variance weighted,9,1.49 [0.73-3.02],0.27109907586474,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,YAP1,Transcriptional coactivator YAP1,Wald ratio,1,6.41 [0.22-183.7],0.277766427168237,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,CD300E,CMRF35-like molecule 2,Inverse variance weighted,21,0.78 [0.49-1.24],0.287988610877277,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,Wald ratio,1,5.83 [0.21-162.39],0.298879026229735,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,NPC2,NPC intracellular cholesterol transporter 2,Inverse variance weighted,10,1.53 [0.61-3.81],0.360530669318433,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,CD274,Programmed cell death 1 ligand 1,Inverse variance weighted,22,0.79 [0.47-1.32],0.372399113361142,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,CKAP4,Cytoskeleton-associated protein 4,Inverse variance weighted,10,0.69 [0.3-1.61],0.390369199956814,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,EFNA1,Ephrin-A1,Inverse variance weighted,11,1.36 [0.63-2.93],0.426833982788052,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,IL18BP,Interleukin-18-binding protein,Inverse variance weighted,3,2.73 [0.22-33.11],0.431356122391994,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,OCLN,Occludin,Inverse variance weighted,2,1.89 [0.38-9.32],0.435937523506215,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,CXCL11,C-X-C motif chemokine 11,Inverse variance weighted,7,0.73 [0.31-1.68],0.454816586215509,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,IGFBP4,Insulin-like growth factor-binding protein 4,Wald ratio,1,6.22 [0.04-894.64],0.470893920444975,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,MZB1,Marginal zone B- and B1-cell-specific protein,Wald ratio,1,7.62 [0.02-2376.03],0.488408755302121,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,PLAUR,Urokinase plasminogen activator surface receptor,Inverse variance weighted,2,3.2 [0.11-96.7],0.503077878955258,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,SPON2,Spondin-2,Inverse variance weighted,4,1.36 [0.55-3.36],0.508002268382424,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,LY6D,Lymphocyte antigen 6D,Inverse variance weighted,22,0.87 [0.57-1.32],0.50976836712477,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,SHISA5,Protein shisa-5,Inverse variance weighted,5,2.01 [0.25-16.21],0.512663766184258,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,EFNA4,Ephrin-A4,Inverse variance weighted,3,1.85 [0.23-14.67],0.562396048480561,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,Inverse variance weighted,6,0.76 [0.29-1.97],0.56576569886787,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,TPP1,Tripeptidyl-peptidase 1,Inverse variance weighted,6,0.66 [0.16-2.72],0.569128360432435,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,FSTL1,Follistatin-related protein 1,Inverse variance weighted,3,1.46 [0.38-5.52],0.57924401745586,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,LAYN,Layilin,Inverse variance weighted,20,1.18 [0.64-2.18],0.596129290946534,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,Inverse variance weighted,25,0.9 [0.6-1.35],0.603416552728174,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,COLEC12,Collectin-12,Inverse variance weighted,11,0.81 [0.37-1.8],0.608676266338408,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,GDF15,Growth/differentiation factor 15,Inverse variance weighted,12,1.36 [0.4-4.57],0.620879936122515,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,IGFBP2,Insulin-like growth factor-binding protein 2,Inverse variance weighted,2,0.5 [0.03-8.77],0.631640867871626,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,ADM,Pro-adrenomedullin,Inverse variance weighted,2,0.39 [0.01-23.1],0.651341130240148,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,CST3,Cystatin-C,Inverse variance weighted,10,1.15 [0.61-2.17],0.661887488566387,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,TGFBR2,TGF-beta receptor type-2,Inverse variance weighted,3,0.48 [0.01-16.97],0.683310432412199,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,SIGLEC1,Sialoadhesin,Inverse variance weighted,20,1.08 [0.67-1.75],0.746190738041897,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,CLEC14A,C-type lectin domain family 14 member A,Wald ratio,1,0.68 [0.05-8.34],0.759453858477677,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,NECTIN4,Nectin-4,Inverse variance weighted,7,0.92 [0.49-1.72],0.788637167220822,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,FSTL3,Follistatin-related protein 3,Inverse variance weighted,4,0.8 [0.14-4.55],0.803432624938088,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,TIMP4,Metalloproteinase inhibitor 4,Inverse variance weighted,17,1.06 [0.63-1.78],0.821900047413572,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,PGF,Placenta growth factor,Inverse variance weighted,2,1.78 [0.01-421.6],0.836564962818487,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,SCARF2,Scavenger receptor class F member 2,Inverse variance weighted,12,1.07 [0.55-2.07],0.837177290850122,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,TFF3,Trefoil factor 3,Inverse variance weighted,5,0.86 [0.2-3.64],0.838165127263529,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,TNFRSF14,Tumor necrosis factor receptor superfamily member 14,Wald ratio,1,1.21 [0.2-7.41],0.839388321903167,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,GFRA1,GDNF family receptor alpha-1,Inverse variance weighted,7,1.13 [0.34-3.74],0.84470894206751,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,DSC2,Desmocollin-2,Inverse variance weighted,9,0.94 [0.46-1.89],0.858093978918751,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,PIK3IP1,Phosphoinositide-3-kinase-interacting protein 1,Inverse variance weighted,14,0.93 [0.44-1.97],0.859649210220327,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,MSR1,Macrophage scavenger receptor types I and II,Inverse variance weighted,8,1.04 [0.61-1.79],0.88104378847673,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,IFNGR1,Interferon gamma receptor 1,Inverse variance weighted,4,1.09 [0.35-3.38],0.881360649434511,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,TNFRSF12A,Tumor necrosis factor receptor superfamily member 12A,Inverse variance weighted,4,1.31 [0.03-53],0.885269161381416,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,EPHA2,Ephrin type-A receptor 2,Inverse variance weighted,3,1.11 [0.27-4.47],0.885676080262706,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,CHI3L1,Chitinase-3-like protein 1,Inverse variance weighted,21,0.98 [0.69-1.39],0.908995113105606,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,AREG,Amphiregulin,Inverse variance weighted,3,0.93 [0.24-3.63],0.916846085711144,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,CD14,Monocyte differentiation antigen CD14,Inverse variance weighted,13,0.97 [0.53-1.79],0.933733121723037,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,SCARB2,Lysosome membrane protein 2,Inverse variance weighted,7,0.97 [0.45-2.11],0.939297000906128,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,SPON1,Spondin-1,Inverse variance weighted,21,0.98 [0.59-1.65],0.947973708612611,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,LMNB2,Lamin-B2,Wald ratio,1,1.19 [0.01-215.7],0.948912575823928,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,WFDC2,WAP four-disulfide core domain protein 2,Inverse variance weighted,2,0.96 [0.15-6.2],0.965979460072141,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,IGFBP7,Insulin-like growth factor-binding protein 7,Inverse variance weighted,19,0.99 [0.58-1.7],0.978896474939679,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,LTBR,Tumor necrosis factor receptor superfamily member 3,Inverse variance weighted,6,1 [0.53-1.9],0.988411701745897,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,LMNB2,Lamin-B2,Inverse variance weighted,8,0.08 [0.02-0.38],0.00149184417531755,trans
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,COLEC12,Collectin-12,Inverse variance weighted,3,157.39 [6.58-3764.19],0.00178809847830973,trans
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,YAP1,Transcriptional coactivator YAP1,Inverse variance weighted,9,0.26 [0.09-0.75],0.0127615523002015,trans
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,NECTIN4,Nectin-4,Inverse variance weighted,4,0.08 [0.01-0.87],0.0384246338980984,trans
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,RSPO1,R-spondin-1,Inverse variance weighted,8,0.3 [0.09-1.05],0.0602903025789027,trans
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_ANAEMIA_FOLATEDEF,SCARB2,Lysosome membrane protein 2,Inverse variance weighted,10,4.11 [0.88-19.23],0.0729276104897242,trans
