Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",DM_BCKGRND_RETINA,CD160,CD160 antigen,Inverse variance weighted,5,0.76 [0.64-0.9],0.00156779549787457,cis
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",DM_BCKGRND_RETINA,GALNT7,N-acetylgalactosaminyltransferase 7,Wald ratio,1,3.54 [1.51-8.27],0.00355808967406086,cis
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",DM_BCKGRND_RETINA,NPC2,NPC intracellular cholesterol transporter 2,Inverse variance weighted,6,1.87 [1.21-2.87],0.00441203446782635,cis
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",DM_BCKGRND_RETINA,ADGRE2,Adhesion G protein-coupled receptor E2,Inverse variance weighted,9,1.23 [1.05-1.43],0.00997103836770348,cis
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",DM_BCKGRND_RETINA,HSPG2,Basement membrane-specific heparan sulfate proteoglycan core protein,Inverse variance weighted,5,1.43 [1.09-1.88],0.0105689083961738,cis
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",DM_BCKGRND_RETINA,IL17C,Interleukin-17C,Inverse variance weighted,3,0.6 [0.39-0.91],0.0169625268698043,cis
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",DM_BCKGRND_RETINA,CXCL8,Interleukin-8,Inverse variance weighted,4,0.59 [0.39-0.91],0.0173498002945317,cis
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",DM_BCKGRND_RETINA,IL12B,Interleukin-12 subunit beta,Inverse variance weighted,13,0.86 [0.76-0.98],0.018726166584662,cis
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",DM_BCKGRND_RETINA,DLK1,Protein delta homolog 1,Inverse variance weighted,14,0.87 [0.78-0.98],0.0199851658309634,cis
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",DM_BCKGRND_RETINA,NCAN,Neurocan core protein,Inverse variance weighted,4,0.69 [0.5-0.95],0.0217866989864767,cis
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",DM_BCKGRND_RETINA,RNF149,E3 ubiquitin-protein ligase RNF149,Inverse variance weighted,5,1.28 [1.04-1.58],0.0222752268316008,cis
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",DM_BCKGRND_RETINA,GDF15,Growth/differentiation factor 15,Inverse variance weighted,10,0.8 [0.66-0.97],0.0223649342194431,cis
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",DM_BCKGRND_RETINA,ANGPTL3,Angiopoietin-related protein 3,Inverse variance weighted,8,1.3 [1.04-1.63],0.0227619714601356,cis
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",DM_BCKGRND_RETINA,CRIP2,Cysteine-rich protein 2,Inverse variance weighted,2,2.9 [1.15-7.29],0.023971579513877,cis
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",DM_BCKGRND_RETINA,LAMB1,Laminin subunit beta-1,Inverse variance weighted,22,0.9 [0.82-0.99],0.0240763922121589,cis
"Chapter VII Diseases of the eye, adnexa, ear and mastoid process",DM_BCKGRND_RETINA,HNMT,Histamine N-methyltransferase,Inverse variance weighted,12,0.89 [0.8-0.99],0.0247029981933987,cis
