Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XIV Diseases of the genitourinary system,N14_TUBULOINTNEPHRNAS,PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,21,2.32 [1.57-3.42],2.30771079395674e-05,cis
Chapter XIV Diseases of the genitourinary system,N14_TUBULOINTNEPHRNAS,PILRA,Paired immunoglobulin-like type 2 receptor alpha,Inverse variance weighted,46,0.92 [0.86-0.98],0.0099295575440133,cis
Chapter XIV Diseases of the genitourinary system,N14_TUBULOINTNEPHRNAS,KAZALD1,Kazal-type serine protease inhibitor domain-containing protein 1,Inverse variance weighted,21,0.92 [0.87-0.98],0.0106171979530286,cis
Chapter XIV Diseases of the genitourinary system,N14_TUBULOINTNEPHRNAS,FAS,Tumor necrosis factor receptor superfamily member 6,Inverse variance weighted,9,0.78 [0.65-0.95],0.0110535068942987,cis
Chapter XIV Diseases of the genitourinary system,N14_TUBULOINTNEPHRNAS,RNASE6,Ribonuclease K6,Inverse variance weighted,15,1.16 [1.03-1.3],0.0151906404915802,cis
Chapter XIV Diseases of the genitourinary system,N14_TUBULOINTNEPHRNAS,PI3,Elafin,Inverse variance weighted,10,0.8 [0.67-0.96],0.0170094746133972,cis
Chapter XIV Diseases of the genitourinary system,N14_TUBULOINTNEPHRNAS,ASGR2,Asialoglycoprotein receptor 2,Inverse variance weighted,12,1.23 [1.04-1.47],0.0170193084915291,cis
Chapter XIV Diseases of the genitourinary system,N14_TUBULOINTNEPHRNAS,COL18A1,Collagen alpha-1(XVIII) chain,Inverse variance weighted,12,0.76 [0.61-0.96],0.0202033369246058,cis
Chapter XIV Diseases of the genitourinary system,N14_TUBULOINTNEPHRNAS,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,6,1.1 [1.01-1.19],0.0249623920915195,cis
Chapter XIV Diseases of the genitourinary system,N14_TUBULOINTNEPHRNAS,CA12,Carbonic anhydrase 12,Inverse variance weighted,13,1.25 [1.03-1.52],0.0261922758004391,cis
Chapter XIV Diseases of the genitourinary system,N14_TUBULOINTNEPHRNAS,SEMA3F,Semaphorin-3F,Inverse variance weighted,15,0.66 [0.46-0.96],0.0284336950874007,cis
Chapter XIV Diseases of the genitourinary system,N14_TUBULOINTNEPHRNAS,TNFRSF8,Tumor necrosis factor receptor superfamily member 8,Inverse variance weighted,5,1.37 [1.03-1.81],0.0289540489468259,cis
Chapter XIV Diseases of the genitourinary system,N14_TUBULOINTNEPHRNAS,CDH3,Cadherin-3,Inverse variance weighted,2,2.18 [1.07-4.45],0.0329495098519228,cis
Chapter XIV Diseases of the genitourinary system,N14_TUBULOINTNEPHRNAS,EFNA4,Ephrin-A4,Inverse variance weighted,3,1.91 [1.05-3.48],0.033620002322436,cis
Chapter XIV Diseases of the genitourinary system,N14_TUBULOINTNEPHRNAS,GM2A,Ganglioside GM2 activator,Inverse variance weighted,24,1.11 [1.01-1.22],0.0361426201093861,cis
Chapter XIV Diseases of the genitourinary system,N14_TUBULOINTNEPHRNAS,CD46,Membrane cofactor protein,Wald ratio,1,2.08 [1.04-4.15],0.0375028948533605,cis
