Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,PALM2,Paralemmin-2,Inverse variance weighted,8,1.39 [1.12-1.73],0.00295926739348995,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,PSG1,Pregnancy-specific beta-1-glycoprotein 1,Inverse variance weighted,55,0.93 [0.89-0.98],0.00697848592125329,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,CD83,CD83 antigen,Inverse variance weighted,5,1.44 [1.09-1.89],0.00938952833993841,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,Inverse variance weighted,11,1.55 [1.11-2.16],0.0104011897755105,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,KLK11,Kallikrein-11,Inverse variance weighted,6,1.15 [1.03-1.29],0.013395864713674,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,TFF2,Trefoil factor 2,Inverse variance weighted,5,0.65 [0.46-0.92],0.0136101492924007,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,MERTK,Tyrosine-protein kinase Mer,Inverse variance weighted,11,0.76 [0.61-0.95],0.0154843505001551,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,HSPG2,Basement membrane-specific heparan sulfate proteoglycan core protein,Inverse variance weighted,6,1.32 [1.04-1.68],0.0225186550446313,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,NRP1,Neuropilin-1,Inverse variance weighted,12,0.84 [0.72-0.98],0.0242156044091598,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,REN,Renin,Inverse variance weighted,4,1.25 [1.03-1.52],0.025914261602512,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,BTN3A2,Butyrophilin subfamily 3 member A2,Inverse variance weighted,4,0.78 [0.63-0.98],0.0325340873356538,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,CD46,Membrane cofactor protein,Wald ratio,1,1.92 [1.05-3.54],0.0354564960485434,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,CST3,Cystatin-C,Inverse variance weighted,10,1.18 [1-1.39],0.0465820622708889,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,REG1B,Lithostathine-1-beta,Inverse variance weighted,18,1.14 [1-1.29],0.0472283149361551,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,HYOU1,Hypoxia up-regulated protein 1,Inverse variance weighted,6,1.31 [1-1.72],0.0501378962680821,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",Inverse variance weighted,10,1.27 [1-1.62],0.0507430057136529,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,NECTIN4,Nectin-4,Inverse variance weighted,7,0.85 [0.72-1],0.0508667907797729,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,BCAM,Basal cell adhesion molecule,Inverse variance weighted,12,0.84 [0.7-1.01],0.0585218960009348,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,REG1A,Lithostathine-1-alpha,Inverse variance weighted,13,1.17 [0.99-1.39],0.0650667532010261,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,UMOD,Uromodulin,Inverse variance weighted,29,0.93 [0.86-1],0.0660823125224168,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,6,1.07 [0.99-1.15],0.0826647905755905,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,THBD,Thrombomodulin,Inverse variance weighted,5,1.26 [0.97-1.65],0.0827233939947146,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,CD55,Complement decay-accelerating factor,Inverse variance weighted,15,1.14 [0.98-1.31],0.0835782476584322,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,ATRAID,All-trans retinoic acid-induced differentiation factor,Inverse variance weighted,8,0.86 [0.73-1.02],0.0914376085527648,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,FGF23,Fibroblast growth factor 23,Inverse variance weighted,2,1.48 [0.94-2.32],0.0918235200805137,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,TGOLN2,Trans-Golgi network integral membrane protein 2,Inverse variance weighted,32,1.07 [0.99-1.16],0.0930135595533515,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,FGL1,Fibrinogen-like protein 1,Inverse variance weighted,30,1.1 [0.98-1.24],0.103276623955128,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,SFRP1,Secreted frizzled-related protein 1,Inverse variance weighted,13,1.17 [0.97-1.41],0.107739897120976,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,IGFBPL1,Insulin-like growth factor-binding protein-like 1,Inverse variance weighted,20,1.08 [0.98-1.18],0.108448538607821,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,COL18A1,Collagen alpha-1(XVIII) chain,Inverse variance weighted,12,1.21 [0.96-1.52],0.110364145397718,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,REG3A,Regenerating islet-derived protein 3-alpha,Inverse variance weighted,10,1.15 [0.97-1.37],0.116119930327995,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,LAIR1,Leukocyte-associated immunoglobulin-like receptor 1,Inverse variance weighted,16,1.13 [0.97-1.3],0.119304401065229,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,FLRT2,Leucine-rich repeat transmembrane protein FLRT2,Inverse variance weighted,19,0.89 [0.76-1.03],0.122170897048336,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,NPPB,Natriuretic peptides B,Inverse variance weighted,3,0.8 [0.6-1.07],0.134222865501881,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,CHGB,Secretogranin-1,Inverse variance weighted,27,0.92 [0.83-1.03],0.137120008485523,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,BOC,Brother of CDO,Inverse variance weighted,6,1.18 [0.95-1.48],0.139031178986436,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,TGFBR3,Transforming growth factor beta receptor type 3,Inverse variance weighted,6,1.37 [0.9-2.08],0.139705009541627,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,SORCS2,VPS10 domain-containing receptor SorCS2,Inverse variance weighted,21,1.1 [0.97-1.25],0.144034508746215,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,ANGPT2,Angiopoietin-2,Inverse variance weighted,4,0.83 [0.64-1.07],0.14595155297896,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,FOLR1,Folate receptor alpha,Inverse variance weighted,5,0.73 [0.47-1.12],0.149078972282721,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,DSC2,Desmocollin-2,Inverse variance weighted,9,0.88 [0.73-1.05],0.159717192894329,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,ADGRB3,Adhesion G protein-coupled receptor B3,Inverse variance weighted,50,1.05 [0.98-1.13],0.162989212244558,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,SPINK4,Serine protease inhibitor Kazal-type 4,Inverse variance weighted,29,0.93 [0.85-1.03],0.168148505202139,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,IL18BP,Interleukin-18-binding protein,Inverse variance weighted,3,1.28 [0.9-1.84],0.170510044339663,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,SPON2,Spondin-2,Inverse variance weighted,4,1.18 [0.93-1.49],0.172638289781895,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,SIGLEC10,Sialic acid-binding Ig-like lectin 10,Inverse variance weighted,14,1.08 [0.97-1.2],0.17824595582291,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,NTproBNP,N-terminal prohormone of brain natriuretic peptide,Inverse variance weighted,9,0.88 [0.73-1.06],0.17986592754152,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,KLRB1,Killer cell lectin-like receptor subfamily B member 1,Wald ratio,1,2.71 [0.63-11.73],0.181618446753729,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,ADA2,Adenosine deaminase 2,Inverse variance weighted,8,1.18 [0.93-1.5],0.183263096671,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,CD27,CD27 antigen,Inverse variance weighted,9,1.11 [0.95-1.3],0.184752175033757,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,WFDC2,WAP four-disulfide core domain protein 2,Inverse variance weighted,2,0.73 [0.45-1.17],0.19090229432486,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,MAMDC2,MAM domain-containing protein 2,Inverse variance weighted,5,1.17 [0.92-1.49],0.196370660582918,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,TNFRSF19,Tumor necrosis factor receptor superfamily member 19,Inverse variance weighted,8,0.85 [0.65-1.1],0.212380567761514,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,SCARF2,Scavenger receptor class F member 2,Inverse variance weighted,12,0.9 [0.76-1.06],0.214605015133525,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,TAFA5,Chemokine-like protein TAFA-5,Inverse variance weighted,10,1.13 [0.93-1.36],0.217169977320264,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,21,0.71 [0.41-1.23],0.218739042173408,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",DM_NEUROPATHY,QPCT,Glutaminyl-peptide cyclotransferase,Inverse variance weighted,12,1.07 [0.96-1.2],0.220738993796832,cis
