Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_LIMBPAIN,EFNA1,Ephrin-A1,Inverse variance weighted,11,0.94 [0.9-0.99],0.015135475587172,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_LIMBPAIN,CST3,Cystatin-C,Inverse variance weighted,10,1.06 [1.01-1.12],0.0228032100386924,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_LIMBPAIN,LMNB2,Lamin-B2,Wald ratio,1,0.65 [0.43-0.99],0.0452432965071692,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_LIMBPAIN,CD302,CD302 antigen,Inverse variance weighted,9,0.94 [0.88-1],0.054978253191277,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_LIMBPAIN,OGN,Mimecan,Inverse variance weighted,30,0.96 [0.92-1],0.0552095641282097,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_LIMBPAIN,ASGR1,Asialoglycoprotein receptor 1,Inverse variance weighted,2,0.91 [0.83-1],0.0624066128358772,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_LIMBPAIN,PLAUR,Urokinase plasminogen activator surface receptor,Inverse variance weighted,2,0.9 [0.8-1.01],0.0633366377997955,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_LIMBPAIN,NBL1,Neuroblastoma suppressor of tumorigenicity 1,Inverse variance weighted,2,1.16 [0.99-1.36],0.0694126619737429,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_LIMBPAIN,TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Inverse variance weighted,15,0.96 [0.92-1],0.071972196746678,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_LIMBPAIN,TFF2,Trefoil factor 2,Inverse variance weighted,5,0.91 [0.82-1.01],0.0740910821749961,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_LIMBPAIN,CRIM1,Cysteine-rich motor neuron 1 protein,Inverse variance weighted,7,0.89 [0.77-1.02],0.099091012398302,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_LIMBPAIN,MMP12,Macrophage metalloelastase,Inverse variance weighted,18,0.98 [0.95-1],0.103654885656915,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_LIMBPAIN,TGFBR2,TGF-beta receptor type-2,Inverse variance weighted,3,0.83 [0.67-1.04],0.110690174046917,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_LIMBPAIN,FOLR1,Folate receptor alpha,Inverse variance weighted,5,1.09 [0.98-1.22],0.11769816247077,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_LIMBPAIN,NECTIN2,Nectin-2,Inverse variance weighted,5,1.04 [0.99-1.09],0.119253777623266,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_LIMBPAIN,EFNA4,Ephrin-A4,Inverse variance weighted,3,0.85 [0.69-1.05],0.128802648894022,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_LIMBPAIN,OSCAR,Osteoclast-associated immunoglobulin-like receptor,Inverse variance weighted,24,1.02 [0.99-1.04],0.13534064194981,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_LIMBPAIN,COL18A1,Collagen alpha-1(XVIII) chain,Inverse variance weighted,12,1.05 [0.98-1.12],0.135549436564419,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_LIMBPAIN,LILRB4,Leukocyte immunoglobulin-like receptor subfamily B member 4,Inverse variance weighted,14,1.06 [0.98-1.15],0.136150802535196,cis
