Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_OTHERBLOOD,FSTL3,Follistatin-related protein 3,Inverse variance weighted,4,0.52 [0.34-0.79],0.00234890584201037,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_OTHERBLOOD,CRIM1,Cysteine-rich motor neuron 1 protein,Inverse variance weighted,7,0.64 [0.46-0.89],0.0086568568025487,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_OTHERBLOOD,CD300E,CMRF35-like molecule 2,Inverse variance weighted,21,0.83 [0.72-0.95],0.00932865004804986,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_OTHERBLOOD,GCHFR,GTP cyclohydrolase 1 feedback regulatory protein,Wald ratio,1,0.36 [0.17-0.78],0.00950021364216536,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_OTHERBLOOD,DDT,D-dopachrome decarboxylase,Inverse variance weighted,2,0.67 [0.49-0.91],0.0118938056578785,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_OTHERBLOOD,MMP8,Neutrophil collagenase,Inverse variance weighted,17,1.19 [1.03-1.38],0.0218915493855085,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_OTHERBLOOD,CD274,Programmed cell death 1 ligand 1,Inverse variance weighted,22,0.81 [0.67-0.97],0.0249189666669893,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_OTHERBLOOD,CSTB,Cystatin-B,Inverse variance weighted,28,0.86 [0.75-0.98],0.0285625653533644,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_OTHERBLOOD,PSAP,Prosaposin,Inverse variance weighted,5,0.75 [0.56-1],0.0474456182213447,cis
Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,D3_OTHERBLOOD,STC2,Stanniocalcin-2,Inverse variance weighted,3,0.54 [0.26-1.1],0.0879587770948783,cis
