Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_ALKALOSIS,GDF15,Growth/differentiation factor 15,Inverse variance weighted,10,0.63 [0.39-1],0.0483223997689384,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_ALKALOSIS,CHGA,Chromogranin-A,Inverse variance weighted,3,1.71 [0.93-3.14],0.0820528235430828,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_ALKALOSIS,PRG2,Bone marrow proteoglycan,Wald ratio,1,0.36 [0.1-1.27],0.112524363591191,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_ALKALOSIS,TGFA,Protransforming growth factor alpha,Inverse variance weighted,2,0.6 [0.23-1.6],0.307831672347061,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_ALKALOSIS,WFDC2,WAP four-disulfide core domain protein 2,Wald ratio,1,0.44 [0.09-2.2],0.315165412274809,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_ALKALOSIS,NPC2,NPC intracellular cholesterol transporter 2,Inverse variance weighted,6,0.57 [0.18-1.81],0.343808678636278,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_ALKALOSIS,FGF23,Fibroblast growth factor 23,Wald ratio,1,0.58 [0.18-1.87],0.359371760630454,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_ALKALOSIS,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",Inverse variance weighted,2,0.54 [0.1-2.91],0.47414851279147,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_ALKALOSIS,PLAUR,Urokinase plasminogen activator surface receptor,Inverse variance weighted,2,0.77 [0.36-1.63],0.492018711015133,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_ALKALOSIS,VSIG2,V-set and immunoglobulin domain-containing protein 2,Inverse variance weighted,3,0.81 [0.37-1.78],0.605042747362556,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_ALKALOSIS,RNASE6,Ribonuclease K6,Inverse variance weighted,8,0.99 [0.75-1.31],0.940439242221725,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_ALKALOSIS,CFD,Complement factor D,Inverse variance weighted,7,1.01 [0.54-1.86],0.982150157320839,cis
