Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
"Chapter XV Pregnancy, childbirth and the puerperium",O15_MATERN_CARE,CXCL16,C-X-C motif chemokine 16,Inverse variance weighted,8,0.94 [0.87-1.02],0.163830379959808,cis
"Chapter XV Pregnancy, childbirth and the puerperium",O15_MATERN_CARE,CD160,CD160 antigen,Inverse variance weighted,11,1.02 [0.98-1.06],0.359638911066889,cis
"Chapter XV Pregnancy, childbirth and the puerperium",O15_MATERN_CARE,MZB1,Marginal zone B- and B1-cell-specific protein,Wald ratio,1,1.07 [0.68-1.66],0.780097239483569,cis
"Chapter XV Pregnancy, childbirth and the puerperium",O15_MATERN_CARE,CA4,Carbonic anhydrase 4,Inverse variance weighted,12,1 [0.97-1.04],0.834042076937963,cis
"Chapter XV Pregnancy, childbirth and the puerperium",O15_MATERN_CARE,CD8A,T-cell surface glycoprotein CD8 alpha chain,Inverse variance weighted,9,1.01 [0.93-1.08],0.883327790889459,cis
"Chapter XV Pregnancy, childbirth and the puerperium",O15_MATERN_CARE,TNFSF13,Tumor necrosis factor ligand superfamily member 13,Inverse variance weighted,10,1 [0.95-1.06],0.912027602980316,cis
"Chapter XV Pregnancy, childbirth and the puerperium",O15_MATERN_CARE,CRTAM,Cytotoxic and regulatory T-cell molecule,Inverse variance weighted,15,1 [0.96-1.04],0.914337830505682,cis
"Chapter XV Pregnancy, childbirth and the puerperium",O15_MATERN_CARE,CD160,CD160 antigen,Inverse variance weighted,24,0.96 [0.89-1.03],0.224189584622186,trans
"Chapter XV Pregnancy, childbirth and the puerperium",O15_MATERN_CARE,CD8A,T-cell surface glycoprotein CD8 alpha chain,Inverse variance weighted,4,1.16 [0.84-1.61],0.364630943872346,trans
"Chapter XV Pregnancy, childbirth and the puerperium",O15_MATERN_CARE,CA4,Carbonic anhydrase 4,Inverse variance weighted,25,1.01 [0.98-1.04],0.511627548768197,trans
"Chapter XV Pregnancy, childbirth and the puerperium",O15_MATERN_CARE,PRL,Prolactin,Inverse variance weighted,7,1.04 [0.92-1.17],0.572260815961247,trans
"Chapter XV Pregnancy, childbirth and the puerperium",O15_MATERN_CARE,MZB1,Marginal zone B- and B1-cell-specific protein,Inverse variance weighted,18,0.98 [0.93-1.04],0.599072354802488,trans
"Chapter XV Pregnancy, childbirth and the puerperium",O15_MATERN_CARE,CXCL16,C-X-C motif chemokine 16,Inverse variance weighted,15,1.02 [0.95-1.09],0.651546855564124,trans
"Chapter XV Pregnancy, childbirth and the puerperium",O15_MATERN_CARE,CRTAM,Cytotoxic and regulatory T-cell molecule,Inverse variance weighted,13,0.98 [0.89-1.09],0.713321473970517,trans
"Chapter XV Pregnancy, childbirth and the puerperium",O15_MATERN_CARE,TNFSF13,Tumor necrosis factor ligand superfamily member 13,Inverse variance weighted,6,0.99 [0.84-1.17],0.904861694551115,trans
