Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PAPULOSQUAMOUS,CD300C,CMRF35-like molecule 6,Inverse variance weighted,12,0.94 [0.9-0.99],0.0108683370631153,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PAPULOSQUAMOUS,KLK8,Kallikrein-8,Inverse variance weighted,12,0.93 [0.86-1],0.0603537746958453,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PAPULOSQUAMOUS,LGALS9,Galectin-9,Inverse variance weighted,26,1.07 [1-1.14],0.0638302009158904,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PAPULOSQUAMOUS,GDF15,Growth/differentiation factor 15,Inverse variance weighted,12,1.14 [0.99-1.32],0.0719456358065696,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PAPULOSQUAMOUS,CEACAM19,Carcinoembryonic antigen-related cell adhesion molecule 19,Inverse variance weighted,3,0.86 [0.73-1.02],0.0813950814215294,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PAPULOSQUAMOUS,PDCD1,Programmed cell death protein 1,Inverse variance weighted,9,0.86 [0.72-1.03],0.0927636464866267,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PAPULOSQUAMOUS,RRM2,Ribonucleoside-diphosphate reductase subunit M2,Wald ratio,1,1.53 [0.92-2.54],0.0979871599004872,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PAPULOSQUAMOUS,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Wald ratio,1,0.58 [0.3-1.11],0.10052584237917,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PAPULOSQUAMOUS,KLK13,Kallikrein-13,Inverse variance weighted,11,1.05 [0.98-1.11],0.154213891486118,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PAPULOSQUAMOUS,ZBTB17,Zinc finger and BTB domain-containing protein 17,Wald ratio,1,1.47 [0.86-2.52],0.155605183225028,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PAPULOSQUAMOUS,PI3,Elafin,Inverse variance weighted,10,1.06 [0.98-1.16],0.155822469838289,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PAPULOSQUAMOUS,CD80,T-lymphocyte activation antigen CD80,Inverse variance weighted,16,1.04 [0.98-1.11],0.212606117871265,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PAPULOSQUAMOUS,PLA2G15,Phospholipase A2 group XV,Inverse variance weighted,12,0.96 [0.9-1.02],0.224692170183955,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PAPULOSQUAMOUS,BCAN,Brevican core protein,Inverse variance weighted,3,0.94 [0.84-1.05],0.245686292942414,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PAPULOSQUAMOUS,SBSN,Suprabasin,Inverse variance weighted,17,1.03 [0.98-1.09],0.247922277584036,cis
