Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SPONDYLOPATHY,MMP12,Macrophage metalloelastase,Inverse variance weighted,18,0.96 [0.93-0.98],0.00105411951940089,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SPONDYLOPATHY,TNFRSF14,Tumor necrosis factor receptor superfamily member 14,Wald ratio,1,1.22 [1.07-1.4],0.00351410872601694,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SPONDYLOPATHY,PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,21,0.82 [0.71-0.94],0.00492931634654176,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SPONDYLOPATHY,ELN,Elastin,Inverse variance weighted,2,1.33 [1.08-1.64],0.00731714065284022,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SPONDYLOPATHY,DLK1,Protein delta homolog 1,Inverse variance weighted,25,0.95 [0.92-0.99],0.00734372886085731,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SPONDYLOPATHY,PLA2G15,Phospholipase A2 group XV,Inverse variance weighted,12,1.05 [1.01-1.1],0.00939506744008826,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SPONDYLOPATHY,VWC2,Brorin,Inverse variance weighted,22,1.07 [1.01-1.12],0.0110427841859315,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SPONDYLOPATHY,CD79B,B-cell antigen receptor complex-associated protein beta chain,Inverse variance weighted,2,0.89 [0.81-0.97],0.0110819755605604,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SPONDYLOPATHY,CTSL,Cathepsin L1,Wald ratio,1,1.53 [1.09-2.15],0.0147602341869948,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SPONDYLOPATHY,NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,Inverse variance weighted,19,1.09 [1.02-1.17],0.0172891291224712,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SPONDYLOPATHY,FABP1,"Fatty acid-binding protein, liver",Inverse variance weighted,5,1.08 [1.01-1.15],0.0198328091585252,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SPONDYLOPATHY,LRP11,Low-density lipoprotein receptor-related protein 11,Inverse variance weighted,33,0.96 [0.93-0.99],0.0215696854268426,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SPONDYLOPATHY,HAVCR1,Hepatitis A virus cellular receptor 1,Inverse variance weighted,27,1.04 [1-1.08],0.0251532402150126,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SPONDYLOPATHY,EFNA1,Ephrin-A1,Inverse variance weighted,11,0.95 [0.91-0.99],0.0264828919884755,cis
