Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,Inverse variance weighted,4,0.85 [0.78-0.92],0.000170259369018338,cis
Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,CLMP,CXADR-like membrane protein,Inverse variance weighted,9,1.1 [1.04-1.16],0.000374325740813028,cis
Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,ENTPD6,Ectonucleoside triphosphate diphosphohydrolase 6,Inverse variance weighted,10,1.08 [1.03-1.13],0.000381214432457587,cis
Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,C7,Complement component C7,Inverse variance weighted,15,1.05 [1.02-1.09],0.0010619650172836,cis
Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,CRELD2,Protein disulfide isomerase CRELD2,Inverse variance weighted,8,1.07 [1.03-1.12],0.00134159264234015,cis
Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,CAPG,Macrophage-capping protein,Inverse variance weighted,15,1.06 [1.02-1.11],0.00162913701008402,cis
Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,SCGB1A1,Uteroglobin,Inverse variance weighted,5,0.92 [0.87-0.97],0.00209285023866672,cis
Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,ELN,Elastin,Wald ratio,1,0.71 [0.56-0.89],0.00264458542195876,cis
Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,PIK3IP1,Phosphoinositide-3-kinase-interacting protein 1,Inverse variance weighted,6,0.91 [0.86-0.97],0.00350422038171264,cis
Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,SLAMF6,SLAM family member 6,Inverse variance weighted,2,1.15 [1.04-1.26],0.00426571639229422,cis
Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,TNFSF12,Tumor necrosis factor ligand superfamily member 12,Inverse variance weighted,7,1.08 [1.02-1.14],0.00456045535433715,cis
Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,TMSB10,Thymosin beta-10,Wald ratio,1,1.84 [1.19-2.83],0.00612254004374709,cis
Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,IL6ST,Interleukin-6 receptor subunit beta,Inverse variance weighted,2,1.16 [1.04-1.29],0.00640434897845515,cis
Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,TNFRSF6B,Tumor necrosis factor receptor superfamily member 6B,Inverse variance weighted,7,0.9 [0.83-0.97],0.00735299688711257,cis
Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,KLK14,Kallikrein-14,Inverse variance weighted,11,0.94 [0.9-0.98],0.00803178777149653,cis
Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,PI3,Elafin,Inverse variance weighted,7,1.07 [1.02-1.12],0.00840692477226323,cis
Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,FGF21,Fibroblast growth factor 21,Wald ratio,1,0.61 [0.43-0.89],0.00918092327878521,cis
Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,TNFRSF21,Tumor necrosis factor receptor superfamily member 21,Inverse variance weighted,5,0.85 [0.75-0.96],0.00983644968385713,cis
Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,APOA2,Apolipoprotein A-II,Wald ratio,1,0.69 [0.52-0.92],0.0110540761386935,cis
Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,ITGA2,Integrin alpha-2,Inverse variance weighted,15,1.04 [1.01-1.07],0.0133614960214162,cis
Chapter I Certain infectious and parasitic diseases,AB1_SEPSIS_IMPLICIT,CXCL16,C-X-C motif chemokine 16,Inverse variance weighted,5,0.87 [0.77-0.97],0.0149285887371399,cis
