Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter X Diseases of the respiratory system,J10_INFLUPNEU,SEMA3F,Semaphorin-3F,Inverse variance weighted,15,0.8 [0.74-0.87],6.05817714446862e-08,cis
Chapter X Diseases of the respiratory system,J10_INFLUPNEU,IL10,Interleukin-10,Wald ratio,1,0.82 [0.73-0.92],0.00122472882211129,cis
Chapter X Diseases of the respiratory system,J10_INFLUPNEU,ADAMTS1,A disintegrin and metalloproteinase with thrombospondin motifs 1,Wald ratio,1,0.57 [0.4-0.81],0.00181677662240627,cis
Chapter X Diseases of the respiratory system,J10_INFLUPNEU,SERPINB8,Serpin B8,Inverse variance weighted,28,0.98 [0.96-0.99],0.00224236875277673,cis
Chapter X Diseases of the respiratory system,J10_INFLUPNEU,PHLDB1,Pleckstrin homology-like domain family B member 1,Wald ratio,1,1.57 [1.17-2.1],0.00236533445995404,cis
Chapter X Diseases of the respiratory system,J10_INFLUPNEU,IL1RN,Interleukin-1 receptor antagonist protein,Inverse variance weighted,10,0.93 [0.89-0.98],0.00242613556044848,cis
Chapter X Diseases of the respiratory system,J10_INFLUPNEU,P4HB,Protein disulfide-isomerase,Inverse variance weighted,2,0.75 [0.62-0.91],0.00416337896498456,cis
Chapter X Diseases of the respiratory system,J10_INFLUPNEU,TNFRSF6B,Tumor necrosis factor receptor superfamily member 6B,Inverse variance weighted,22,0.95 [0.92-0.98],0.00424947102935498,cis
Chapter X Diseases of the respiratory system,J10_INFLUPNEU,SETMAR,Histone-lysine N-methyltransferase SETMAR,Inverse variance weighted,6,1.08 [1.02-1.13],0.00429492485103475,cis
Chapter X Diseases of the respiratory system,J10_INFLUPNEU,MMP12,Macrophage metalloelastase,Inverse variance weighted,18,1.03 [1.01-1.05],0.00507375248688653,cis
Chapter X Diseases of the respiratory system,J10_INFLUPNEU,PLAU,Urokinase-type plasminogen activator,Inverse variance weighted,4,0.89 [0.82-0.97],0.00592213247206379,cis
Chapter X Diseases of the respiratory system,J10_INFLUPNEU,CXCL16,C-X-C motif chemokine 16,Inverse variance weighted,8,0.92 [0.86-0.98],0.00606934655473875,cis
Chapter X Diseases of the respiratory system,J10_INFLUPNEU,INHBC,Inhibin beta C chain,Inverse variance weighted,29,1.03 [1.01-1.05],0.00654750584782962,cis
Chapter X Diseases of the respiratory system,J10_INFLUPNEU,MSR1,Macrophage scavenger receptor types I and II,Inverse variance weighted,8,1.05 [1.01-1.08],0.00675664230003683,cis
Chapter X Diseases of the respiratory system,J10_INFLUPNEU,TMPRSS11D,Transmembrane protease serine 11D,Inverse variance weighted,3,0.88 [0.8-0.96],0.00686924597128377,cis
Chapter X Diseases of the respiratory system,J10_INFLUPNEU,HSPB6,Heat shock protein beta-6,Wald ratio,1,1.54 [1.12-2.12],0.00725239817613328,cis
Chapter X Diseases of the respiratory system,J10_INFLUPNEU,LAMP3,Lysosome-associated membrane glycoprotein 3,Inverse variance weighted,8,0.94 [0.89-0.98],0.00972533887423126,cis
Chapter X Diseases of the respiratory system,J10_INFLUPNEU,SERPINA1,Alpha-1-antitrypsin,Inverse variance weighted,4,0.91 [0.85-0.98],0.0100086626677002,cis
Chapter X Diseases of the respiratory system,J10_INFLUPNEU,EDN1,Endothelin-1,Inverse variance weighted,3,0.93 [0.88-0.98],0.0109473676763123,cis
Chapter X Diseases of the respiratory system,J10_INFLUPNEU,CNTN1,Contactin-1,Inverse variance weighted,22,0.95 [0.92-0.99],0.0114158467581,cis
