Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter VI Diseases of the nervous system,G6_ALZHEIMER,APOE,Apolipoprotein E,Inverse variance weighted,23,0.45 [0.41-0.5],4.61953389528428e-58,cis
Chapter VI Diseases of the nervous system,G6_ALZHEIMER,GFAP,Glial fibrillary acidic protein,Inverse variance weighted,4,1.52 [0.72-3.23],0.272079640850585,cis
Chapter VI Diseases of the nervous system,G6_ALZHEIMER,APOA2,Apolipoprotein A-II,Wald ratio,1,1.25 [0.78-2.02],0.350975414986478,cis
Chapter VI Diseases of the nervous system,G6_ALZHEIMER,MENT,Protein MENT,Inverse variance weighted,3,0.97 [0.9-1.04],0.377159367941892,cis
Chapter VI Diseases of the nervous system,G6_ALZHEIMER,BCAN,Brevican core protein,Inverse variance weighted,3,1.08 [0.9-1.31],0.404136947669285,cis
Chapter VI Diseases of the nervous system,G6_ALZHEIMER,SNAP25,Synaptosomal-associated protein 25,Inverse variance weighted,2,0.9 [0.68-1.19],0.473127575001837,cis
Chapter VI Diseases of the nervous system,G6_ALZHEIMER,GDF15,Growth/differentiation factor 15,Inverse variance weighted,12,1.07 [0.87-1.32],0.510472769099068,cis
Chapter VI Diseases of the nervous system,G6_ALZHEIMER,VGF,Neurosecretory protein VGF,Wald ratio,1,0.82 [0.35-1.94],0.655704333447962,cis
Chapter VI Diseases of the nervous system,G6_ALZHEIMER,NPTXR,Neuronal pentraxin receptor,Inverse variance weighted,11,1 [0.97-1.04],0.850634102186869,cis
Chapter VI Diseases of the nervous system,G6_ALZHEIMER,SNAP25,Synaptosomal-associated protein 25,Inverse variance weighted,13,3.85 [3.03-4.89],1.53519024683397e-28,trans
Chapter VI Diseases of the nervous system,G6_ALZHEIMER,MENT,Protein MENT,Inverse variance weighted,28,3.29 [2.62-4.14],2.3914040264389e-24,trans
Chapter VI Diseases of the nervous system,G6_ALZHEIMER,BRK1,Protein BRICK1,Inverse variance weighted,10,6.35 [0.88-45.86],0.0667353427929596,trans
Chapter VI Diseases of the nervous system,G6_ALZHEIMER,GFAP,Glial fibrillary acidic protein,Inverse variance weighted,14,1.2 [0.91-1.59],0.201845757388908,trans
Chapter VI Diseases of the nervous system,G6_ALZHEIMER,APOA2,Apolipoprotein A-II,Inverse variance weighted,15,0.95 [0.81-1.11],0.507221924425468,trans
Chapter VI Diseases of the nervous system,G6_ALZHEIMER,NPTXR,Neuronal pentraxin receptor,Inverse variance weighted,10,0.94 [0.78-1.13],0.514591498743892,trans
Chapter VI Diseases of the nervous system,G6_ALZHEIMER,GDF15,Growth/differentiation factor 15,Wald ratio,1,0.76 [0.3-1.92],0.568435729281066,trans
Chapter VI Diseases of the nervous system,G6_ALZHEIMER,NEFL,Neurofilament light polypeptide,Inverse variance weighted,6,0.93 [0.6-1.44],0.741961370175203,trans
Chapter VI Diseases of the nervous system,G6_ALZHEIMER,BCAN,Brevican core protein,Inverse variance weighted,12,0.97 [0.81-1.17],0.753486404620306,trans
Chapter VI Diseases of the nervous system,G6_ALZHEIMER,APOE,Apolipoprotein E,Inverse variance weighted,6,1.06 [0.72-1.55],0.770303296688724,trans
