Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_LIPOPROT,PCSK9,Proprotein convertase subtilisin/kexin type 9,Inverse variance weighted,5,1.5 [1.41-1.6],6.72602326976355e-36,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_LIPOPROT,CELSR2,Cadherin EGF LAG seven-pass G-type receptor 2,Inverse variance weighted,18,0.79 [0.75-0.82],1.17950802253189e-28,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_LIPOPROT,APOA1,Apolipoprotein A-I,Inverse variance weighted,2,3.23 [2.57-4.07],1.17915903412396e-23,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_LIPOPROT,LPA,Apolipoprotein(a),Inverse variance weighted,38,1.11 [1.08-1.14],1.87259847131851e-13,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_LIPOPROT,APOE,Apolipoprotein E,Inverse variance weighted,23,0.84 [0.78-0.9],9.65100014887087e-07,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_LIPOPROT,ASGR1,Asialoglycoprotein receptor 1,Inverse variance weighted,2,1.22 [1.12-1.34],1.84295123051281e-05,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_LIPOPROT,ITGAV,Integrin alpha-V,Inverse variance weighted,5,1.26 [1.12-1.41],6.15563764326549e-05,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_LIPOPROT,ANGPTL3,Angiopoietin-related protein 3,Inverse variance weighted,10,1.13 [1.06-1.2],8.36550644037316e-05,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_LIPOPROT,CPE,Carboxypeptidase E,Inverse variance weighted,11,0.91 [0.86-0.95],0.000122682875241545,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_LIPOPROT,CXCL9,C-X-C motif chemokine 9,Inverse variance weighted,2,1.23 [1.1-1.37],0.000229672536328447,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_LIPOPROT,GALNT2,Polypeptide N-acetylgalactosaminyltransferase 2,Inverse variance weighted,16,0.92 [0.87-0.96],0.000622987906998506,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_LIPOPROT,PSRC1,Proline/serine-rich coiled-coil protein 1,Inverse variance weighted,4,1.14 [1.06-1.22],0.000646726941424015,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_LIPOPROT,F10,Coagulation factor X,Inverse variance weighted,9,1.05 [1.02-1.07],0.000720333808041557,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_LIPOPROT,TIMD4,T-cell immunoglobulin and mucin domain-containing protein 4,Inverse variance weighted,13,0.83 [0.74-0.93],0.0011307618346097,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_LIPOPROT,TNFRSF11A,Tumor necrosis factor receptor superfamily member 11A,Inverse variance weighted,25,0.95 [0.92-0.98],0.00157515763666262,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_LIPOPROT,AGRN,Agrin,Inverse variance weighted,17,0.93 [0.88-0.97],0.0016056918181051,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_LIPOPROT,B3GNT7,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7",Inverse variance weighted,28,0.96 [0.93-0.98],0.00197255014305082,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_LIPOPROT,ATRAID,All-trans retinoic acid-induced differentiation factor,Inverse variance weighted,8,0.9 [0.84-0.96],0.00227776581684592,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_LIPOPROT,ITIH4,Inter-alpha-trypsin inhibitor heavy chain H4,Inverse variance weighted,12,1.09 [1.03-1.15],0.00229271249674815,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_LIPOPROT,KHK,Ketohexokinase,Inverse variance weighted,22,1.09 [1.03-1.15],0.00236443625708103,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_LIPOPROT,AGR2,Anterior gradient protein 2 homolog,Wald ratio,1,0.8 [0.69-0.93],0.00278441561801057,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_LIPOPROT,IL19,Interleukin-19,Inverse variance weighted,11,1.07 [1.02-1.12],0.00423109573219354,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_LIPOPROT,NTF3,Neurotrophin-3,Inverse variance weighted,8,0.9 [0.84-0.97],0.0043454426424975,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_LIPOPROT,DSG3,Desmoglein-3,Inverse variance weighted,7,0.91 [0.86-0.97],0.00472366517363966,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_LIPOPROT,APOC1,Apolipoprotein C-I,Inverse variance weighted,6,1.27 [1.08-1.5],0.00472570524550703,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_LIPOPROT,PON1,Serum paraoxonase/arylesterase 1,Inverse variance weighted,41,1.02 [1.01-1.04],0.00495170664750663,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_LIPOPROT,MPO,Myeloperoxidase,Inverse variance weighted,11,1.07 [1.02-1.12],0.00513290568752227,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_LIPOPROT,PDCD5,Programmed cell death protein 5,Inverse variance weighted,14,0.94 [0.9-0.98],0.00531654734991026,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_LIPOPROT,MFGE8,Lactadherin,Inverse variance weighted,11,1.07 [1.02-1.12],0.00574655962523411,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_LIPOPROT,CGREF1,Cell growth regulator with EF hand domain protein 1,Inverse variance weighted,29,0.94 [0.9-0.98],0.00702976290765695,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_LIPOPROT,SHBG,Sex hormone-binding globulin,Inverse variance weighted,11,0.94 [0.9-0.98],0.0071720914332575,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_LIPOPROT,SNAP25,Synaptosomal-associated protein 25,Inverse variance weighted,2,0.83 [0.72-0.95],0.00807529054818018,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_LIPOPROT,NELL1,Protein kinase C-binding protein NELL1,Inverse variance weighted,10,1.05 [1.01-1.09],0.0100030540752199,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_LIPOPROT,C1QTNF1,Complement C1q tumor necrosis factor-related protein 1,Inverse variance weighted,7,0.96 [0.93-0.99],0.0102539637916444,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_LIPOPROT,TNFRSF14,Tumor necrosis factor receptor superfamily member 14,Wald ratio,1,1.2 [1.04-1.37],0.0108060439951546,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_LIPOPROT,GM2A,Ganglioside GM2 activator,Inverse variance weighted,24,1.03 [1.01-1.06],0.012306179484696,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_LIPOPROT,GFRA1,GDNF family receptor alpha-1,Inverse variance weighted,7,1.08 [1.01-1.14],0.014856844921609,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_LIPOPROT,TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,Inverse variance weighted,6,0.9 [0.82-0.98],0.0150535452390884,cis
