Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XIV Diseases of the genitourinary system,N14_PROSTHYPERPLA,KLK3,Prostate-specific antigen,Inverse variance weighted,2,3.61 [1.76-7.42],0.000470155076080755,cis
Chapter XIV Diseases of the genitourinary system,N14_PROSTHYPERPLA,TSPAN1,Tetraspanin-1,Inverse variance weighted,2,0.74 [0.5-1.1],0.133753337449121,cis
Chapter XIV Diseases of the genitourinary system,N14_PROSTHYPERPLA,RETN,Resistin,Inverse variance weighted,9,0.97 [0.93-1.01],0.179219433209892,cis
Chapter XIV Diseases of the genitourinary system,N14_PROSTHYPERPLA,GP2,Pancreatic secretory granule membrane major glycoprotein GP2,Inverse variance weighted,6,1.05 [0.97-1.13],0.244162323919874,cis
Chapter XIV Diseases of the genitourinary system,N14_PROSTHYPERPLA,MSMB,Beta-microseminoprotein,Inverse variance weighted,64,0.99 [0.96-1.02],0.545718953781701,cis
Chapter XIV Diseases of the genitourinary system,N14_PROSTHYPERPLA,PGLYRP1,Peptidoglycan recognition protein 1,Inverse variance weighted,7,0.98 [0.91-1.05],0.565062938941203,cis
Chapter XIV Diseases of the genitourinary system,N14_PROSTHYPERPLA,KLK4,Kallikrein-4,Inverse variance weighted,17,1.02 [0.94-1.1],0.670806317233195,cis
Chapter XIV Diseases of the genitourinary system,N14_PROSTHYPERPLA,TSPAN1,Tetraspanin-1,Inverse variance weighted,3,1.28 [0.94-1.74],0.113630901242804,trans
Chapter XIV Diseases of the genitourinary system,N14_PROSTHYPERPLA,RETN,Resistin,Inverse variance weighted,19,0.94 [0.85-1.03],0.183459395151063,trans
Chapter XIV Diseases of the genitourinary system,N14_PROSTHYPERPLA,MSMB,Beta-microseminoprotein,Inverse variance weighted,52,0.99 [0.96-1.01],0.332400565279777,trans
Chapter XIV Diseases of the genitourinary system,N14_PROSTHYPERPLA,KLK3,Prostate-specific antigen,Wald ratio,1,1.32 [0.68-2.58],0.41578809795064,trans
Chapter XIV Diseases of the genitourinary system,N14_PROSTHYPERPLA,KLK4,Kallikrein-4,Inverse variance weighted,5,1.17 [0.73-1.89],0.519144400910447,trans
Chapter XIV Diseases of the genitourinary system,N14_PROSTHYPERPLA,GP2,Pancreatic secretory granule membrane major glycoprotein GP2,Inverse variance weighted,21,0.99 [0.95-1.03],0.679735940935261,trans
Chapter XIV Diseases of the genitourinary system,N14_PROSTHYPERPLA,PGLYRP1,Peptidoglycan recognition protein 1,Inverse variance weighted,16,1.01 [0.91-1.12],0.792007742617816,trans
