Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter IX Diseases of the circulatory system,I9_VEINSOTH,EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,Inverse variance weighted,6,0.79 [0.7-0.89],0.000105450244323575,cis
Chapter IX Diseases of the circulatory system,I9_VEINSOTH,COL6A3,Collagen alpha-3(VI) chain,Inverse variance weighted,2,0.56 [0.35-0.89],0.0131026426955825,cis
Chapter IX Diseases of the circulatory system,I9_VEINSOTH,IGFBP4,Insulin-like growth factor-binding protein 4,Wald ratio,1,1.93 [1.05-3.54],0.0337886437145621,cis
Chapter IX Diseases of the circulatory system,I9_VEINSOTH,LAYN,Layilin,Inverse variance weighted,20,0.93 [0.86-1],0.0533347960150249,cis
Chapter IX Diseases of the circulatory system,I9_VEINSOTH,LTBP2,Latent-transforming growth factor beta-binding protein 2,Inverse variance weighted,7,0.89 [0.76-1.05],0.158090325864153,cis
Chapter IX Diseases of the circulatory system,I9_VEINSOTH,YAP1,Transcriptional coactivator YAP1,Wald ratio,1,1.33 [0.88-2],0.17674347424692,cis
Chapter IX Diseases of the circulatory system,I9_VEINSOTH,NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,Inverse variance weighted,19,0.94 [0.87-1.03],0.178463554064447,cis
Chapter IX Diseases of the circulatory system,I9_VEINSOTH,SPON1,Spondin-1,Inverse variance weighted,21,1.04 [0.97-1.12],0.25327838524734,cis
Chapter IX Diseases of the circulatory system,I9_VEINSOTH,HAVCR1,Hepatitis A virus cellular receptor 1,Inverse variance weighted,27,0.97 [0.92-1.02],0.284567559111038,cis
Chapter IX Diseases of the circulatory system,I9_VEINSOTH,MAMDC2,MAM domain-containing protein 2,Inverse variance weighted,5,1.06 [0.95-1.19],0.311300264005182,cis
Chapter IX Diseases of the circulatory system,I9_VEINSOTH,TNFRSF12A,Tumor necrosis factor receptor superfamily member 12A,Inverse variance weighted,4,0.89 [0.71-1.12],0.336910010797463,cis
Chapter IX Diseases of the circulatory system,I9_VEINSOTH,HSPA2,Heat shock-related 70 kDa protein 2,Inverse variance weighted,3,0.89 [0.7-1.13],0.34168013026213,cis
Chapter IX Diseases of the circulatory system,I9_VEINSOTH,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,Inverse variance weighted,4,1.12 [0.87-1.44],0.388542579756715,cis
Chapter IX Diseases of the circulatory system,I9_VEINSOTH,IGFBP7,Insulin-like growth factor-binding protein 7,Inverse variance weighted,19,0.97 [0.91-1.04],0.411645911227363,cis
Chapter IX Diseases of the circulatory system,I9_VEINSOTH,SCARB2,Lysosome membrane protein 2,Inverse variance weighted,7,0.96 [0.87-1.06],0.427601143536069,cis
Chapter IX Diseases of the circulatory system,I9_VEINSOTH,C1QA,Complement C1q subcomponent subunit A,Inverse variance weighted,15,1.05 [0.92-1.21],0.436276210809946,cis
Chapter IX Diseases of the circulatory system,I9_VEINSOTH,CTHRC1,Collagen triple helix repeat-containing protein 1,Inverse variance weighted,3,1.14 [0.8-1.63],0.460552077628764,cis
Chapter IX Diseases of the circulatory system,I9_VEINSOTH,CLMP,CXADR-like membrane protein,Inverse variance weighted,12,0.98 [0.91-1.05],0.508896441131654,cis
Chapter IX Diseases of the circulatory system,I9_VEINSOTH,EPHB4,Ephrin type-B receptor 4,Wald ratio,1,0.95 [0.8-1.12],0.548923911009042,cis
Chapter IX Diseases of the circulatory system,I9_VEINSOTH,GDF15,Growth/differentiation factor 15,Inverse variance weighted,12,1.06 [0.87-1.3],0.574209275309272,cis
Chapter IX Diseases of the circulatory system,I9_VEINSOTH,SHISA5,Protein shisa-5,Inverse variance weighted,5,1.1 [0.73-1.66],0.649198063962034,cis
Chapter IX Diseases of the circulatory system,I9_VEINSOTH,CRIM1,Cysteine-rich motor neuron 1 protein,Inverse variance weighted,7,0.94 [0.71-1.24],0.661920025158406,cis
Chapter IX Diseases of the circulatory system,I9_VEINSOTH,CD302,CD302 antigen,Inverse variance weighted,9,0.98 [0.9-1.07],0.676684590183669,cis
Chapter IX Diseases of the circulatory system,I9_VEINSOTH,FABP3,"Fatty acid-binding protein, heart",Inverse variance weighted,4,0.96 [0.77-1.19],0.698843850489183,cis
Chapter IX Diseases of the circulatory system,I9_VEINSOTH,ACTA2,"Actin, aortic smooth muscle",Wald ratio,1,0.92 [0.6-1.41],0.715849147658041,cis
Chapter IX Diseases of the circulatory system,I9_VEINSOTH,EPHA2,Ephrin type-A receptor 2,Inverse variance weighted,3,1.03 [0.86-1.23],0.727811441955536,cis
Chapter IX Diseases of the circulatory system,I9_VEINSOTH,HSPB6,Heat shock protein beta-6,Wald ratio,1,1.12 [0.59-2.13],0.731446691416964,cis
Chapter IX Diseases of the circulatory system,I9_VEINSOTH,ANGPT2,Angiopoietin-2,Inverse variance weighted,4,1.06 [0.73-1.54],0.741505545494653,cis
Chapter IX Diseases of the circulatory system,I9_VEINSOTH,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",Inverse variance weighted,2,1.05 [0.72-1.53],0.801368293782489,cis
Chapter IX Diseases of the circulatory system,I9_VEINSOTH,PIK3IP1,Phosphoinositide-3-kinase-interacting protein 1,Inverse variance weighted,14,0.99 [0.92-1.07],0.814372320113997,cis
Chapter IX Diseases of the circulatory system,I9_VEINSOTH,CLEC14A,C-type lectin domain family 14 member A,Wald ratio,1,1.03 [0.76-1.41],0.828929462006449,cis
Chapter IX Diseases of the circulatory system,I9_VEINSOTH,FSTL3,Follistatin-related protein 3,Inverse variance weighted,4,1.02 [0.83-1.27],0.833083041128472,cis
Chapter IX Diseases of the circulatory system,I9_VEINSOTH,NTproBNP,N-terminal prohormone of brain natriuretic peptide,Inverse variance weighted,9,0.99 [0.89-1.1],0.835222311944324,cis
Chapter IX Diseases of the circulatory system,I9_VEINSOTH,CKAP4,Cytoskeleton-associated protein 4,Inverse variance weighted,10,1.01 [0.92-1.11],0.849660605944421,cis
Chapter IX Diseases of the circulatory system,I9_VEINSOTH,RNASE1,Ribonuclease pancreatic,Inverse variance weighted,4,1.01 [0.9-1.13],0.908701061237504,cis
Chapter IX Diseases of the circulatory system,I9_VEINSOTH,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,Wald ratio,1,1.02 [0.68-1.53],0.918413923069282,cis
Chapter IX Diseases of the circulatory system,I9_VEINSOTH,TGFBR2,TGF-beta receptor type-2,Inverse variance weighted,3,0.98 [0.56-1.72],0.949984862950209,cis
Chapter IX Diseases of the circulatory system,I9_VEINSOTH,WFDC2,WAP four-disulfide core domain protein 2,Inverse variance weighted,2,1.01 [0.8-1.26],0.963873087013213,cis
Chapter IX Diseases of the circulatory system,I9_VEINSOTH,LTBR,Tumor necrosis factor receptor superfamily member 3,Inverse variance weighted,6,1 [0.92-1.09],0.9726825226655,cis
Chapter IX Diseases of the circulatory system,I9_VEINSOTH,PGF,Placenta growth factor,Inverse variance weighted,2,1.01 [0.43-2.41],0.975244182140501,cis
Chapter IX Diseases of the circulatory system,I9_VEINSOTH,SHISA5,Protein shisa-5,Inverse variance weighted,12,1.39 [1.15-1.68],0.000563827308104554,trans
Chapter IX Diseases of the circulatory system,I9_VEINSOTH,HAVCR1,Hepatitis A virus cellular receptor 1,Inverse variance weighted,21,0.78 [0.67-0.91],0.00181817205668479,trans
Chapter IX Diseases of the circulatory system,I9_VEINSOTH,RNASE1,Ribonuclease pancreatic,Inverse variance weighted,2,1.78 [1.17-2.7],0.00738454188806151,trans
Chapter IX Diseases of the circulatory system,I9_VEINSOTH,HSPB6,Heat shock protein beta-6,Inverse variance weighted,4,1.4 [1.09-1.8],0.007895145981946,trans
