Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICDISC,PGA4,Pepsin A-4,Inverse variance weighted,2,1.49 [1-2.23],0.0508303486802704,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICDISC,GDF15,Growth/differentiation factor 15,Inverse variance weighted,12,0.91 [0.79-1.05],0.192892472677365,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICDISC,BST2,Bone marrow stromal antigen 2,Inverse variance weighted,2,0.99 [0.89-1.11],0.873419335328699,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICDISC,CDCP1,CUB domain-containing protein 1,Inverse variance weighted,14,1 [0.92-1.08],0.924467886688494,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICDISC,NCS1,Neuronal calcium sensor 1,Inverse variance weighted,3,1 [0.81-1.24],0.974180629784688,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICDISC,GDF15,Growth/differentiation factor 15,Wald ratio,1,0.57 [0.27-1.19],0.132027807772392,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICDISC,GAST,Gastrin,Inverse variance weighted,9,0.88 [0.74-1.05],0.147737524589787,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICDISC,CDCP1,CUB domain-containing protein 1,Inverse variance weighted,9,0.91 [0.77-1.08],0.282817221535078,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICDISC,PGA4,Pepsin A-4,Inverse variance weighted,7,0.9 [0.73-1.11],0.328401548116342,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICDISC,RBFOX3,RNA binding protein fox-1 homolog 3,Inverse variance weighted,2,0.86 [0.53-1.4],0.550295465194571,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICDISC,BST2,Bone marrow stromal antigen 2,Inverse variance weighted,24,0.97 [0.87-1.08],0.560328676493756,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICDISC,NCS1,Neuronal calcium sensor 1,Inverse variance weighted,18,0.98 [0.89-1.09],0.750562352976289,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_CERVICDISC,NEFL,Neurofilament light polypeptide,Inverse variance weighted,6,0.98 [0.73-1.3],0.864792580020659,trans
