Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter V Mental and behavioural disorders,ALCOHOLACUTE10,SSC4D,Scavenger receptor cysteine-rich domain-containing group B protein,Inverse variance weighted,6,1.25 [0.97-1.61],0.0789145100709358,cis
Chapter V Mental and behavioural disorders,ALCOHOLACUTE10,TIMP4,Metalloproteinase inhibitor 4,Inverse variance weighted,17,1.07 [0.97-1.17],0.167216992702215,cis
Chapter V Mental and behavioural disorders,ALCOHOLACUTE10,TNFRSF11B,Tumor necrosis factor receptor superfamily member 11B,Inverse variance weighted,10,1.09 [0.96-1.25],0.197882563422025,cis
Chapter V Mental and behavioural disorders,ALCOHOLACUTE10,C7,Complement component C7,Inverse variance weighted,38,1.02 [0.98-1.07],0.335308774153354,cis
Chapter V Mental and behavioural disorders,ALCOHOLACUTE10,TFF2,Trefoil factor 2,Inverse variance weighted,5,0.9 [0.68-1.21],0.493412459464191,cis
Chapter V Mental and behavioural disorders,ALCOHOLACUTE10,WFIKKN1,"WAP, Kazal, immunoglobulin, Kunitz and NTR domain-containing protein 1",Inverse variance weighted,11,1.03 [0.92-1.15],0.592505452882744,cis
Chapter V Mental and behavioural disorders,ALCOHOLACUTE10,FGL1,Fibrinogen-like protein 1,Inverse variance weighted,30,0.98 [0.92-1.05],0.62041982992678,cis
Chapter V Mental and behavioural disorders,ALCOHOLACUTE10,IGFBP3,Insulin-like growth factor-binding protein 3,Inverse variance weighted,30,1.01 [0.93-1.11],0.769991671148361,cis
Chapter V Mental and behavioural disorders,ALCOHOLACUTE10,CEACAM16,Carcinoembryonic antigen-related cell adhesion molecule 16,Inverse variance weighted,21,1.01 [0.94-1.08],0.884983966769602,cis
Chapter V Mental and behavioural disorders,ALCOHOLACUTE10,C7,Complement component C7,Inverse variance weighted,26,1.11 [1.02-1.21],0.0124570454042639,trans
Chapter V Mental and behavioural disorders,ALCOHOLACUTE10,SSC4D,Scavenger receptor cysteine-rich domain-containing group B protein,Inverse variance weighted,7,0.81 [0.68-0.96],0.0172896612505433,trans
Chapter V Mental and behavioural disorders,ALCOHOLACUTE10,CEACAM16,Carcinoembryonic antigen-related cell adhesion molecule 16,Inverse variance weighted,14,0.75 [0.59-0.96],0.0243990314340103,trans
Chapter V Mental and behavioural disorders,ALCOHOLACUTE10,WFIKKN1,"WAP, Kazal, immunoglobulin, Kunitz and NTR domain-containing protein 1",Inverse variance weighted,29,1.13 [0.98-1.3],0.0818175763684912,trans
Chapter V Mental and behavioural disorders,ALCOHOLACUTE10,TFF2,Trefoil factor 2,Inverse variance weighted,16,0.93 [0.8-1.07],0.311398878643389,trans
Chapter V Mental and behavioural disorders,ALCOHOLACUTE10,TNFRSF11B,Tumor necrosis factor receptor superfamily member 11B,Inverse variance weighted,25,1.07 [0.94-1.21],0.321849548602637,trans
Chapter V Mental and behavioural disorders,ALCOHOLACUTE10,IGFBP3,Insulin-like growth factor-binding protein 3,Inverse variance weighted,11,1.09 [0.91-1.3],0.343458002172133,trans
Chapter V Mental and behavioural disorders,ALCOHOLACUTE10,FGL1,Fibrinogen-like protein 1,Inverse variance weighted,7,0.87 [0.61-1.23],0.428443657949483,trans
Chapter V Mental and behavioural disorders,ALCOHOLACUTE10,TIMP4,Metalloproteinase inhibitor 4,Inverse variance weighted,6,1.11 [0.81-1.51],0.509243190907553,trans
