Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter II Neoplasms,C3_NONHODGKIN_EXALLC,NPC2,NPC intracellular cholesterol transporter 2,Inverse variance weighted,10,1.61 [1.14-2.26],0.00659082974407718,cis
Chapter II Neoplasms,C3_NONHODGKIN_EXALLC,IL12B,Interleukin-12 subunit beta,Inverse variance weighted,24,1.28 [1.07-1.54],0.00794532575848954,cis
Chapter II Neoplasms,C3_NONHODGKIN_EXALLC,GRN,Progranulin,Inverse variance weighted,7,1.53 [1.09-2.14],0.0130239102823692,cis
Chapter II Neoplasms,C3_NONHODGKIN_EXALLC,GFRA1,GDNF family receptor alpha-1,Inverse variance weighted,7,1.5 [1.06-2.11],0.0207623976357682,cis
Chapter II Neoplasms,C3_NONHODGKIN_EXALLC,CRTAM,Cytotoxic and regulatory T-cell molecule,Inverse variance weighted,15,1.28 [1.03-1.59],0.0252309074277224,cis
Chapter II Neoplasms,C3_NONHODGKIN_EXALLC,CTSV,Cathepsin L2,Inverse variance weighted,11,1.59 [1.05-2.41],0.02730749483666,cis
Chapter II Neoplasms,C3_NONHODGKIN_EXALLC,CD22,B-cell receptor CD22,Inverse variance weighted,6,0.69 [0.5-0.97],0.031857636637125,cis
Chapter II Neoplasms,C3_NONHODGKIN_EXALLC,RELT,Tumor necrosis factor receptor superfamily member 19L,Inverse variance weighted,14,1.25 [1.02-1.54],0.0332263837742894,cis
Chapter II Neoplasms,C3_NONHODGKIN_EXALLC,CKAP4,Cytoskeleton-associated protein 4,Inverse variance weighted,10,0.68 [0.46-1],0.0477520550584388,cis
Chapter II Neoplasms,C3_NONHODGKIN_EXALLC,CD7,T-cell antigen CD7,Inverse variance weighted,8,1.22 [1-1.49],0.0495879225100519,cis
Chapter II Neoplasms,C3_NONHODGKIN_EXALLC,IL5RA,Interleukin-5 receptor subunit alpha,Inverse variance weighted,18,1.17 [1-1.36],0.0526776072767916,cis
Chapter II Neoplasms,C3_NONHODGKIN_EXALLC,CD274,Programmed cell death 1 ligand 1,Inverse variance weighted,22,1.24 [0.98-1.55],0.0678414893326781,cis
Chapter II Neoplasms,C3_NONHODGKIN_EXALLC,DLL1,Delta-like protein 1,Inverse variance weighted,7,0.67 [0.43-1.04],0.0719678814054993,cis
Chapter II Neoplasms,C3_NONHODGKIN_EXALLC,CD59,CD59 glycoprotein,Inverse variance weighted,4,1.41 [0.96-2.05],0.0770884294438113,cis
Chapter II Neoplasms,C3_NONHODGKIN_EXALLC,PALM,Paralemmin-1,Inverse variance weighted,6,1.5 [0.95-2.39],0.0849483023575998,cis
Chapter II Neoplasms,C3_NONHODGKIN_EXALLC,SIGLEC10,Sialic acid-binding Ig-like lectin 10,Inverse variance weighted,14,0.83 [0.67-1.03],0.0853762715568855,cis
Chapter II Neoplasms,C3_NONHODGKIN_EXALLC,CCL3,C-C motif chemokine 3,Inverse variance weighted,9,0.81 [0.61-1.06],0.121521217193021,cis
Chapter II Neoplasms,C3_NONHODGKIN_EXALLC,SDC4,Syndecan-4,Inverse variance weighted,8,0.63 [0.35-1.14],0.130759025711202,cis
Chapter II Neoplasms,C3_NONHODGKIN_EXALLC,CD80,T-lymphocyte activation antigen CD80,Inverse variance weighted,16,0.87 [0.72-1.05],0.139237078287113,cis
Chapter II Neoplasms,C3_NONHODGKIN_EXALLC,OGN,Mimecan,Inverse variance weighted,30,1.17 [0.95-1.43],0.140312743191818,cis
Chapter II Neoplasms,C3_NONHODGKIN_EXALLC,EDAR,Tumor necrosis factor receptor superfamily member EDAR,Inverse variance weighted,16,0.84 [0.67-1.06],0.142120920129569,cis
Chapter II Neoplasms,C3_NONHODGKIN_EXALLC,THPO,Thrombopoietin,Inverse variance weighted,3,2.29 [0.74-7.09],0.149913283981178,cis
Chapter II Neoplasms,C3_NONHODGKIN_EXALLC,SCARB2,Lysosome membrane protein 2,Inverse variance weighted,7,0.78 [0.55-1.1],0.156986366436675,cis
Chapter II Neoplasms,C3_NONHODGKIN_EXALLC,CD28,T-cell-specific surface glycoprotein CD28,Inverse variance weighted,5,0.72 [0.45-1.14],0.159674717482832,cis
Chapter II Neoplasms,C3_NONHODGKIN_EXALLC,CD72,B-cell differentiation antigen CD72,Inverse variance weighted,3,0.65 [0.36-1.18],0.160472524339038,cis
Chapter II Neoplasms,C3_NONHODGKIN_EXALLC,CR2,Complement receptor type 2,Inverse variance weighted,6,0.74 [0.48-1.13],0.161489891854886,cis
Chapter II Neoplasms,C3_NONHODGKIN_EXALLC,TNFSF8,Tumor necrosis factor ligand superfamily member 8,Inverse variance weighted,3,1.88 [0.75-4.73],0.177106894815255,cis
Chapter II Neoplasms,C3_NONHODGKIN_EXALLC,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,Inverse variance weighted,11,0.67 [0.37-1.21],0.182051906436671,cis
Chapter II Neoplasms,C3_NONHODGKIN_EXALLC,RNF149,E3 ubiquitin-protein ligase RNF149,Inverse variance weighted,5,0.76 [0.51-1.15],0.200024359657589,cis
Chapter II Neoplasms,C3_NONHODGKIN_EXALLC,TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,Inverse variance weighted,6,0.75 [0.48-1.17],0.205351750441336,cis
Chapter II Neoplasms,C3_NONHODGKIN_EXALLC,NPDC1,Neural proliferation differentiation and control protein 1,Inverse variance weighted,2,0.63 [0.31-1.29],0.208100832196054,cis
Chapter II Neoplasms,C3_NONHODGKIN_EXALLC,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,Wald ratio,1,2.39 [0.59-9.74],0.223879100944494,cis
Chapter II Neoplasms,C3_NONHODGKIN_EXALLC,LAMP3,Lysosome-associated membrane glycoprotein 3,Inverse variance weighted,8,0.8 [0.56-1.15],0.230237320406398,cis
Chapter II Neoplasms,C3_NONHODGKIN_EXALLC,KLRB1,Killer cell lectin-like receptor subfamily B member 1,Wald ratio,1,0.2 [0.01-2.8],0.232069125278141,cis
Chapter II Neoplasms,C3_NONHODGKIN_EXALLC,IL15RA,Interleukin-15 receptor subunit alpha,Inverse variance weighted,14,0.86 [0.66-1.11],0.235320472629725,cis
