Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_PSORIARTH,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Wald ratio,1,0.21 [0.06-0.79],0.0205799554975713,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_PSORIARTH,KLK8,Kallikrein-8,Inverse variance weighted,12,0.86 [0.74-0.99],0.032527246600594,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_PSORIARTH,AREG,Amphiregulin,Inverse variance weighted,3,0.65 [0.43-0.97],0.0337091510129,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_PSORIARTH,IL10RB,Interleukin-10 receptor subunit beta,Inverse variance weighted,25,1.11 [0.99-1.23],0.0694727977585047,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_PSORIARTH,CD300C,CMRF35-like molecule 6,Inverse variance weighted,12,0.93 [0.84-1.02],0.102955530326382,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_PSORIARTH,IL2RA,Interleukin-2 receptor subunit alpha,Inverse variance weighted,11,1.18 [0.96-1.45],0.110264671078723,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_PSORIARTH,GPR15L,Protein GPR15L,Inverse variance weighted,9,1.13 [0.97-1.33],0.120683604253289,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_PSORIARTH,RRM2,Ribonucleoside-diphosphate reductase subunit M2,Wald ratio,1,2.15 [0.78-5.93],0.139929644908064,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_PSORIARTH,SIGLEC10,Sialic acid-binding Ig-like lectin 10,Inverse variance weighted,14,0.94 [0.86-1.03],0.184598933958037,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_PSORIARTH,LMNB2,Lamin-B2,Wald ratio,1,0.44 [0.13-1.51],0.190015114542694,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_PSORIARTH,DPY30,Protein dpy-30 homolog,Wald ratio,1,0.49 [0.15-1.57],0.229055315429963,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_PSORIARTH,SIGLEC1,Sialoadhesin,Inverse variance weighted,20,1.09 [0.95-1.26],0.231305189930383,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_PSORIARTH,PLA2G15,Phospholipase A2 group XV,Inverse variance weighted,12,0.9 [0.76-1.07],0.239425648815619,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_PSORIARTH,TCOF1,Treacle protein,Wald ratio,1,0.56 [0.21-1.49],0.24568727979292,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_PSORIARTH,PI3,Elafin,Inverse variance weighted,10,1.1 [0.94-1.29],0.24823689773852,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_PSORIARTH,MAD1L1,Mitotic spindle assembly checkpoint protein MAD1,Inverse variance weighted,4,1.22 [0.85-1.77],0.285684452940585,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_PSORIARTH,IL19,Interleukin-19,Inverse variance weighted,11,0.89 [0.72-1.11],0.311605074757391,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_PSORIARTH,TNFRSF8,Tumor necrosis factor receptor superfamily member 8,Inverse variance weighted,5,1.12 [0.89-1.41],0.339256408732213,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_PSORIARTH,CCL20,C-C motif chemokine 20,Inverse variance weighted,2,0.76 [0.42-1.36],0.354226382306572,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_PSORIARTH,LGALS9,Galectin-9,Inverse variance weighted,26,1.07 [0.92-1.25],0.372953936483954,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_PSORIARTH,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,Inverse variance weighted,25,1.04 [0.95-1.15],0.37673802449854,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_PSORIARTH,GDF15,Growth/differentiation factor 15,Inverse variance weighted,12,1.14 [0.84-1.56],0.399543026213168,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_PSORIARTH,CKAP4,Cytoskeleton-associated protein 4,Inverse variance weighted,10,1.08 [0.9-1.31],0.410734979123925,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_PSORIARTH,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,Inverse variance weighted,4,0.8 [0.47-1.37],0.418286552256206,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_PSORIARTH,ZBTB17,Zinc finger and BTB domain-containing protein 17,Wald ratio,1,1.56 [0.53-4.58],0.421962784175661,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_PSORIARTH,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,Inverse variance weighted,5,1.11 [0.85-1.46],0.44921805383291,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_PSORIARTH,PGF,Placenta growth factor,Inverse variance weighted,2,1.63 [0.45-5.91],0.453899986038221,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_PSORIARTH,PDCD1LG2,Programmed cell death 1 ligand 2,Inverse variance weighted,37,0.97 [0.88-1.07],0.54927864094968,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_PSORIARTH,CEACAM19,Carcinoembryonic antigen-related cell adhesion molecule 19,Inverse variance weighted,3,0.91 [0.65-1.27],0.58067596990068,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_PSORIARTH,CD80,T-lymphocyte activation antigen CD80,Inverse variance weighted,16,1.02 [0.92-1.13],0.66941181636964,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_PSORIARTH,IL36G,Interleukin-36 gamma,Inverse variance weighted,2,0.87 [0.44-1.72],0.690735598401729,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_PSORIARTH,GRPEL1,"GrpE protein homolog 1, mitochondrial",Wald ratio,1,0.85 [0.33-2.16],0.733262908063822,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_PSORIARTH,CTSL,Cathepsin L1,Wald ratio,1,1.1 [0.37-3.26],0.868857464756033,cis
