Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter II Neoplasms,C3_PROSTATE_EXALLC,MSMB,Beta-microseminoprotein,Inverse variance weighted,64,0.83 [0.8-0.86],1.27119746245409e-20,cis
Chapter II Neoplasms,C3_PROSTATE_EXALLC,KLK3,Prostate-specific antigen,Inverse variance weighted,2,9.18 [4.35-19.35],5.75224044489229e-09,cis
Chapter II Neoplasms,C3_PROSTATE_EXALLC,TSPAN1,Tetraspanin-1,Inverse variance weighted,2,0.55 [0.36-0.84],0.00531034611413679,cis
Chapter II Neoplasms,C3_PROSTATE_EXALLC,FETUB,Fetuin-B,Inverse variance weighted,20,1.03 [0.97-1.1],0.276308068023111,cis
Chapter II Neoplasms,C3_PROSTATE_EXALLC,SPINT3,Kunitz-type protease inhibitor 3,Wald ratio,1,1.14 [0.86-1.51],0.367098985302048,cis
Chapter II Neoplasms,C3_PROSTATE_EXALLC,GP2,Pancreatic secretory granule membrane major glycoprotein GP2,Inverse variance weighted,6,1.05 [0.94-1.17],0.386505923503627,cis
Chapter II Neoplasms,C3_PROSTATE_EXALLC,KLK3,Prostate-specific antigen,Wald ratio,1,256.15 [102.72-638.77],1.25077598027333e-32,trans
Chapter II Neoplasms,C3_PROSTATE_EXALLC,MSMB,Beta-microseminoprotein,Inverse variance weighted,52,0.83 [0.8-0.87],4.11875832918213e-19,trans
Chapter II Neoplasms,C3_PROSTATE_EXALLC,GP2,Pancreatic secretory granule membrane major glycoprotein GP2,Inverse variance weighted,21,1.12 [0.99-1.27],0.0606403088524738,trans
Chapter II Neoplasms,C3_PROSTATE_EXALLC,SPINT3,Kunitz-type protease inhibitor 3,Wald ratio,1,1.14 [0.86-1.52],0.359063221185425,trans
Chapter II Neoplasms,C3_PROSTATE_EXALLC,TSPAN1,Tetraspanin-1,Inverse variance weighted,3,0.94 [0.63-1.41],0.781325278553605,trans
Chapter II Neoplasms,C3_PROSTATE_EXALLC,FETUB,Fetuin-B,Inverse variance weighted,5,1.01 [0.74-1.36],0.969032652575645,trans
