Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter IX Diseases of the circulatory system,I9_CARDARR,CD59,CD59 glycoprotein,Inverse variance weighted,4,0.63 [0.5-0.81],0.000331238032089209,cis
Chapter IX Diseases of the circulatory system,I9_CARDARR,SFTPD,Pulmonary surfactant-associated protein D,Inverse variance weighted,31,1.13 [1.05-1.23],0.00163768157013564,cis
Chapter IX Diseases of the circulatory system,I9_CARDARR,FABP1,"Fatty acid-binding protein, liver",Inverse variance weighted,5,0.69 [0.53-0.88],0.00354151315732414,cis
Chapter IX Diseases of the circulatory system,I9_CARDARR,CA5A,"Carbonic anhydrase 5A, mitochondrial",Inverse variance weighted,26,1.3 [1.09-1.57],0.00443541174809876,cis
Chapter IX Diseases of the circulatory system,I9_CARDARR,LAYN,Layilin,Inverse variance weighted,20,0.76 [0.63-0.93],0.00586514377754181,cis
Chapter IX Diseases of the circulatory system,I9_CARDARR,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,Inverse variance weighted,11,0.62 [0.42-0.9],0.0123081508122614,cis
Chapter IX Diseases of the circulatory system,I9_CARDARR,LRRN1,Leucine-rich repeat neuronal protein 1,Inverse variance weighted,24,1.22 [1.04-1.44],0.0164862764100086,cis
Chapter IX Diseases of the circulatory system,I9_CARDARR,CXCL8,Interleukin-8,Inverse variance weighted,6,1.79 [1.11-2.88],0.0173897304096569,cis
Chapter IX Diseases of the circulatory system,I9_CARDARR,FGL1,Fibrinogen-like protein 1,Inverse variance weighted,30,0.87 [0.78-0.98],0.0183622405370869,cis
Chapter IX Diseases of the circulatory system,I9_CARDARR,APOA2,Apolipoprotein A-II,Wald ratio,1,0.33 [0.13-0.85],0.0215500862680927,cis
Chapter IX Diseases of the circulatory system,I9_CARDARR,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,Inverse variance weighted,15,0.8 [0.66-0.97],0.023438658200643,cis
Chapter IX Diseases of the circulatory system,I9_CARDARR,IL18BP,Interleukin-18-binding protein,Inverse variance weighted,3,1.62 [1.06-2.47],0.024375905737634,cis
Chapter IX Diseases of the circulatory system,I9_CARDARR,IGFBPL1,Insulin-like growth factor-binding protein-like 1,Inverse variance weighted,20,1.14 [1.02-1.27],0.0257550105238566,cis
Chapter IX Diseases of the circulatory system,I9_CARDARR,DCTPP1,dCTP pyrophosphatase 1,Wald ratio,1,0.19 [0.04-0.83],0.0270232247896491,cis
Chapter IX Diseases of the circulatory system,I9_CARDARR,LMNB2,Lamin-B2,Wald ratio,1,0.2 [0.04-0.88],0.0328262109911116,cis
Chapter IX Diseases of the circulatory system,I9_CARDARR,PALM2,Paralemmin-2,Inverse variance weighted,8,1.31 [1.02-1.67],0.0355918972863714,cis
Chapter IX Diseases of the circulatory system,I9_CARDARR,PCSK9,Proprotein convertase subtilisin/kexin type 9,Inverse variance weighted,5,1.14 [1.01-1.3],0.0374031826101071,cis
Chapter IX Diseases of the circulatory system,I9_CARDARR,YAP1,Transcriptional coactivator YAP1,Wald ratio,1,0.35 [0.13-0.94],0.037420134276182,cis
Chapter IX Diseases of the circulatory system,I9_CARDARR,CRIP2,Cysteine-rich protein 2,Inverse variance weighted,5,1.51 [1.01-2.25],0.0429707251516327,cis
