Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PRURITUS,TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,Inverse variance weighted,6,0.79 [0.61-1.01],0.0591002085748947,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PRURITUS,PDCD1,Programmed cell death protein 1,Inverse variance weighted,9,0.82 [0.6-1.11],0.19978137337046,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PRURITUS,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,6,1.03 [0.96-1.1],0.452409399349929,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PRURITUS,TFRC,Transferrin receptor protein 1,Inverse variance weighted,28,1.05 [0.92-1.21],0.452482111620382,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PRURITUS,EPHA2,Ephrin type-A receptor 2,Inverse variance weighted,3,1.06 [0.75-1.49],0.745388080489203,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PRURITUS,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,Inverse variance weighted,4,0.92 [0.52-1.6],0.757811949909774,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PRURITUS,TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,Inverse variance weighted,19,1.08 [0.93-1.27],0.315574596987289,trans
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PRURITUS,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,Inverse variance weighted,5,1.23 [0.68-2.21],0.495296186045848,trans
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PRURITUS,TFRC,Transferrin receptor protein 1,Inverse variance weighted,19,1.06 [0.88-1.28],0.545770242295414,trans
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PRURITUS,EPHA2,Ephrin type-A receptor 2,Inverse variance weighted,3,1.2 [0.59-2.43],0.613530532925032,trans
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PRURITUS,PDCD1,Programmed cell death protein 1,Inverse variance weighted,16,0.97 [0.72-1.31],0.84642096193236,trans
Chapter XII Diseases of the skin and subcutaneous tissue,L12_PRURITUS,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,8,0.98 [0.8-1.2],0.855681852613467,trans
