Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter VI Diseases of the nervous system,GE,PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,21,1.82 [1.11-2.97],0.0177502466494119,cis
Chapter VI Diseases of the nervous system,GE,PRCP,Lysosomal Pro-X carboxypeptidase,Inverse variance weighted,9,1.68 [1.02-2.77],0.0429509234452709,cis
Chapter VI Diseases of the nervous system,GE,ANPEP,Aminopeptidase N,Inverse variance weighted,23,1.16 [0.97-1.4],0.101957119491793,cis
Chapter VI Diseases of the nervous system,GE,COL4A1,Collagen alpha-1(IV) chain,Inverse variance weighted,3,0.73 [0.48-1.11],0.136324197984611,cis
Chapter VI Diseases of the nervous system,GE,BAIAP2,Brain-specific angiogenesis inhibitor 1-associated protein 2,Wald ratio,1,1.84 [0.71-4.74],0.208141430620226,cis
Chapter VI Diseases of the nervous system,GE,CPM,Carboxypeptidase M,Inverse variance weighted,4,1.29 [0.77-2.15],0.328755159262317,cis
Chapter VI Diseases of the nervous system,GE,CXCL13,C-X-C motif chemokine 13,Wald ratio,1,1.92 [0.46-7.98],0.368255090781559,cis
Chapter VI Diseases of the nervous system,GE,GDF15,Growth/differentiation factor 15,Inverse variance weighted,12,1.29 [0.7-2.37],0.406580219978203,cis
Chapter VI Diseases of the nervous system,GE,NCS1,Neuronal calcium sensor 1,Inverse variance weighted,3,1.28 [0.71-2.29],0.4137113600867,cis
Chapter VI Diseases of the nervous system,GE,GUSB,Beta-glucuronidase,Inverse variance weighted,4,1.38 [0.61-3.12],0.439074568605143,cis
Chapter VI Diseases of the nervous system,GE,CD14,Monocyte differentiation antigen CD14,Inverse variance weighted,13,0.9 [0.68-1.19],0.45027713400748,cis
Chapter VI Diseases of the nervous system,GE,GGT1,Glutathione hydrolase 1 proenzyme,Inverse variance weighted,10,0.91 [0.68-1.22],0.531802729771321,cis
Chapter VI Diseases of the nervous system,GE,MERTK,Tyrosine-protein kinase Mer,Inverse variance weighted,11,1.09 [0.82-1.45],0.537638953800279,cis
Chapter VI Diseases of the nervous system,GE,HYAL1,Hyaluronidase-1,Inverse variance weighted,5,1.05 [0.75-1.46],0.778284348163363,cis
Chapter VI Diseases of the nervous system,GE,IL1RL1,Interleukin-1 receptor-like 1,Inverse variance weighted,44,0.99 [0.88-1.11],0.846771168706732,cis
Chapter VI Diseases of the nervous system,GE,SEZ6L2,Seizure 6-like protein 2,Inverse variance weighted,5,1 [0.69-1.45],0.984724341663884,cis
Chapter VI Diseases of the nervous system,GE,CD14,Monocyte differentiation antigen CD14,Inverse variance weighted,6,0.52 [0.28-0.95],0.0335191426722957,trans
Chapter VI Diseases of the nervous system,GE,NCS1,Neuronal calcium sensor 1,Inverse variance weighted,18,1.33 [0.98-1.81],0.0672568965323112,trans
Chapter VI Diseases of the nervous system,GE,IL1RL1,Interleukin-1 receptor-like 1,Inverse variance weighted,27,0.8 [0.57-1.12],0.195618065095915,trans
Chapter VI Diseases of the nervous system,GE,PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,10,0.76 [0.5-1.16],0.201391241391796,trans
Chapter VI Diseases of the nervous system,GE,CPM,Carboxypeptidase M,Inverse variance weighted,19,1.24 [0.87-1.78],0.235330405001465,trans
Chapter VI Diseases of the nervous system,GE,PRCP,Lysosomal Pro-X carboxypeptidase,Inverse variance weighted,22,0.88 [0.7-1.1],0.263153786635913,trans
Chapter VI Diseases of the nervous system,GE,BAIAP2,Brain-specific angiogenesis inhibitor 1-associated protein 2,Inverse variance weighted,3,1.49 [0.71-3.16],0.295168345262987,trans
Chapter VI Diseases of the nervous system,GE,ACE2,Angiotensin-converting enzyme 2,Inverse variance weighted,11,1.32 [0.75-2.32],0.329077836129041,trans
Chapter VI Diseases of the nervous system,GE,SEZ6L2,Seizure 6-like protein 2,Inverse variance weighted,9,1.28 [0.77-2.12],0.343786374387959,trans
Chapter VI Diseases of the nervous system,GE,GDF15,Growth/differentiation factor 15,Wald ratio,1,2.61 [0.26-25.91],0.413223617428987,trans
Chapter VI Diseases of the nervous system,GE,CXCL13,C-X-C motif chemokine 13,Wald ratio,1,1.86 [0.33-10.51],0.4845363253281,trans
Chapter VI Diseases of the nervous system,GE,GUSB,Beta-glucuronidase,Inverse variance weighted,31,1.09 [0.84-1.4],0.516626264847149,trans
Chapter VI Diseases of the nervous system,GE,HYAL1,Hyaluronidase-1,Inverse variance weighted,19,1.05 [0.83-1.34],0.670047756391184,trans
Chapter VI Diseases of the nervous system,GE,NOS3,"Nitric oxide synthase, endothelial",Inverse variance weighted,5,0.82 [0.3-2.28],0.706967435099424,trans
Chapter VI Diseases of the nervous system,GE,COL4A1,Collagen alpha-1(IV) chain,Inverse variance weighted,28,0.97 [0.79-1.18],0.736973794888356,trans
Chapter VI Diseases of the nervous system,GE,GGT1,Glutathione hydrolase 1 proenzyme,Inverse variance weighted,6,0.92 [0.43-1.99],0.837581557040741,trans
Chapter VI Diseases of the nervous system,GE,ANPEP,Aminopeptidase N,Inverse variance weighted,2,1.05 [0.3-3.63],0.938184901266044,trans
Chapter VI Diseases of the nervous system,GE,MERTK,Tyrosine-protein kinase Mer,Inverse variance weighted,28,1.01 [0.76-1.33],0.962752011726593,trans
Chapter VI Diseases of the nervous system,GE,NEFL,Neurofilament light polypeptide,Inverse variance weighted,6,0.99 [0.26-3.78],0.993001827261754,trans
