Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XIII Diseases of the musculoskeletal system and connective tissue,RHEUMA_SEROPOS_WIDE,TNFRSF14,Tumor necrosis factor receptor superfamily member 14,Wald ratio,1,0.65 [0.51-0.84],0.00117273388119943,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,RHEUMA_SEROPOS_WIDE,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,Inverse variance weighted,5,0.74 [0.61-0.9],0.00245678318770191,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,RHEUMA_SEROPOS_WIDE,CD79B,B-cell antigen receptor complex-associated protein beta chain,Inverse variance weighted,2,1.25 [1.04-1.49],0.0153284645562694,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,RHEUMA_SEROPOS_WIDE,LILRB4,Leukocyte immunoglobulin-like receptor subfamily B member 4,Inverse variance weighted,14,1.17 [1-1.38],0.0504918830155182,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,RHEUMA_SEROPOS_WIDE,FGL1,Fibrinogen-like protein 1,Inverse variance weighted,30,0.95 [0.89-1],0.0642661865924909,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,RHEUMA_SEROPOS_WIDE,FCAR,Immunoglobulin alpha Fc receptor,Inverse variance weighted,20,0.95 [0.9-1.01],0.0796164456919503,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,RHEUMA_SEROPOS_WIDE,CD27,CD27 antigen,Inverse variance weighted,9,0.92 [0.84-1.01],0.0890071190355024,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,RHEUMA_SEROPOS_WIDE,SIGLEC10,Sialic acid-binding Ig-like lectin 10,Inverse variance weighted,14,1.04 [0.99-1.1],0.097464508370418,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,RHEUMA_SEROPOS_WIDE,DLL1,Delta-like protein 1,Inverse variance weighted,7,1.15 [0.97-1.37],0.109989626789781,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,RHEUMA_SEROPOS_WIDE,OSCAR,Osteoclast-associated immunoglobulin-like receptor,Inverse variance weighted,24,1.03 [0.99-1.07],0.134928043803554,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,RHEUMA_SEROPOS_WIDE,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,Wald ratio,1,1.44 [0.89-2.32],0.138770546757133,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,RHEUMA_SEROPOS_WIDE,TNFRSF8,Tumor necrosis factor receptor superfamily member 8,Inverse variance weighted,5,1.11 [0.97-1.27],0.143360879296052,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,RHEUMA_SEROPOS_WIDE,TGFA,Protransforming growth factor alpha,Inverse variance weighted,2,1.2 [0.94-1.55],0.14601195854788,cis
