Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter VI Diseases of the nervous system,NEURODEGOTH,APOE,Apolipoprotein E,Inverse variance weighted,23,0.61 [0.57-0.65],1.18645192058802e-46,cis
Chapter VI Diseases of the nervous system,NEURODEGOTH,IGFBP3,Insulin-like growth factor-binding protein 3,Inverse variance weighted,30,1.09 [1.03-1.15],0.00187136940720597,cis
Chapter VI Diseases of the nervous system,NEURODEGOTH,ADM,Pro-adrenomedullin,Inverse variance weighted,2,0.68 [0.53-0.88],0.00283720159048172,cis
Chapter VI Diseases of the nervous system,NEURODEGOTH,RNASE6,Ribonuclease K6,Inverse variance weighted,15,0.93 [0.88-0.98],0.00573806324243667,cis
Chapter VI Diseases of the nervous system,NEURODEGOTH,PLAUR,Urokinase plasminogen activator surface receptor,Inverse variance weighted,2,1.28 [1.07-1.53],0.00698979446701853,cis
Chapter VI Diseases of the nervous system,NEURODEGOTH,PILRB,Paired immunoglobulin-like type 2 receptor beta,Inverse variance weighted,49,1.04 [1.01-1.06],0.00807384752689766,cis
Chapter VI Diseases of the nervous system,NEURODEGOTH,SPINT1,Kunitz-type protease inhibitor 1,Inverse variance weighted,7,1.14 [1.02-1.27],0.016310961817334,cis
Chapter VI Diseases of the nervous system,NEURODEGOTH,IL1RL1,Interleukin-1 receptor-like 1,Inverse variance weighted,44,1.05 [1.01-1.1],0.0165653246017599,cis
Chapter VI Diseases of the nervous system,NEURODEGOTH,PILRA,Paired immunoglobulin-like type 2 receptor alpha,Inverse variance weighted,46,1.04 [1.01-1.07],0.019961271568337,cis
Chapter VI Diseases of the nervous system,NEURODEGOTH,GFRA1,GDNF family receptor alpha-1,Inverse variance weighted,7,1.12 [1.02-1.24],0.0217991274532006,cis
Chapter VI Diseases of the nervous system,NEURODEGOTH,IGFBP4,Insulin-like growth factor-binding protein 4,Wald ratio,1,0.5 [0.27-0.94],0.0324334609453497,cis
Chapter VI Diseases of the nervous system,NEURODEGOTH,FGL1,Fibrinogen-like protein 1,Inverse variance weighted,30,0.95 [0.91-1],0.0391788972636831,cis
Chapter VI Diseases of the nervous system,NEURODEGOTH,NBL1,Neuroblastoma suppressor of tumorigenicity 1,Inverse variance weighted,2,1.29 [1.01-1.66],0.0437842394337118,cis
Chapter VI Diseases of the nervous system,NEURODEGOTH,CRTAC1,Cartilage acidic protein 1,Inverse variance weighted,43,1.04 [1-1.09],0.0485889875721885,cis
Chapter VI Diseases of the nervous system,NEURODEGOTH,PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,21,0.81 [0.66-1],0.0492678069673319,cis
Chapter VI Diseases of the nervous system,NEURODEGOTH,GHR,Growth hormone receptor,Inverse variance weighted,38,1.03 [1-1.06],0.0548075280624984,cis
Chapter VI Diseases of the nervous system,NEURODEGOTH,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,6,0.96 [0.92-1],0.0613708489396555,cis
Chapter VI Diseases of the nervous system,NEURODEGOTH,LDLR,Low-density lipoprotein receptor,Wald ratio,1,0.36 [0.12-1.09],0.0700504607733233,cis
Chapter VI Diseases of the nervous system,NEURODEGOTH,IGFBPL1,Insulin-like growth factor-binding protein-like 1,Inverse variance weighted,20,1.04 [0.99-1.1],0.0814016278529527,cis
Chapter VI Diseases of the nervous system,NEURODEGOTH,REG3A,Regenerating islet-derived protein 3-alpha,Inverse variance weighted,10,0.93 [0.85-1.01],0.0879232074442921,cis
Chapter VI Diseases of the nervous system,NEURODEGOTH,CD276,CD276 antigen,Inverse variance weighted,20,0.96 [0.91-1.01],0.101844336918564,cis
Chapter VI Diseases of the nervous system,NEURODEGOTH,COL6A3,Collagen alpha-3(VI) chain,Inverse variance weighted,2,1.47 [0.92-2.37],0.110225068013826,cis
Chapter VI Diseases of the nervous system,NEURODEGOTH,ITGAM,Integrin alpha-M,Inverse variance weighted,3,1.13 [0.97-1.32],0.127963963003112,cis
