Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,ITIH3,Inter-alpha-trypsin inhibitor heavy chain H3,Inverse variance weighted,20,0.83 [0.76-0.92],0.000295037375467127,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,FAM20A,Pseudokinase FAM20A,Inverse variance weighted,14,1.19 [1.08-1.31],0.00034107181628531,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,COL3A1,Collagen alpha-1(III) chain,Wald ratio,1,5.31 [2.12-13.33],0.000369077919911999,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,CX3CL1,Fractalkine,Inverse variance weighted,9,1.34 [1.13-1.59],0.000789573206304409,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,CTSD,Cathepsin D,Inverse variance weighted,17,1.17 [1.05-1.29],0.00338651788668888,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,ROR1,Inactive tyrosine-protein kinase transmembrane receptor ROR1,Inverse variance weighted,12,1.15 [1.04-1.27],0.00562208831646074,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,FAM171B,Protein FAM171B,Inverse variance weighted,21,1.14 [1.04-1.25],0.00633763502839947,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,LBP,Lipopolysaccharide-binding protein,Inverse variance weighted,21,1.08 [1.02-1.13],0.00698905041657601,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,PI3,Elafin,Inverse variance weighted,10,1.16 [1.04-1.3],0.00717333638539218,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,LAIR1,Leukocyte-associated immunoglobulin-like receptor 1,Inverse variance weighted,16,0.86 [0.77-0.96],0.0100856080278485,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,IL4R,Interleukin-4 receptor subunit alpha,Inverse variance weighted,10,1.15 [1.03-1.27],0.0107521620846386,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,PRCP,Lysosomal Pro-X carboxypeptidase,Inverse variance weighted,9,1.33 [1.07-1.65],0.0109752027022314,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,MMP10,Stromelysin-2,Inverse variance weighted,22,0.89 [0.82-0.98],0.0123701839311937,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,IL18,Interleukin-18,Inverse variance weighted,16,1.28 [1.05-1.56],0.0130799366220375,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,FAP,Prolyl endopeptidase FAP,Inverse variance weighted,4,0.85 [0.74-0.97],0.0160831156181754,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,ENAH,Protein enabled homolog,Inverse variance weighted,2,0.67 [0.49-0.93],0.0163040519662033,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,RTN4R,Reticulon-4 receptor,Inverse variance weighted,15,1.11 [1.02-1.2],0.0165973673180851,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,PON1,Serum paraoxonase/arylesterase 1,Inverse variance weighted,41,1.04 [1.01-1.08],0.0175934066506948,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,CALB2,Calretinin,Wald ratio,1,0.48 [0.27-0.89],0.0184038546174319,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,SIGLEC7,Sialic acid-binding Ig-like lectin 7,Inverse variance weighted,10,0.88 [0.79-0.98],0.0187190893399262,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,LRRC25,Leucine-rich repeat-containing protein 25,Inverse variance weighted,13,0.89 [0.8-0.98],0.0193658380321749,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,LPCAT2,Lysophosphatidylcholine acyltransferase 2,Inverse variance weighted,5,0.75 [0.58-0.96],0.0230194031028415,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,MAMDC2,MAM domain-containing protein 2,Inverse variance weighted,5,1.21 [1.02-1.42],0.0248362838333086,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,PON3,Serum paraoxonase/lactonase 3,Inverse variance weighted,16,0.92 [0.85-0.99],0.025576429872805,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,CLEC14A,C-type lectin domain family 14 member A,Wald ratio,1,1.65 [1.06-2.57],0.0264906141157747,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,HSDL2,Hydroxysteroid dehydrogenase-like protein 2,Inverse variance weighted,27,1.09 [1.01-1.18],0.026752614159241,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,PXN,Paxillin,Inverse variance weighted,26,0.93 [0.87-0.99],0.0279322894491967,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,WFDC1,WAP four-disulfide core domain protein 1,Inverse variance weighted,6,0.89 [0.8-0.99],0.0284691368836742,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,FCAR,Immunoglobulin alpha Fc receptor,Inverse variance weighted,20,1.07 [1.01-1.13],0.0298859063765314,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,ADAMTS16,A disintegrin and metalloproteinase with thrombospondin motifs 16,Inverse variance weighted,10,0.83 [0.71-0.98],0.030130337035829,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,PENK,Proenkephalin-A,Inverse variance weighted,19,1.11 [1.01-1.22],0.0308915579193943,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,TNFRSF14,Tumor necrosis factor receptor superfamily member 14,Wald ratio,1,1.42 [1.03-1.96],0.0309298779295459,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,TIMD4,T-cell immunoglobulin and mucin domain-containing protein 4,Inverse variance weighted,13,0.88 [0.78-0.99],0.0317330238816845,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,SPINT1,Kunitz-type protease inhibitor 1,Inverse variance weighted,7,1.18 [1.01-1.36],0.0320142558900175,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,FCGR2A,Low affinity immunoglobulin gamma Fc region receptor II-a,Inverse variance weighted,30,0.93 [0.88-0.99],0.03419634458141,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,CTSE,Cathepsin E,Inverse variance weighted,14,0.92 [0.85-0.99],0.0342376220718557,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,F11R,Junctional adhesion molecule A,Wald ratio,1,0.52 [0.28-0.96],0.0353672289884896,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",Inverse variance weighted,2,1.43 [1.02-1.99],0.0360298317439576,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,CCL17,C-C motif chemokine 17,Inverse variance weighted,9,1.16 [1.01-1.33],0.0388504605899269,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,GGT5,Glutathione hydrolase 5 proenzyme,Inverse variance weighted,22,0.92 [0.85-1],0.0395782048124505,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,SORBS1,Sorbin and SH3 domain-containing protein 1,Inverse variance weighted,2,1.79 [1.03-3.11],0.040328054366003,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,LAMB1,Laminin subunit beta-1,Inverse variance weighted,35,1.06 [1-1.13],0.0407465352979672,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,PPP1R14D,Protein phosphatase 1 regulatory subunit 14D,Wald ratio,1,1.88 [1.03-3.45],0.0408831384494412,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,TFPI2,Tissue factor pathway inhibitor 2,Inverse variance weighted,8,1.19 [1.01-1.4],0.0414151493450378,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,OLFM4,Olfactomedin-4,Inverse variance weighted,37,0.95 [0.91-1],0.0414792832213991,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,COL15A1,Collagen alpha-1(XV) chain,Inverse variance weighted,8,1.16 [1.01-1.33],0.0418618046684802,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,FCAMR,High affinity immunoglobulin alpha and immunoglobulin mu Fc receptor,Inverse variance weighted,30,0.92 [0.84-1],0.0419955953177692,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,NME3,Nucleoside diphosphate kinase 3,Inverse variance weighted,11,1.13 [1-1.28],0.0430333708742255,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,CD164,Sialomucin core protein 24,Inverse variance weighted,3,1.26 [1.01-1.58],0.0430532104670634,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,CYTL1,Cytokine-like protein 1,Inverse variance weighted,7,1.05 [1-1.1],0.0440261401981713,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,CCER2,Coiled-coil domain-containing glutamate-rich protein 2,Wald ratio,1,1.14 [1-1.29],0.0443746369496278,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,BCL2L15,Bcl-2-like protein 15,Inverse variance weighted,5,1.27 [1.01-1.6],0.0446929895642203,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,FDX1,"Adrenodoxin, mitochondrial",Wald ratio,1,2.05 [1.01-4.14],0.0455114761002308,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,CBLIF,Cobalamin binding intrinsic factor,Inverse variance weighted,2,0.67 [0.45-1],0.0472100860299401,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,RGMA,Repulsive guidance molecule A,Inverse variance weighted,12,0.91 [0.82-1],0.0474393011962759,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,ANGPTL3,Angiopoietin-related protein 3,Inverse variance weighted,10,1.12 [1-1.25],0.0498123609412812,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,MYBPC2,"Myosin-binding protein C, fast-type",Wald ratio,1,2.62 [1-6.85],0.0502196425254249,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,MAN1A2,"Mannosyl-oligosaccharide 1,2-alpha-mannosidase IB",Inverse variance weighted,11,0.87 [0.75-1],0.0515584501207514,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,WARS,"Tryptophan--tRNA ligase, cytoplasmic",Inverse variance weighted,4,1.12 [1-1.26],0.0515979205740608,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,SIGLEC1,Sialoadhesin,Inverse variance weighted,20,0.92 [0.84-1],0.0526173303794004,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,CTSO,Cathepsin O,Inverse variance weighted,6,1.21 [1-1.47],0.0531604719536519,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,KIR2DL3,Killer cell immunoglobulin-like receptor 2DL3,Inverse variance weighted,17,0.9 [0.8-1],0.0537182377382942,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,NOTCH1,Neurogenic locus notch homolog protein 1,Inverse variance weighted,4,1.5 [0.99-2.27],0.0550517147205419,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,PLA2G2A,"Phospholipase A2, membrane associated",Inverse variance weighted,19,0.94 [0.88-1],0.0554664295036872,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,FCRL2,Fc receptor-like protein 2,Inverse variance weighted,36,0.94 [0.88-1],0.0560295619643526,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,SBSN,Suprabasin,Inverse variance weighted,17,1.07 [1-1.14],0.0562588190068661,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,EDAR,Tumor necrosis factor receptor superfamily member EDAR,Inverse variance weighted,16,1.08 [1-1.17],0.0580851903274401,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,GOT1,"Aspartate aminotransferase, cytoplasmic",Wald ratio,1,2.42 [0.97-6.03],0.0581731793917813,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,ADGRB3,Adhesion G protein-coupled receptor B3,Inverse variance weighted,50,1.04 [1-1.08],0.0583540214870258,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,KLK14,Kallikrein-14,Inverse variance weighted,15,1.08 [1-1.17],0.0595584293438799,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,FCER1A,High affinity immunoglobulin epsilon receptor subunit alpha,Inverse variance weighted,6,1.21 [0.99-1.47],0.0605221195737334,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,RELT,Tumor necrosis factor receptor superfamily member 19L,Inverse variance weighted,14,0.92 [0.85-1],0.0619217724968242,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,LTBP2,Latent-transforming growth factor beta-binding protein 2,Inverse variance weighted,7,0.75 [0.56-1.02],0.0628087704247516,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,SERPINA3,Alpha-1-antichymotrypsin,Inverse variance weighted,10,1.1 [0.99-1.21],0.0644722499856377,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,ADM,Pro-adrenomedullin,Inverse variance weighted,2,0.72 [0.51-1.02],0.0649954131081658,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,IL1RN,Interleukin-1 receptor antagonist protein,Inverse variance weighted,10,0.88 [0.77-1.01],0.0654389188334094,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,EPHA1,Ephrin type-A receptor 1,Inverse variance weighted,8,0.86 [0.73-1.01],0.065908846816739,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,NADK,NAD kinase,Inverse variance weighted,4,0.54 [0.28-1.04],0.0662865684734479,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,DSG3,Desmoglein-3,Inverse variance weighted,7,0.88 [0.77-1.01],0.0680792739842962,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,VNN2,Vascular non-inflammatory molecule 2,Inverse variance weighted,29,1.05 [1-1.1],0.068592542767945,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,EGFL7,Epidermal growth factor-like protein 7,Inverse variance weighted,8,1.14 [0.99-1.31],0.0691351912377458,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,GSR,"Glutathione reductase, mitochondrial",Wald ratio,1,1.12 [0.99-1.27],0.0700826573792529,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,CHRDL2,Chordin-like protein 2,Inverse variance weighted,7,0.85 [0.71-1.01],0.070958073321309,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,AOC3,Membrane primary amine oxidase,Inverse variance weighted,18,0.94 [0.88-1.01],0.0725481055860922,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,FBLN2,Fibulin-2,Inverse variance weighted,11,1.09 [0.99-1.21],0.0732237191460301,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,PCDHB15,Protocadherin beta-15,Inverse variance weighted,29,0.95 [0.9-1],0.0741728291548233,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,AGRN,Agrin,Inverse variance weighted,17,0.9 [0.8-1.01],0.0757797199311386,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,HPGDS,Hematopoietic prostaglandin D synthase,Inverse variance weighted,19,0.95 [0.89-1.01],0.0759402121080359,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,SETMAR,Histone-lysine N-methyltransferase SETMAR,Inverse variance weighted,6,1.17 [0.98-1.39],0.0759650772289859,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,BSG,Basigin,Wald ratio,1,1.27 [0.97-1.67],0.0760447359488398,cis
Chapter XIV Diseases of the genitourinary system,N14_ACUTERENFAIL,MMP8,Neutrophil collagenase,Inverse variance weighted,17,1.08 [0.99-1.18],0.076142826897026,cis
