Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2REN,IL1R1,Interleukin-1 receptor type 1,Inverse variance weighted,7,1.47 [1.14-1.88],0.0024252414645879,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2REN,DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",Inverse variance weighted,10,1.38 [1.11-1.72],0.00355918340872127,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2REN,PALM2,Paralemmin-2,Inverse variance weighted,8,1.37 [1.1-1.71],0.00499182177020243,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2REN,REG3A,Regenerating islet-derived protein 3-alpha,Inverse variance weighted,10,1.29 [1.08-1.55],0.00515816074441367,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2REN,CSF1,Macrophage colony-stimulating factor 1,Inverse variance weighted,5,0.71 [0.56-0.91],0.00558709192688291,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2REN,UMOD,Uromodulin,Inverse variance weighted,29,1.12 [1.03-1.21],0.00640040664962556,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2REN,CA12,Carbonic anhydrase 12,Inverse variance weighted,13,1.21 [1.05-1.39],0.00754874879372456,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2REN,IL18R1,Interleukin-18 receptor 1,Inverse variance weighted,46,1.1 [1.02-1.18],0.00828088070698405,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2REN,DSC2,Desmocollin-2,Inverse variance weighted,9,0.76 [0.61-0.93],0.00829037395495721,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2REN,FBLN2,Fibulin-2,Inverse variance weighted,11,0.83 [0.72-0.96],0.0119095035775918,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2REN,TNFSF13,Tumor necrosis factor ligand superfamily member 13,Inverse variance weighted,10,1.22 [1.04-1.44],0.0141615491684806,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2REN,NOTCH3,Neurogenic locus notch homolog protein 3,Inverse variance weighted,2,0.51 [0.3-0.88],0.0154040116448262,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2REN,PIK3IP1,Phosphoinositide-3-kinase-interacting protein 1,Inverse variance weighted,14,1.25 [1.04-1.51],0.0171568595581703,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2REN,ITIH3,Inter-alpha-trypsin inhibitor heavy chain H3,Inverse variance weighted,20,0.84 [0.73-0.97],0.0175590942017448,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2REN,MAMDC2,MAM domain-containing protein 2,Inverse variance weighted,5,1.35 [1.05-1.73],0.0179307587460462,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2REN,PAM,Peptidyl-glycine alpha-amidating monooxygenase,Inverse variance weighted,24,0.91 [0.83-0.98],0.0191161620533076,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2REN,EFCAB14,EF-hand calcium-binding domain-containing protein 14,Inverse variance weighted,3,0.5 [0.28-0.9],0.0196856411572246,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2REN,GPR37,Prosaposin receptor GPR37,Inverse variance weighted,36,1.1 [1.02-1.2],0.0206050513865257,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2REN,LMOD1,Leiomodin-1,Inverse variance weighted,5,0.58 [0.37-0.93],0.0221905558604088,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2REN,OCLN,Occludin,Inverse variance weighted,2,1.62 [1.07-2.46],0.023706443006715,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_DM2REN,RNASE6,Ribonuclease K6,Inverse variance weighted,15,1.13 [1.02-1.25],0.0244669854449533,cis
