Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SYNOTEND,CHGA,Chromogranin-A,Inverse variance weighted,3,1.08 [0.97-1.2],0.140607949786566,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SYNOTEND,EPS8L2,Epidermal growth factor receptor kinase substrate 8-like protein 2,Inverse variance weighted,10,0.95 [0.89-1.02],0.151951961056618,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SYNOTEND,VSIG2,V-set and immunoglobulin domain-containing protein 2,Inverse variance weighted,5,1.04 [0.95-1.14],0.380843822946655,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SYNOTEND,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,Inverse variance weighted,4,1.03 [0.87-1.23],0.710030713388677,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SYNOTEND,GDF15,Growth/differentiation factor 15,Inverse variance weighted,12,1.02 [0.87-1.2],0.766141054560291,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SYNOTEND,COL9A1,Collagen alpha-1(IX) chain,Inverse variance weighted,8,1 [0.91-1.09],0.926805311528283,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SYNOTEND,GAST,Gastrin,Inverse variance weighted,9,1.08 [0.96-1.21],0.185899595887142,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SYNOTEND,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,Inverse variance weighted,5,0.91 [0.74-1.12],0.38214709578231,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SYNOTEND,DCN,Decorin,Inverse variance weighted,2,1.05 [0.74-1.51],0.777313975840849,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SYNOTEND,EPS8L2,Epidermal growth factor receptor kinase substrate 8-like protein 2,Wald ratio,1,0.95 [0.6-1.49],0.809452000458487,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SYNOTEND,CHGA,Chromogranin-A,Inverse variance weighted,5,0.99 [0.85-1.15],0.867202771771053,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SYNOTEND,GDF15,Growth/differentiation factor 15,Wald ratio,1,1.04 [0.57-1.89],0.907567315741339,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SYNOTEND,COL9A1,Collagen alpha-1(IX) chain,Inverse variance weighted,7,0.99 [0.83-1.19],0.95471491265382,trans
