Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_GOUT,EFNA1,Ephrin-A1,Inverse variance weighted,11,1.22 [1.12-1.33],1.45084589402927e-05,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_GOUT,TIMP4,Metalloproteinase inhibitor 4,Inverse variance weighted,17,1.18 [1.09-1.29],9.91077358895435e-05,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_GOUT,EGFL7,Epidermal growth factor-like protein 7,Inverse variance weighted,8,0.81 [0.71-0.91],0.00047469107074058,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_GOUT,INHBC,Inhibin beta C chain,Inverse variance weighted,29,1.1 [1.04-1.17],0.000934344897197305,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_GOUT,LY6D,Lymphocyte antigen 6D,Inverse variance weighted,22,1.12 [1.04-1.2],0.00304598169317931,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_GOUT,CNTN1,Contactin-1,Inverse variance weighted,22,0.86 [0.78-0.95],0.00415374882729004,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_GOUT,ROR1,Inactive tyrosine-protein kinase transmembrane receptor ROR1,Inverse variance weighted,12,1.12 [1.04-1.22],0.00511615356316361,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_GOUT,ENDOU,Poly(U)-specific endoribonuclease,Inverse variance weighted,14,0.88 [0.81-0.96],0.00563403266574743,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_GOUT,SEMA3F,Semaphorin-3F,Inverse variance weighted,15,1.31 [1.08-1.6],0.00568576921330367,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_GOUT,PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,21,0.76 [0.62-0.93],0.00910006868564324,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_GOUT,ACY3,N-acyl-aromatic-L-amino acid amidohydrolase,Inverse variance weighted,15,0.88 [0.8-0.97],0.00968379999499344,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_GOUT,IGFBP7,Insulin-like growth factor-binding protein 7,Inverse variance weighted,19,0.89 [0.81-0.97],0.0101326244492782,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_GOUT,CGA,Glycoprotein hormones alpha chain,Wald ratio,1,0.3 [0.12-0.77],0.0117329848376638,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_GOUT,CD83,CD83 antigen,Inverse variance weighted,5,1.26 [1.05-1.51],0.0117946363837564,cis
