Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter VI Diseases of the nervous system,G6_EPLEPSY,IL4R,Interleukin-4 receptor subunit alpha,Inverse variance weighted,10,1.11 [1.03-1.2],0.00456743924287512,cis
Chapter VI Diseases of the nervous system,G6_EPLEPSY,FSTL1,Follistatin-related protein 1,Inverse variance weighted,3,0.81 [0.68-0.95],0.0119221097743812,cis
Chapter VI Diseases of the nervous system,G6_EPLEPSY,CD58,Lymphocyte function-associated antigen 3,Inverse variance weighted,4,1.17 [1.03-1.33],0.0125031335937724,cis
Chapter VI Diseases of the nervous system,G6_EPLEPSY,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,Wald ratio,1,1.69 [1.12-2.56],0.0131327642579431,cis
Chapter VI Diseases of the nervous system,G6_EPLEPSY,EPHB4,Ephrin type-B receptor 4,Wald ratio,1,0.81 [0.68-0.96],0.0132688946361332,cis
Chapter VI Diseases of the nervous system,G6_EPLEPSY,A1BG,Alpha-1B-glycoprotein,Inverse variance weighted,5,1.12 [1.02-1.23],0.0177121061445676,cis
Chapter VI Diseases of the nervous system,G6_EPLEPSY,CDHR5,Cadherin-related family member 5,Inverse variance weighted,28,1.05 [1.01-1.1],0.0192771026716644,cis
Chapter VI Diseases of the nervous system,G6_EPLEPSY,LRP11,Low-density lipoprotein receptor-related protein 11,Inverse variance weighted,33,1.06 [1.01-1.12],0.0226378415100791,cis
Chapter VI Diseases of the nervous system,G6_EPLEPSY,CHI3L1,Chitinase-3-like protein 1,Inverse variance weighted,21,0.96 [0.92-0.99],0.024578817440033,cis
Chapter VI Diseases of the nervous system,G6_EPLEPSY,ANGPTL1,Angiopoietin-related protein 1,Inverse variance weighted,14,0.94 [0.88-1],0.037408826938842,cis
Chapter VI Diseases of the nervous system,G6_EPLEPSY,IGFBP3,Insulin-like growth factor-binding protein 3,Inverse variance weighted,30,1.07 [1-1.14],0.0399104470257994,cis
Chapter VI Diseases of the nervous system,G6_EPLEPSY,ANPEP,Aminopeptidase N,Inverse variance weighted,23,1.06 [1-1.12],0.0400037449689186,cis
Chapter VI Diseases of the nervous system,G6_EPLEPSY,SCARB2,Lysosome membrane protein 2,Inverse variance weighted,7,1.1 [1-1.22],0.0479327296279159,cis
Chapter VI Diseases of the nervous system,G6_EPLEPSY,UXS1,UDP-glucuronic acid decarboxylase 1,Inverse variance weighted,4,0.84 [0.7-1],0.0489322208095237,cis
Chapter VI Diseases of the nervous system,G6_EPLEPSY,TIMP4,Metalloproteinase inhibitor 4,Inverse variance weighted,17,0.94 [0.88-1],0.0520164609481157,cis
Chapter VI Diseases of the nervous system,G6_EPLEPSY,PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,21,1.28 [1-1.65],0.0526732511917465,cis
Chapter VI Diseases of the nervous system,G6_EPLEPSY,NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,Inverse variance weighted,19,1.08 [1-1.16],0.0540752968941183,cis
Chapter VI Diseases of the nervous system,G6_EPLEPSY,CTSH,Pro-cathepsin H,Inverse variance weighted,33,1.03 [1-1.07],0.0589589628739907,cis
Chapter VI Diseases of the nervous system,G6_EPLEPSY,IL1R1,Interleukin-1 receptor type 1,Inverse variance weighted,7,1.12 [0.99-1.26],0.060848017701299,cis
Chapter VI Diseases of the nervous system,G6_EPLEPSY,CD300A,CMRF35-like molecule 8,Inverse variance weighted,5,1.1 [0.99-1.21],0.0652945081418604,cis
Chapter VI Diseases of the nervous system,G6_EPLEPSY,NPC2,NPC intracellular cholesterol transporter 2,Inverse variance weighted,10,0.91 [0.83-1.01],0.0733856417192551,cis
Chapter VI Diseases of the nervous system,G6_EPLEPSY,ENPP7,Ectonucleotide pyrophosphatase/phosphodiesterase family member 7,Inverse variance weighted,26,1.04 [0.99-1.09],0.0831468903101626,cis
