Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter IX Diseases of the circulatory system,I9_PAROXTAC,CRIM1,Cysteine-rich motor neuron 1 protein,Inverse variance weighted,7,0.75 [0.64-0.88],0.000429076752709141,cis
Chapter IX Diseases of the circulatory system,I9_PAROXTAC,RSPO3,R-spondin-3,Inverse variance weighted,6,0.79 [0.67-0.92],0.0030641268600865,cis
Chapter IX Diseases of the circulatory system,I9_PAROXTAC,REN,Renin,Inverse variance weighted,4,1.17 [1.04-1.31],0.00885239665155072,cis
Chapter IX Diseases of the circulatory system,I9_PAROXTAC,PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,21,0.79 [0.65-0.96],0.0170815752189283,cis
Chapter IX Diseases of the circulatory system,I9_PAROXTAC,GDF15,Growth/differentiation factor 15,Inverse variance weighted,12,0.81 [0.68-0.96],0.017742777668046,cis
Chapter IX Diseases of the circulatory system,I9_PAROXTAC,APCS,Serum amyloid P-component,Inverse variance weighted,4,1.16 [1.02-1.32],0.0194073272624058,cis
Chapter IX Diseases of the circulatory system,I9_PAROXTAC,CHI3L1,Chitinase-3-like protein 1,Inverse variance weighted,21,0.95 [0.9-0.99],0.0207298975021373,cis
Chapter IX Diseases of the circulatory system,I9_PAROXTAC,CD74,HLA class II histocompatibility antigen gamma chain,Wald ratio,1,2.23 [1.11-4.51],0.0250144961637557,cis
Chapter IX Diseases of the circulatory system,I9_PAROXTAC,COLEC12,Collectin-12,Inverse variance weighted,11,0.88 [0.79-0.99],0.0305954585671913,cis
Chapter IX Diseases of the circulatory system,I9_PAROXTAC,F10,Coagulation factor X,Inverse variance weighted,9,1.05 [1-1.1],0.0369922022846696,cis
Chapter IX Diseases of the circulatory system,I9_PAROXTAC,DLL1,Delta-like protein 1,Inverse variance weighted,7,0.87 [0.75-1],0.0511135045902487,cis
Chapter IX Diseases of the circulatory system,I9_PAROXTAC,OGN,Mimecan,Inverse variance weighted,30,0.94 [0.88-1],0.0528927055984345,cis
Chapter IX Diseases of the circulatory system,I9_PAROXTAC,CLSTN2,Calsyntenin-2,Inverse variance weighted,31,0.94 [0.89-1],0.0531856973568504,cis
Chapter IX Diseases of the circulatory system,I9_PAROXTAC,CD79B,B-cell antigen receptor complex-associated protein beta chain,Inverse variance weighted,2,0.84 [0.7-1],0.0564679611146645,cis
Chapter IX Diseases of the circulatory system,I9_PAROXTAC,TFPI,Tissue factor pathway inhibitor,Inverse variance weighted,26,0.94 [0.87-1],0.0630912860732264,cis
Chapter IX Diseases of the circulatory system,I9_PAROXTAC,PLXNB2,Plexin-B2,Inverse variance weighted,27,1.04 [1-1.08],0.0710549024111797,cis
Chapter IX Diseases of the circulatory system,I9_PAROXTAC,YAP1,Transcriptional coactivator YAP1,Wald ratio,1,1.56 [0.96-2.53],0.0717828286432788,cis
Chapter IX Diseases of the circulatory system,I9_PAROXTAC,TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,Inverse variance weighted,6,0.88 [0.76-1.01],0.0725881537153395,cis
Chapter IX Diseases of the circulatory system,I9_PAROXTAC,NECTIN2,Nectin-2,Inverse variance weighted,5,0.92 [0.85-1.01],0.0733678392102902,cis
Chapter IX Diseases of the circulatory system,I9_PAROXTAC,COL4A1,Collagen alpha-1(IV) chain,Inverse variance weighted,3,0.86 [0.73-1.01],0.0741800505008922,cis
Chapter IX Diseases of the circulatory system,I9_PAROXTAC,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,Inverse variance weighted,4,1.2 [0.98-1.48],0.0840277142703681,cis
Chapter IX Diseases of the circulatory system,I9_PAROXTAC,CXCL9,C-X-C motif chemokine 9,Inverse variance weighted,2,0.84 [0.68-1.03],0.0958682602513425,cis
Chapter IX Diseases of the circulatory system,I9_PAROXTAC,CCL15,C-C motif chemokine 15,Inverse variance weighted,22,1.03 [0.99-1.07],0.097976617145362,cis
Chapter IX Diseases of the circulatory system,I9_PAROXTAC,SPON1,Spondin-1,Inverse variance weighted,21,1.07 [0.99-1.16],0.0986316080699516,cis
Chapter IX Diseases of the circulatory system,I9_PAROXTAC,SEL1L,Protein sel-1 homolog 1,Wald ratio,1,1.09 [0.98-1.2],0.0986821256490308,cis
Chapter IX Diseases of the circulatory system,I9_PAROXTAC,CD4,T-cell surface glycoprotein CD4,Inverse variance weighted,5,0.93 [0.85-1.01],0.10089541906793,cis
Chapter IX Diseases of the circulatory system,I9_PAROXTAC,LMNB2,Lamin-B2,Wald ratio,1,0.54 [0.26-1.13],0.102816379523703,cis
Chapter IX Diseases of the circulatory system,I9_PAROXTAC,CPXM2,Inactive carboxypeptidase-like protein X2,Inverse variance weighted,22,1.06 [0.99-1.13],0.103806930262243,cis
Chapter IX Diseases of the circulatory system,I9_PAROXTAC,IL15,Interleukin-15,Wald ratio,1,0.1 [0.01-1.72],0.114004810103143,cis
Chapter IX Diseases of the circulatory system,I9_PAROXTAC,VWC2,Brorin,Inverse variance weighted,22,1.07 [0.98-1.16],0.115382220062633,cis
Chapter IX Diseases of the circulatory system,I9_PAROXTAC,NFASC,Neurofascin,Inverse variance weighted,15,0.94 [0.88-1.01],0.116166554880212,cis
Chapter IX Diseases of the circulatory system,I9_PAROXTAC,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,6,1.03 [0.99-1.07],0.122975735690433,cis
Chapter IX Diseases of the circulatory system,I9_PAROXTAC,VCAM1,Vascular cell adhesion protein 1,Inverse variance weighted,2,0.8 [0.6-1.06],0.123033285572806,cis
Chapter IX Diseases of the circulatory system,I9_PAROXTAC,SDC1,Syndecan-1,Inverse variance weighted,2,0.81 [0.62-1.06],0.123411466928258,cis
Chapter IX Diseases of the circulatory system,I9_PAROXTAC,KLK4,Kallikrein-4,Inverse variance weighted,17,1.06 [0.98-1.14],0.124214471799958,cis
Chapter IX Diseases of the circulatory system,I9_PAROXTAC,IGFBP7,Insulin-like growth factor-binding protein 7,Inverse variance weighted,19,1.06 [0.98-1.15],0.125107393946286,cis
Chapter IX Diseases of the circulatory system,I9_PAROXTAC,HSPB6,Heat shock protein beta-6,Wald ratio,1,1.8 [0.84-3.83],0.130371961231619,cis
Chapter IX Diseases of the circulatory system,I9_PAROXTAC,ASGR1,Asialoglycoprotein receptor 1,Inverse variance weighted,2,1.14 [0.96-1.36],0.133833442728748,cis
Chapter IX Diseases of the circulatory system,I9_PAROXTAC,GPR37,Prosaposin receptor GPR37,Inverse variance weighted,36,1.03 [0.99-1.08],0.134376400629409,cis
Chapter IX Diseases of the circulatory system,I9_PAROXTAC,SPINT1,Kunitz-type protease inhibitor 1,Inverse variance weighted,7,1.1 [0.97-1.24],0.139942651895252,cis
Chapter IX Diseases of the circulatory system,I9_PAROXTAC,MFAP4,Microfibril-associated glycoprotein 4,Inverse variance weighted,4,1.1 [0.97-1.25],0.148694727958952,cis
Chapter IX Diseases of the circulatory system,I9_PAROXTAC,TFF1,Trefoil factor 1,Inverse variance weighted,8,0.9 [0.78-1.04],0.149604261268176,cis
Chapter IX Diseases of the circulatory system,I9_PAROXTAC,CLEC14A,C-type lectin domain family 14 member A,Wald ratio,1,0.77 [0.53-1.1],0.149991678862426,cis
Chapter IX Diseases of the circulatory system,I9_PAROXTAC,ENPP5,Ectonucleotide pyrophosphatase/phosphodiesterase family member 5,Inverse variance weighted,41,0.98 [0.94-1.01],0.150511930478917,cis
Chapter IX Diseases of the circulatory system,I9_PAROXTAC,SMOC1,SPARC-related modular calcium-binding protein 1,Inverse variance weighted,15,0.94 [0.87-1.02],0.158112913660991,cis
Chapter IX Diseases of the circulatory system,I9_PAROXTAC,ITGA11,Integrin alpha-11,Inverse variance weighted,8,1.07 [0.97-1.19],0.166998828750205,cis
Chapter IX Diseases of the circulatory system,I9_PAROXTAC,SCARF2,Scavenger receptor class F member 2,Inverse variance weighted,12,0.94 [0.85-1.03],0.168821334794552,cis
Chapter IX Diseases of the circulatory system,I9_PAROXTAC,PTGDS,Prostaglandin-H2 D-isomerase,Inverse variance weighted,4,1.11 [0.96-1.28],0.173913206726922,cis
Chapter IX Diseases of the circulatory system,I9_PAROXTAC,CHGB,Secretogranin-1,Inverse variance weighted,27,0.97 [0.92-1.02],0.182715812435615,cis
Chapter IX Diseases of the circulatory system,I9_PAROXTAC,FGFBP1,Fibroblast growth factor-binding protein 1,Inverse variance weighted,5,1.13 [0.94-1.34],0.192817182270834,cis
Chapter IX Diseases of the circulatory system,I9_PAROXTAC,ACE,Angiotensin-converting enzyme,Inverse variance weighted,26,1.05 [0.98-1.12],0.196547998204771,cis
Chapter IX Diseases of the circulatory system,I9_PAROXTAC,RNASE6,Ribonuclease K6,Inverse variance weighted,15,1.05 [0.98-1.12],0.196637628446059,cis
