Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_POLY,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Wald ratio,1,0.31 [0.12-0.81],0.0166001627940633,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_POLY,PGF,Placenta growth factor,Inverse variance weighted,2,3.15 [1.21-8.23],0.0188774583451498,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_POLY,CXCL9,C-X-C motif chemokine 9,Inverse variance weighted,2,0.76 [0.59-0.97],0.0304374310913904,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_POLY,TFF3,Trefoil factor 3,Inverse variance weighted,5,0.8 [0.65-0.98],0.0350668487648924,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_POLY,MMP12,Macrophage metalloelastase,Inverse variance weighted,18,0.94 [0.89-1],0.0355861960671565,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_POLY,LMNB2,Lamin-B2,Wald ratio,1,0.42 [0.17-1.03],0.0573826810791439,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_POLY,TFF1,Trefoil factor 1,Inverse variance weighted,8,0.88 [0.77-1.01],0.0737178270205708,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_POLY,CHI3L1,Chitinase-3-like protein 1,Inverse variance weighted,21,0.95 [0.9-1.01],0.0782443099453692,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_POLY,SPP1,Osteopontin,Inverse variance weighted,8,0.8 [0.62-1.03],0.0887108884558034,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_POLY,PGA4,Pepsin A-4,Inverse variance weighted,2,0.68 [0.41-1.1],0.117089075705258,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_POLY,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,Inverse variance weighted,25,0.93 [0.85-1.02],0.123889970397577,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_POLY,VSIG2,V-set and immunoglobulin domain-containing protein 2,Inverse variance weighted,5,0.85 [0.68-1.05],0.133374689448851,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_POLY,LRP11,Low-density lipoprotein receptor-related protein 11,Inverse variance weighted,33,0.95 [0.88-1.02],0.178256382206927,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_POLY,CD80,T-lymphocyte activation antigen CD80,Inverse variance weighted,16,0.95 [0.88-1.03],0.243933231126573,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_POLY,NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,Inverse variance weighted,19,1.06 [0.95-1.18],0.274379439193256,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_POLY,RNF149,E3 ubiquitin-protein ligase RNF149,Inverse variance weighted,5,1.07 [0.95-1.21],0.280837176166765,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_POLY,ASGR1,Asialoglycoprotein receptor 1,Inverse variance weighted,2,1.3 [0.8-2.11],0.285576760735404,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_POLY,SCRG1,Scrapie-responsive protein 1,Inverse variance weighted,3,1.24 [0.82-1.87],0.300555153447168,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_POLY,PRSS8,Prostasin,Inverse variance weighted,5,0.84 [0.6-1.17],0.306117029426118,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_POLY,NCS1,Neuronal calcium sensor 1,Inverse variance weighted,3,0.82 [0.56-1.21],0.316314330396187,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_POLY,LRRN1,Leucine-rich repeat neuronal protein 1,Inverse variance weighted,24,1.06 [0.95-1.18],0.319928497663551,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_POLY,WFDC2,WAP four-disulfide core domain protein 2,Inverse variance weighted,2,0.85 [0.62-1.18],0.33887548509354,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_POLY,AREG,Amphiregulin,Inverse variance weighted,3,0.89 [0.7-1.13],0.341004027492384,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_POLY,MATN3,Matrilin-3,Inverse variance weighted,28,0.95 [0.86-1.05],0.341645872883218,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_POLY,COL9A1,Collagen alpha-1(IX) chain,Inverse variance weighted,8,0.94 [0.83-1.07],0.344750538275415,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_POLY,CCL15,C-C motif chemokine 15,Inverse variance weighted,22,1.02 [0.98-1.07],0.358406720271163,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_POLY,MERTK,Tyrosine-protein kinase Mer,Inverse variance weighted,11,0.94 [0.82-1.07],0.369370838757395,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_POLY,HSPB6,Heat shock protein beta-6,Wald ratio,1,0.66 [0.26-1.65],0.372434762167446,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_POLY,LGALS9,Galectin-9,Inverse variance weighted,26,1.03 [0.96-1.12],0.38732073510034,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_POLY,LTBR,Tumor necrosis factor receptor superfamily member 3,Inverse variance weighted,6,1.07 [0.91-1.26],0.388115141242881,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_POLY,CKAP4,Cytoskeleton-associated protein 4,Inverse variance weighted,10,0.94 [0.82-1.08],0.393503239379223,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_POLY,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,Inverse variance weighted,25,1.03 [0.96-1.11],0.411192055405358,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_POLY,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,Wald ratio,1,0.79 [0.44-1.41],0.417832693923537,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_POLY,KLK4,Kallikrein-4,Inverse variance weighted,17,0.96 [0.87-1.06],0.428320009006371,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_POLY,IL15,Interleukin-15,Wald ratio,1,0.25 [0.01-8.14],0.43621732702521,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_POLY,CHGA,Chromogranin-A,Inverse variance weighted,3,0.92 [0.74-1.15],0.46133632372107,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_POLY,MSR1,Macrophage scavenger receptor types I and II,Inverse variance weighted,8,1.03 [0.94-1.14],0.487401628120935,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_POLY,CSF1,Macrophage colony-stimulating factor 1,Inverse variance weighted,5,0.95 [0.8-1.11],0.495363557655389,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_POLY,B4GALT1,"Beta-1,4-galactosyltransferase 1",Inverse variance weighted,6,0.96 [0.83-1.1],0.534018389239723,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_POLY,TNFRSF12A,Tumor necrosis factor receptor superfamily member 12A,Inverse variance weighted,4,1.15 [0.74-1.8],0.538660553492181,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_POLY,IGFBP4,Insulin-like growth factor-binding protein 4,Wald ratio,1,0.76 [0.32-1.83],0.544459425822643,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_POLY,ENAH,Protein enabled homolog,Inverse variance weighted,2,0.91 [0.66-1.25],0.546981936381256,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_POLY,CCN3,CCN family member 3,Inverse variance weighted,19,1.04 [0.9-1.2],0.579921466096925,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_POLY,MMP7,Matrilysin,Inverse variance weighted,13,1.03 [0.92-1.17],0.59319821589351,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_POLY,ULBP2,UL16-binding protein 2,Inverse variance weighted,25,0.98 [0.92-1.05],0.616805905315443,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_POLY,CRTAC1,Cartilage acidic protein 1,Inverse variance weighted,43,0.98 [0.92-1.05],0.618967974458786,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_POLY,COLEC12,Collectin-12,Inverse variance weighted,11,1.04 [0.89-1.22],0.626806134505647,cis
