Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XIV Diseases of the genitourinary system,N14_NEUROMUSCDYSBLADD,CA12,Carbonic anhydrase 12,Inverse variance weighted,13,0.92 [0.8-1.05],0.218085117946373,cis
Chapter XIV Diseases of the genitourinary system,N14_NEUROMUSCDYSBLADD,CD302,CD302 antigen,Inverse variance weighted,9,0.93 [0.74-1.17],0.531978195628499,cis
Chapter XIV Diseases of the genitourinary system,N14_NEUROMUSCDYSBLADD,B4GALT1,"Beta-1,4-galactosyltransferase 1",Inverse variance weighted,6,1.07 [0.86-1.33],0.541426119221208,cis
Chapter XIV Diseases of the genitourinary system,N14_NEUROMUSCDYSBLADD,EFNA1,Ephrin-A1,Inverse variance weighted,11,1.04 [0.89-1.22],0.639691024405724,cis
Chapter XIV Diseases of the genitourinary system,N14_NEUROMUSCDYSBLADD,GFRA1,GDNF family receptor alpha-1,Inverse variance weighted,7,0.96 [0.79-1.18],0.72022805250091,cis
Chapter XIV Diseases of the genitourinary system,N14_NEUROMUSCDYSBLADD,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,6,1.01 [0.94-1.09],0.778874767106081,cis
Chapter XIV Diseases of the genitourinary system,N14_NEUROMUSCDYSBLADD,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,Wald ratio,1,1.01 [0.43-2.38],0.97308671251686,cis
Chapter XIV Diseases of the genitourinary system,N14_NEUROMUSCDYSBLADD,EFNA1,Ephrin-A1,Inverse variance weighted,3,1.55 [0.88-2.74],0.127128459506512,trans
Chapter XIV Diseases of the genitourinary system,N14_NEUROMUSCDYSBLADD,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,8,0.89 [0.7-1.13],0.356296884630126,trans
Chapter XIV Diseases of the genitourinary system,N14_NEUROMUSCDYSBLADD,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,Inverse variance weighted,4,1.25 [0.71-2.2],0.445287804077532,trans
Chapter XIV Diseases of the genitourinary system,N14_NEUROMUSCDYSBLADD,CA12,Carbonic anhydrase 12,Inverse variance weighted,9,0.91 [0.62-1.34],0.650313493130042,trans
Chapter XIV Diseases of the genitourinary system,N14_NEUROMUSCDYSBLADD,VSIG4,V-set and immunoglobulin domain-containing protein 4,Inverse variance weighted,12,0.96 [0.68-1.36],0.814200331355584,trans
Chapter XIV Diseases of the genitourinary system,N14_NEUROMUSCDYSBLADD,CD302,CD302 antigen,Inverse variance weighted,11,1.02 [0.72-1.43],0.929913776253494,trans
Chapter XIV Diseases of the genitourinary system,N14_NEUROMUSCDYSBLADD,B4GALT1,"Beta-1,4-galactosyltransferase 1",Inverse variance weighted,12,1.01 [0.76-1.33],0.966708049703355,trans
Chapter XIV Diseases of the genitourinary system,N14_NEUROMUSCDYSBLADD,GFRA1,GDNF family receptor alpha-1,Inverse variance weighted,10,1 [0.83-1.2],0.970811340072579,trans
