Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SCIATICA,TNFRSF14,Tumor necrosis factor receptor superfamily member 14,Wald ratio,1,1.19 [0.99-1.43],0.0708685299645666,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SCIATICA,VSIG2,V-set and immunoglobulin domain-containing protein 2,Inverse variance weighted,5,0.92 [0.83-1.03],0.15137368755772,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SCIATICA,CHGA,Chromogranin-A,Inverse variance weighted,3,0.96 [0.85-1.08],0.517434409285191,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SCIATICA,GDF15,Growth/differentiation factor 15,Inverse variance weighted,12,0.99 [0.88-1.13],0.910906709417284,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SCIATICA,EFNA4,Ephrin-A4,Inverse variance weighted,3,0.99 [0.78-1.26],0.959301612575966,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SCIATICA,PLAUR,Urokinase plasminogen activator surface receptor,Inverse variance weighted,2,1 [0.86-1.16],0.99314709750115,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SCIATICA,EDA2R,Tumor necrosis factor receptor superfamily member 27,Inverse variance weighted,12,1.21 [1.01-1.45],0.0374198881453529,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SCIATICA,PLAUR,Urokinase plasminogen activator surface receptor,Inverse variance weighted,8,0.87 [0.76-0.99],0.0388677107247084,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SCIATICA,EFNA4,Ephrin-A4,Inverse variance weighted,2,0.8 [0.62-1.03],0.0817388803026922,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SCIATICA,NEFL,Neurofilament light polypeptide,Inverse variance weighted,6,1.2 [0.96-1.5],0.1092141445862,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SCIATICA,TNFRSF14,Tumor necrosis factor receptor superfamily member 14,Wald ratio,1,0.85 [0.54-1.35],0.49818045409017,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SCIATICA,CHGA,Chromogranin-A,Inverse variance weighted,5,0.98 [0.84-1.15],0.808058903910507,trans
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_SCIATICA,GDF15,Growth/differentiation factor 15,Wald ratio,1,0.99 [0.53-1.87],0.982939436544218,trans
