Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter V Mental and behavioural disorders,F5_DEPRESSIO,PILRB,Paired immunoglobulin-like type 2 receptor beta,Inverse variance weighted,49,0.97 [0.96-0.98],3.16650005133913e-05,cis
Chapter V Mental and behavioural disorders,F5_DEPRESSIO,BSG,Basigin,Wald ratio,1,1.25 [1.12-1.39],4.13951171212048e-05,cis
Chapter V Mental and behavioural disorders,F5_DEPRESSIO,SEMA3F,Semaphorin-3F,Inverse variance weighted,15,0.85 [0.78-0.93],0.00047358683286583,cis
Chapter V Mental and behavioural disorders,F5_DEPRESSIO,PILRA,Paired immunoglobulin-like type 2 receptor alpha,Inverse variance weighted,46,0.97 [0.96-0.99],0.000524875448546401,cis
Chapter V Mental and behavioural disorders,F5_DEPRESSIO,IL18R1,Interleukin-18 receptor 1,Inverse variance weighted,46,1.03 [1.01-1.05],0.000993349746596695,cis
Chapter V Mental and behavioural disorders,F5_DEPRESSIO,FCAMR,High affinity immunoglobulin alpha and immunoglobulin mu Fc receptor,Inverse variance weighted,30,0.94 [0.91-0.98],0.0010191404520098,cis
Chapter V Mental and behavioural disorders,F5_DEPRESSIO,VEGFA,Vascular endothelial growth factor A,Inverse variance weighted,28,1.04 [1.01-1.06],0.00116743253399091,cis
Chapter V Mental and behavioural disorders,F5_DEPRESSIO,CLEC14A,C-type lectin domain family 14 member A,Wald ratio,1,1.34 [1.12-1.59],0.00134363204652691,cis
Chapter V Mental and behavioural disorders,F5_DEPRESSIO,NCR3LG1,Natural cytotoxicity triggering receptor 3 ligand 1,Inverse variance weighted,19,1.07 [1.03-1.12],0.00182258089444937,cis
Chapter V Mental and behavioural disorders,F5_DEPRESSIO,ANXA10,Annexin A10,Wald ratio,1,1.5 [1.12-2.01],0.00602586655747893,cis
Chapter V Mental and behavioural disorders,F5_DEPRESSIO,CD302,CD302 antigen,Inverse variance weighted,9,0.93 [0.89-0.98],0.00653498415256189,cis
Chapter V Mental and behavioural disorders,F5_DEPRESSIO,BTN3A2,Butyrophilin subfamily 3 member A2,Inverse variance weighted,4,1.09 [1.02-1.16],0.0077410260356947,cis
Chapter V Mental and behavioural disorders,F5_DEPRESSIO,TNFSF13,Tumor necrosis factor ligand superfamily member 13,Inverse variance weighted,10,0.93 [0.88-0.98],0.00894682848365538,cis
Chapter V Mental and behavioural disorders,F5_DEPRESSIO,PHLDB1,Pleckstrin homology-like domain family B member 1,Wald ratio,1,1.58 [1.12-2.22],0.00907009235574713,cis
Chapter V Mental and behavioural disorders,F5_DEPRESSIO,CEACAM5,Carcinoembryonic antigen-related cell adhesion molecule 5,Inverse variance weighted,7,1.05 [1.01-1.1],0.0112020752549235,cis
Chapter V Mental and behavioural disorders,F5_DEPRESSIO,NUCB2,Nucleobindin-2,Inverse variance weighted,24,1.05 [1.01-1.08],0.0141857342704937,cis
Chapter V Mental and behavioural disorders,F5_DEPRESSIO,LGALS4,Galectin-4,Inverse variance weighted,4,1.12 [1.02-1.23],0.0144059647077559,cis
Chapter V Mental and behavioural disorders,F5_DEPRESSIO,CPM,Carboxypeptidase M,Inverse variance weighted,4,1.12 [1.02-1.22],0.0148914576398469,cis
Chapter V Mental and behavioural disorders,F5_DEPRESSIO,EPHB4,Ephrin type-B receptor 4,Wald ratio,1,1.12 [1.02-1.23],0.0208473211718985,cis
Chapter V Mental and behavioural disorders,F5_DEPRESSIO,PENK,Proenkephalin-A,Inverse variance weighted,19,1.05 [1.01-1.1],0.0221703168634252,cis
Chapter V Mental and behavioural disorders,F5_DEPRESSIO,SPINT1,Kunitz-type protease inhibitor 1,Inverse variance weighted,7,1.07 [1.01-1.13],0.0255335789564675,cis
Chapter V Mental and behavioural disorders,F5_DEPRESSIO,SIGLEC1,Sialoadhesin,Inverse variance weighted,20,0.96 [0.93-1],0.0291289742513316,cis
Chapter V Mental and behavioural disorders,F5_DEPRESSIO,IGFBP4,Insulin-like growth factor-binding protein 4,Wald ratio,1,0.68 [0.48-0.96],0.0306398188649955,cis
Chapter V Mental and behavioural disorders,F5_DEPRESSIO,OGN,Mimecan,Inverse variance weighted,30,0.97 [0.94-1],0.034656889065538,cis
Chapter V Mental and behavioural disorders,F5_DEPRESSIO,ITGAV,Integrin alpha-V,Inverse variance weighted,5,0.89 [0.8-0.99],0.0348522881217572,cis
Chapter V Mental and behavioural disorders,F5_DEPRESSIO,LILRA5,Leukocyte immunoglobulin-like receptor subfamily A member 5,Inverse variance weighted,7,1.09 [1.01-1.18],0.0366788774363254,cis
Chapter V Mental and behavioural disorders,F5_DEPRESSIO,CDH3,Cadherin-3,Inverse variance weighted,2,0.83 [0.7-0.99],0.0373549187608387,cis
Chapter V Mental and behavioural disorders,F5_DEPRESSIO,CANT1,Soluble calcium-activated nucleotidase 1,Inverse variance weighted,2,1.16 [1.01-1.33],0.038375776261158,cis
Chapter V Mental and behavioural disorders,F5_DEPRESSIO,LRG1,Leucine-rich alpha-2-glycoprotein,Inverse variance weighted,26,1.05 [1-1.11],0.0459988400881166,cis
Chapter V Mental and behavioural disorders,F5_DEPRESSIO,MRC1,Macrophage mannose receptor 1,Inverse variance weighted,7,1.09 [1-1.19],0.0497099011060118,cis
Chapter V Mental and behavioural disorders,F5_DEPRESSIO,JAM2,Junctional adhesion molecule B,Inverse variance weighted,2,0.79 [0.63-1],0.0500327770528534,cis
Chapter V Mental and behavioural disorders,F5_DEPRESSIO,GUCA2A,Guanylin,Inverse variance weighted,9,1.07 [1-1.15],0.0558838800328986,cis
Chapter V Mental and behavioural disorders,F5_DEPRESSIO,NPC2,NPC intracellular cholesterol transporter 2,Inverse variance weighted,10,0.95 [0.89-1],0.0563190531627521,cis
Chapter V Mental and behavioural disorders,F5_DEPRESSIO,FETUB,Fetuin-B,Inverse variance weighted,20,0.97 [0.94-1],0.056579345951394,cis
Chapter V Mental and behavioural disorders,F5_DEPRESSIO,IGFBPL1,Insulin-like growth factor-binding protein-like 1,Inverse variance weighted,20,0.98 [0.95-1],0.0565921757084752,cis
Chapter V Mental and behavioural disorders,F5_DEPRESSIO,PALM2,Paralemmin-2,Inverse variance weighted,8,0.94 [0.88-1],0.0582279444787678,cis
Chapter V Mental and behavioural disorders,F5_DEPRESSIO,SCRG1,Scrapie-responsive protein 1,Inverse variance weighted,3,1.18 [0.99-1.4],0.0625381804871956,cis
Chapter V Mental and behavioural disorders,F5_DEPRESSIO,CCER2,Coiled-coil domain-containing glutamate-rich protein 2,Wald ratio,1,1.05 [1-1.1],0.0665111635481472,cis
Chapter V Mental and behavioural disorders,F5_DEPRESSIO,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,6,0.98 [0.96-1],0.0680428122409346,cis
Chapter V Mental and behavioural disorders,F5_DEPRESSIO,FAM3C,Protein FAM3C,Inverse variance weighted,2,1.26 [0.98-1.63],0.0683034679582307,cis
Chapter V Mental and behavioural disorders,F5_DEPRESSIO,CD274,Programmed cell death 1 ligand 1,Inverse variance weighted,22,0.97 [0.93-1],0.0718623284430678,cis
Chapter V Mental and behavioural disorders,F5_DEPRESSIO,MMP12,Macrophage metalloelastase,Inverse variance weighted,18,0.98 [0.96-1],0.073017661683673,cis
Chapter V Mental and behavioural disorders,F5_DEPRESSIO,EPHA2,Ephrin type-A receptor 2,Inverse variance weighted,3,0.9 [0.8-1.01],0.0777285097274153,cis
Chapter V Mental and behavioural disorders,F5_DEPRESSIO,CTSL,Cathepsin L1,Wald ratio,1,0.75 [0.54-1.03],0.0786361993944372,cis
Chapter V Mental and behavioural disorders,F5_DEPRESSIO,TSPAN8,Tetraspanin-8,Inverse variance weighted,25,0.97 [0.93-1],0.0798643483399875,cis
Chapter V Mental and behavioural disorders,F5_DEPRESSIO,FUOM,Fucose mutarotase,Inverse variance weighted,3,1.13 [0.98-1.29],0.0844646954549008,cis
Chapter V Mental and behavioural disorders,F5_DEPRESSIO,PTPRN2,Receptor-type tyrosine-protein phosphatase N2,Inverse variance weighted,5,0.93 [0.86-1.01],0.0852791005712368,cis
Chapter V Mental and behavioural disorders,F5_DEPRESSIO,LRIG1,Leucine-rich repeats and immunoglobulin-like domains protein 1,Inverse variance weighted,30,0.98 [0.96-1],0.0856248591598226,cis
Chapter V Mental and behavioural disorders,F5_DEPRESSIO,FABP4,"Fatty acid-binding protein, adipocyte",Wald ratio,1,0.85 [0.71-1.02],0.0860036659658387,cis
Chapter V Mental and behavioural disorders,F5_DEPRESSIO,PALM,Paralemmin-1,Inverse variance weighted,6,0.94 [0.87-1.01],0.0889997904059575,cis
Chapter V Mental and behavioural disorders,F5_DEPRESSIO,IL1R1,Interleukin-1 receptor type 1,Inverse variance weighted,7,0.95 [0.89-1.01],0.0928683496672577,cis
Chapter V Mental and behavioural disorders,F5_DEPRESSIO,HSD17B14,17-beta-hydroxysteroid dehydrogenase 14,Inverse variance weighted,34,0.98 [0.96-1],0.0946264565662858,cis
Chapter V Mental and behavioural disorders,F5_DEPRESSIO,PLAUR,Urokinase plasminogen activator surface receptor,Inverse variance weighted,2,1.09 [0.98-1.21],0.0961140563539354,cis
Chapter V Mental and behavioural disorders,F5_DEPRESSIO,GALNT10,Polypeptide N-acetylgalactosaminyltransferase 10,Inverse variance weighted,16,0.96 [0.92-1.01],0.0980169211358568,cis
Chapter V Mental and behavioural disorders,F5_DEPRESSIO,ULBP2,UL16-binding protein 2,Inverse variance weighted,25,1.02 [1-1.05],0.0989632394254654,cis
Chapter V Mental and behavioural disorders,F5_DEPRESSIO,HSPG2,Basement membrane-specific heparan sulfate proteoglycan core protein,Inverse variance weighted,6,1.06 [0.99-1.13],0.101592372216837,cis
Chapter V Mental and behavioural disorders,F5_DEPRESSIO,PDCD1,Programmed cell death protein 1,Inverse variance weighted,9,0.93 [0.85-1.02],0.10235889419321,cis
