Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XI Diseases of the digestive system,K11_OESOBST,CTSD,Cathepsin D,Inverse variance weighted,17,1.63 [1.26-2.11],0.000190884979572572,cis
Chapter XI Diseases of the digestive system,K11_OESOBST,CBLIF,Cobalamin binding intrinsic factor,Inverse variance weighted,2,0.4 [0.15-1.05],0.0625118432246897,cis
Chapter XI Diseases of the digestive system,K11_OESOBST,VSIG2,V-set and immunoglobulin domain-containing protein 2,Inverse variance weighted,5,1.38 [0.94-2.04],0.104597759331308,cis
Chapter XI Diseases of the digestive system,K11_OESOBST,CHGA,Chromogranin-A,Inverse variance weighted,3,0.72 [0.46-1.13],0.149973413431599,cis
Chapter XI Diseases of the digestive system,K11_OESOBST,LGALS9,Galectin-9,Inverse variance weighted,26,0.88 [0.73-1.06],0.1712600693757,cis
Chapter XI Diseases of the digestive system,K11_OESOBST,PGA4,Pepsin A-4,Inverse variance weighted,2,2.07 [0.63-6.8],0.232722828241737,cis
Chapter XI Diseases of the digestive system,K11_OESOBST,GDF15,Growth/differentiation factor 15,Inverse variance weighted,12,0.8 [0.48-1.33],0.384611262220462,cis
Chapter XI Diseases of the digestive system,K11_OESOBST,IL15,Interleukin-15,Wald ratio,1,0.07 [0-230.46],0.518697758164003,cis
Chapter XI Diseases of the digestive system,K11_OESOBST,GHRL,Appetite-regulating hormone,Inverse variance weighted,3,0.94 [0.78-1.14],0.550908609344154,cis
Chapter XI Diseases of the digestive system,K11_OESOBST,LIPF,Gastric triacylglycerol lipase,Inverse variance weighted,18,0.92 [0.69-1.23],0.584519568962451,cis
Chapter XI Diseases of the digestive system,K11_OESOBST,CHI3L1,Chitinase-3-like protein 1,Inverse variance weighted,21,1.02 [0.88-1.18],0.799642202383662,cis
Chapter XI Diseases of the digestive system,K11_OESOBST,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,Inverse variance weighted,4,1.14 [0.35-3.76],0.828019960680984,cis
Chapter XI Diseases of the digestive system,K11_OESOBST,GGT1,Glutathione hydrolase 1 proenzyme,Inverse variance weighted,10,1.03 [0.76-1.41],0.841625339726469,cis
Chapter XI Diseases of the digestive system,K11_OESOBST,AREG,Amphiregulin,Inverse variance weighted,3,1.04 [0.37-2.95],0.936751088994083,cis
Chapter XI Diseases of the digestive system,K11_OESOBST,CBLIF,Cobalamin binding intrinsic factor,Inverse variance weighted,57,1.1 [0.97-1.26],0.138256620709611,trans
Chapter XI Diseases of the digestive system,K11_OESOBST,SCT,Secretin,Inverse variance weighted,5,2.29 [0.7-7.5],0.171911203142905,trans
Chapter XI Diseases of the digestive system,K11_OESOBST,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,Inverse variance weighted,5,1.94 [0.71-5.28],0.193350257891876,trans
Chapter XI Diseases of the digestive system,K11_OESOBST,IL15,Interleukin-15,Inverse variance weighted,35,0.85 [0.64-1.13],0.252794835884087,trans
Chapter XI Diseases of the digestive system,K11_OESOBST,GAST,Gastrin,Inverse variance weighted,9,0.71 [0.37-1.36],0.30433706985782,trans
Chapter XI Diseases of the digestive system,K11_OESOBST,LIPF,Gastric triacylglycerol lipase,Inverse variance weighted,24,0.88 [0.65-1.19],0.406371137651201,trans
Chapter XI Diseases of the digestive system,K11_OESOBST,GHRL,Appetite-regulating hormone,Inverse variance weighted,14,1.2 [0.73-1.97],0.464303771678535,trans
Chapter XI Diseases of the digestive system,K11_OESOBST,PGA4,Pepsin A-4,Inverse variance weighted,7,1.25 [0.63-2.48],0.525790524740907,trans
Chapter XI Diseases of the digestive system,K11_OESOBST,LGALS9,Galectin-9,Inverse variance weighted,36,0.94 [0.77-1.15],0.553260203289404,trans
Chapter XI Diseases of the digestive system,K11_OESOBST,CHGA,Chromogranin-A,Inverse variance weighted,5,1.31 [0.49-3.48],0.585346927953396,trans
Chapter XI Diseases of the digestive system,K11_OESOBST,GDF15,Growth/differentiation factor 15,Wald ratio,1,1.8 [0.13-24.93],0.65940046967083,trans
Chapter XI Diseases of the digestive system,K11_OESOBST,GGT1,Glutathione hydrolase 1 proenzyme,Inverse variance weighted,6,0.86 [0.38-1.91],0.70453315023968,trans
Chapter XI Diseases of the digestive system,K11_OESOBST,CTSD,Cathepsin D,Inverse variance weighted,7,0.91 [0.45-1.83],0.784003719967625,trans
Chapter XI Diseases of the digestive system,K11_OESOBST,CHI3L1,Chitinase-3-like protein 1,Inverse variance weighted,5,0.84 [0.2-3.43],0.803524229196137,trans
Chapter XI Diseases of the digestive system,K11_OESOBST,IL22,Interleukin-22,Inverse variance weighted,4,0.87 [0.29-2.6],0.807760445987758,trans
Chapter XI Diseases of the digestive system,K11_OESOBST,AREG,Amphiregulin,Inverse variance weighted,5,0.97 [0.29-3.26],0.960921207152872,trans
