Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,CXCL9,C-X-C motif chemokine 9,Inverse variance weighted,2,0.41 [0.17-0.98],0.0459323022049314,cis
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,MME,Neprilysin,Inverse variance weighted,3,0.22 [0.05-1.05],0.057640394814757,cis
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,COQ7,"5-demethoxyubiquinone hydroxylase, mitochondrial",Wald ratio,1,0.35 [0.11-1.08],0.0666926522627137,cis
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,BAIAP2,Brain-specific angiogenesis inhibitor 1-associated protein 2,Wald ratio,1,0.25 [0.05-1.18],0.0799748463228779,cis
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,LGALS9,Galectin-9,Inverse variance weighted,26,1.22 [0.93-1.61],0.14767955474666,cis
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,PALM2,Paralemmin-2,Inverse variance weighted,8,1.47 [0.83-2.59],0.182292718685365,cis
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,GDF15,Growth/differentiation factor 15,Inverse variance weighted,12,1.62 [0.77-3.42],0.201582744693946,cis
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,DSC2,Desmocollin-2,Inverse variance weighted,9,0.76 [0.49-1.17],0.210401916933977,cis
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,NT5E,5'-nucleotidase,Inverse variance weighted,45,1.12 [0.92-1.35],0.25705460206923,cis
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,GFRA1,GDNF family receptor alpha-1,Inverse variance weighted,7,0.79 [0.49-1.26],0.321190150626072,cis
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,CD27,CD27 antigen,Inverse variance weighted,9,0.83 [0.55-1.25],0.366786716872159,cis
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,HMOX2,Heme oxygenase 2,Inverse variance weighted,2,0.4 [0.05-3.22],0.388494001200726,cis
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,ANPEP,Aminopeptidase N,Inverse variance weighted,23,0.92 [0.71-1.18],0.493543056777883,cis
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,NPC2,NPC intracellular cholesterol transporter 2,Inverse variance weighted,10,1.15 [0.72-1.84],0.548578180334211,cis
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,IL18R1,Interleukin-18 receptor 1,Inverse variance weighted,46,0.96 [0.81-1.13],0.615538554172467,cis
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,CEACAM1,Carcinoembryonic antigen-related cell adhesion molecule 1,Inverse variance weighted,19,0.93 [0.68-1.26],0.627150128221459,cis
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,EFNA4,Ephrin-A4,Inverse variance weighted,3,1.33 [0.37-4.74],0.662443000449387,cis
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,SHISA5,Protein shisa-5,Inverse variance weighted,5,1.69 [0.16-18.12],0.66654727919993,cis
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,21,1.19 [0.49-2.86],0.703706912873976,cis
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,IL4R,Interleukin-4 receptor subunit alpha,Inverse variance weighted,10,0.93 [0.65-1.34],0.706341383309289,cis
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,CXADR,Coxsackievirus and adenovirus receptor,Inverse variance weighted,2,0.83 [0.29-2.35],0.721475829835109,cis
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,GPRC5C,G-protein coupled receptor family C group 5 member C,Wald ratio,1,0.81 [0.26-2.52],0.722357445181316,cis
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,RNASET2,Ribonuclease T2,Inverse variance weighted,14,0.95 [0.7-1.28],0.724859408986805,cis
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,NECTIN2,Nectin-2,Inverse variance weighted,5,1.07 [0.7-1.64],0.76717424219578,cis
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,VAMP5,Vesicle-associated membrane protein 5,Wald ratio,1,0.67 [0.03-14.97],0.798688828841304,cis
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,CD74,HLA class II histocompatibility antigen gamma chain,Wald ratio,1,0.73 [0.04-14.24],0.834676886258756,cis
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,INHBB,Inhibin beta B chain,Inverse variance weighted,10,1.02 [0.74-1.41],0.886552948267539,cis
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,SEL1L,Protein sel-1 homolog 1,Wald ratio,1,1.02 [0.66-1.57],0.940406365310156,cis
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,6,0.99 [0.84-1.18],0.95029779243127,cis
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,GGT1,Glutathione hydrolase 1 proenzyme,Inverse variance weighted,10,0.99 [0.62-1.56],0.961397780920852,cis
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,FGFR2,Fibroblast growth factor receptor 2,Inverse variance weighted,5,0.98 [0.36-2.63],0.965793829754152,cis
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,BST2,Bone marrow stromal antigen 2,Inverse variance weighted,2,0.99 [0.42-2.32],0.973538208788962,cis
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,CD80,T-lymphocyte activation antigen CD80,Inverse variance weighted,16,1 [0.74-1.36],0.981117799074705,cis
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,RNASET2,Ribonuclease T2,Inverse variance weighted,10,2.48 [1.34-4.59],0.00383174845245363,trans
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,ANPEP,Aminopeptidase N,Inverse variance weighted,2,18.13 [2.33-141.33],0.0056755699647014,trans
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,CD27,CD27 antigen,Inverse variance weighted,9,2.8 [1.07-7.3],0.035263513623538,trans
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,COQ7,"5-demethoxyubiquinone hydroxylase, mitochondrial",Inverse variance weighted,7,2.49 [1.04-5.95],0.0399195400300255,trans
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,10,2.63 [1.04-6.69],0.0418760597675436,trans
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,CXCL9,C-X-C motif chemokine 9,Inverse variance weighted,10,2.48 [1.01-6.07],0.0463626894813289,trans
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,IL18R1,Interleukin-18 receptor 1,Inverse variance weighted,22,0.7 [0.49-1.01],0.0533833974725743,trans
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,DSC2,Desmocollin-2,Inverse variance weighted,16,0.7 [0.48-1.03],0.0698283226461214,trans
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,HMOX2,Heme oxygenase 2,Inverse variance weighted,3,3.43 [0.79-14.96],0.100517541691836,trans
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,PALM2,Paralemmin-2,Inverse variance weighted,9,1.6 [0.85-3.02],0.146287189355631,trans
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,LGALS9,Galectin-9,Inverse variance weighted,36,1.21 [0.93-1.57],0.157689888604346,trans
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,GDF15,Growth/differentiation factor 15,Wald ratio,1,13.1 [0.29-590.11],0.185496071457217,trans
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,BST2,Bone marrow stromal antigen 2,Inverse variance weighted,24,1.48 [0.82-2.67],0.192015230175463,trans
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,GGT1,Glutathione hydrolase 1 proenzyme,Inverse variance weighted,6,2.03 [0.64-6.49],0.230365108518818,trans
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,NECTIN2,Nectin-2,Inverse variance weighted,3,4.28 [0.31-58.74],0.276275405464146,trans
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,SHISA5,Protein shisa-5,Inverse variance weighted,12,2.17 [0.49-9.66],0.307322151110015,trans
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,NPC2,NPC intracellular cholesterol transporter 2,Inverse variance weighted,7,0.66 [0.26-1.68],0.381208661479299,trans
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,BAIAP2,Brain-specific angiogenesis inhibitor 1-associated protein 2,Inverse variance weighted,3,0.57 [0.1-3.18],0.524081439321426,trans
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,CD80,T-lymphocyte activation antigen CD80,Inverse variance weighted,10,1.3 [0.53-3.19],0.567136481446284,trans
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,NT5E,5'-nucleotidase,Inverse variance weighted,45,1.07 [0.82-1.41],0.611528502345875,trans
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,GFRA1,GDNF family receptor alpha-1,Inverse variance weighted,10,0.92 [0.6-1.42],0.721562327965886,trans
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,EFNA4,Ephrin-A4,Inverse variance weighted,2,0.77 [0.17-3.52],0.739061138004973,trans
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,CEACAM1,Carcinoembryonic antigen-related cell adhesion molecule 1,Inverse variance weighted,11,1.1 [0.62-1.94],0.748235397783014,trans
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,VAMP5,Vesicle-associated membrane protein 5,Wald ratio,1,1.59 [0.08-31.05],0.760032906112827,trans
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,HAVCR2,Hepatitis A virus cellular receptor 2,Inverse variance weighted,8,0.93 [0.56-1.55],0.785044108706726,trans
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,MME,Neprilysin,Inverse variance weighted,46,1.04 [0.79-1.35],0.793817881778542,trans
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,CXADR,Coxsackievirus and adenovirus receptor,Inverse variance weighted,13,0.91 [0.39-2.11],0.818910430343669,trans
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,CD74,HLA class II histocompatibility antigen gamma chain,Inverse variance weighted,7,1.08 [0.51-2.27],0.847743347241284,trans
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,INHBB,Inhibin beta B chain,Inverse variance weighted,11,0.93 [0.44-1.96],0.849182210862803,trans
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,FGFR2,Fibroblast growth factor receptor 2,Inverse variance weighted,13,0.96 [0.49-1.89],0.914513289969165,trans
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,GPRC5C,G-protein coupled receptor family C group 5 member C,Inverse variance weighted,7,1.04 [0.37-2.89],0.939772123917308,trans
Chapter XI Diseases of the digestive system,K11_CHOLANGI_STRICT,IL4R,Interleukin-4 receptor subunit alpha,Inverse variance weighted,7,0.97 [0.33-2.8],0.947804016183277,trans
