Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_FIBROMYALGIA,RNASET2,Ribonuclease T2,Inverse variance weighted,14,0.85 [0.75-0.96],0.0119470328603616,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_FIBROMYALGIA,GFRA1,GDNF family receptor alpha-1,Inverse variance weighted,7,1.36 [1.06-1.74],0.0172035609639084,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_FIBROMYALGIA,RARRES2,Retinoic acid receptor responder protein 2,Inverse variance weighted,2,1.35 [1.01-1.8],0.0417090524850222,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_FIBROMYALGIA,CHGA,Chromogranin-A,Inverse variance weighted,3,0.74 [0.54-1.02],0.0648645977484524,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_FIBROMYALGIA,LGALS3,Galectin-3,Inverse variance weighted,25,0.89 [0.77-1.02],0.0980697277209047,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_FIBROMYALGIA,PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,21,0.79 [0.54-1.17],0.23914073124106,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_FIBROMYALGIA,ASGR1,Asialoglycoprotein receptor 1,Inverse variance weighted,2,1.22 [0.87-1.71],0.256116978053301,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_FIBROMYALGIA,TFF3,Trefoil factor 3,Inverse variance weighted,5,1.21 [0.85-1.71],0.285108752428379,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_FIBROMYALGIA,CD83,CD83 antigen,Inverse variance weighted,5,0.78 [0.48-1.25],0.294737241735693,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_FIBROMYALGIA,VSIG2,V-set and immunoglobulin domain-containing protein 2,Inverse variance weighted,5,0.86 [0.65-1.14],0.297274280425514,cis
