Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_CA_MET,DPT,Dermatopontin,Inverse variance weighted,16,0.78 [0.67-0.9],0.000539183638337997,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_CA_MET,CD302,CD302 antigen,Inverse variance weighted,6,1.26 [1.07-1.49],0.00528250823209718,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_CA_MET,SCG2,Secretogranin-2,Wald ratio,1,5.23 [1.63-16.7],0.00528300369077478,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_CA_MET,CRELD2,Protein disulfide isomerase CRELD2,Inverse variance weighted,8,1.19 [1.05-1.34],0.00642206428936988,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_CA_MET,QPCT,Glutaminyl-peptide cyclotransferase,Inverse variance weighted,7,1.29 [1.07-1.56],0.00726441506453339,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_CA_MET,MB,Myoglobin,Wald ratio,1,0.15 [0.04-0.6],0.00751187987029078,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_CA_MET,CD14,Monocyte differentiation antigen CD14,Inverse variance weighted,8,0.8 [0.68-0.94],0.00753938687989523,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_CA_MET,CDNF,Cerebral dopamine neurotrophic factor,Inverse variance weighted,5,0.84 [0.73-0.96],0.00877709784791245,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_CA_MET,NRP2,Neuropilin-2,Inverse variance weighted,10,0.75 [0.6-0.93],0.0100325243726728,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_CA_MET,REG3A,Regenerating islet-derived protein 3-alpha,Inverse variance weighted,10,1.25 [1.05-1.47],0.0100512734916191,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_CA_MET,TNFRSF6B,Tumor necrosis factor receptor superfamily member 6B,Inverse variance weighted,7,0.82 [0.7-0.95],0.010527077442018,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_CA_MET,GPR37,Prosaposin receptor GPR37,Inverse variance weighted,18,0.9 [0.83-0.98],0.0152476929596138,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_CA_MET,FABP1,"Fatty acid-binding protein, liver",Inverse variance weighted,3,0.76 [0.61-0.95],0.0161345299427956,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_CA_MET,CLEC7A,C-type lectin domain family 7 member A,Inverse variance weighted,10,0.88 [0.8-0.98],0.0163105238794036,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_CA_MET,SCARF2,Scavenger receptor class F member 2,Inverse variance weighted,8,0.82 [0.69-0.97],0.0196473914102236,cis
