Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter I Certain infectious and parasitic diseases,AB1_VIRAL_OTHER_INTEST_INFECTIONS,SEMA3F,Semaphorin-3F,Inverse variance weighted,15,1.54 [1.26-1.89],2.47103531420595e-05,cis
Chapter I Certain infectious and parasitic diseases,AB1_VIRAL_OTHER_INTEST_INFECTIONS,PALM2,Paralemmin-2,Inverse variance weighted,8,0.8 [0.69-0.91],0.00108392248449386,cis
Chapter I Certain infectious and parasitic diseases,AB1_VIRAL_OTHER_INTEST_INFECTIONS,GDF15,Growth/differentiation factor 15,Inverse variance weighted,12,1.33 [1.1-1.61],0.00291422912335416,cis
Chapter I Certain infectious and parasitic diseases,AB1_VIRAL_OTHER_INTEST_INFECTIONS,IL2RA,Interleukin-2 receptor subunit alpha,Inverse variance weighted,11,1.18 [1.04-1.34],0.00941964364354373,cis
Chapter I Certain infectious and parasitic diseases,AB1_VIRAL_OTHER_INTEST_INFECTIONS,GCNT1,"Beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase",Inverse variance weighted,18,1.08 [1.02-1.15],0.0100388149823622,cis
Chapter I Certain infectious and parasitic diseases,AB1_VIRAL_OTHER_INTEST_INFECTIONS,TGFA,Protransforming growth factor alpha,Inverse variance weighted,2,0.7 [0.53-0.93],0.0129946061309278,cis
Chapter I Certain infectious and parasitic diseases,AB1_VIRAL_OTHER_INTEST_INFECTIONS,PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,21,1.29 [1.05-1.6],0.0174303818852635,cis
Chapter I Certain infectious and parasitic diseases,AB1_VIRAL_OTHER_INTEST_INFECTIONS,THBD,Thrombomodulin,Inverse variance weighted,5,1.21 [1.03-1.42],0.0175738487959665,cis
Chapter I Certain infectious and parasitic diseases,AB1_VIRAL_OTHER_INTEST_INFECTIONS,LRP11,Low-density lipoprotein receptor-related protein 11,Inverse variance weighted,33,1.08 [1.01-1.15],0.0178868332120605,cis
Chapter I Certain infectious and parasitic diseases,AB1_VIRAL_OTHER_INTEST_INFECTIONS,TGOLN2,Trans-Golgi network integral membrane protein 2,Inverse variance weighted,32,0.94 [0.9-0.99],0.0213844882003909,cis
Chapter I Certain infectious and parasitic diseases,AB1_VIRAL_OTHER_INTEST_INFECTIONS,ADAM9,Disintegrin and metalloproteinase domain-containing protein 9,Inverse variance weighted,11,1.27 [1.03-1.55],0.0218940728239536,cis
Chapter I Certain infectious and parasitic diseases,AB1_VIRAL_OTHER_INTEST_INFECTIONS,TNFRSF11A,Tumor necrosis factor receptor superfamily member 11A,Inverse variance weighted,25,0.93 [0.87-0.99],0.0259797084835912,cis
Chapter I Certain infectious and parasitic diseases,AB1_VIRAL_OTHER_INTEST_INFECTIONS,CD302,CD302 antigen,Inverse variance weighted,9,0.88 [0.79-0.99],0.031175911429421,cis
Chapter I Certain infectious and parasitic diseases,AB1_VIRAL_OTHER_INTEST_INFECTIONS,ADAM8,Disintegrin and metalloproteinase domain-containing protein 8,Inverse variance weighted,16,0.91 [0.83-0.99],0.0368515960886561,cis
Chapter I Certain infectious and parasitic diseases,AB1_VIRAL_OTHER_INTEST_INFECTIONS,FGFR2,Fibroblast growth factor receptor 2,Inverse variance weighted,5,1.26 [1.01-1.58],0.0427493537998269,cis
Chapter I Certain infectious and parasitic diseases,AB1_VIRAL_OTHER_INTEST_INFECTIONS,BTN3A2,Butyrophilin subfamily 3 member A2,Inverse variance weighted,4,0.84 [0.71-1],0.0461131133217956,cis
Chapter I Certain infectious and parasitic diseases,AB1_VIRAL_OTHER_INTEST_INFECTIONS,DSC2,Desmocollin-2,Inverse variance weighted,9,0.89 [0.8-1],0.0477808330074506,cis
Chapter I Certain infectious and parasitic diseases,AB1_VIRAL_OTHER_INTEST_INFECTIONS,WFDC2,WAP four-disulfide core domain protein 2,Inverse variance weighted,2,0.75 [0.56-1.01],0.0554018622944897,cis
Chapter I Certain infectious and parasitic diseases,AB1_VIRAL_OTHER_INTEST_INFECTIONS,IL4R,Interleukin-4 receptor subunit alpha,Inverse variance weighted,10,0.92 [0.83-1],0.0614888692693855,cis
Chapter I Certain infectious and parasitic diseases,AB1_VIRAL_OTHER_INTEST_INFECTIONS,CXCL9,C-X-C motif chemokine 9,Inverse variance weighted,2,0.81 [0.65-1.01],0.0619936577470066,cis
Chapter I Certain infectious and parasitic diseases,AB1_VIRAL_OTHER_INTEST_INFECTIONS,IL18R1,Interleukin-18 receptor 1,Inverse variance weighted,46,1.04 [1-1.08],0.0778460824738761,cis
Chapter I Certain infectious and parasitic diseases,AB1_VIRAL_OTHER_INTEST_INFECTIONS,DLL1,Delta-like protein 1,Inverse variance weighted,7,1.17 [0.98-1.39],0.0794946494170878,cis
Chapter I Certain infectious and parasitic diseases,AB1_VIRAL_OTHER_INTEST_INFECTIONS,JAM2,Junctional adhesion molecule B,Inverse variance weighted,2,1.69 [0.93-3.06],0.0847300109907522,cis
