Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPERLIPNAS,PCSK9,Proprotein convertase subtilisin/kexin type 9,Inverse variance weighted,5,1.52 [1.35-1.71],2.6697817138347e-12,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPERLIPNAS,FABP1,"Fatty acid-binding protein, liver",Inverse variance weighted,5,0.84 [0.76-0.94],0.00130736228230585,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPERLIPNAS,ANGPTL3,Angiopoietin-related protein 3,Inverse variance weighted,10,1.13 [1.05-1.23],0.00204785011859211,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPERLIPNAS,NFASC,Neurofascin,Inverse variance weighted,15,0.91 [0.85-0.97],0.00351790151985195,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPERLIPNAS,CTSD,Cathepsin D,Inverse variance weighted,17,1.11 [1.03-1.2],0.00478799636235964,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPERLIPNAS,PON3,Serum paraoxonase/lactonase 3,Inverse variance weighted,16,0.93 [0.88-0.98],0.00717969286129114,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPERLIPNAS,DCBLD2,"Discoidin, CUB and LCCL domain-containing protein 2",Inverse variance weighted,10,1.16 [1.03-1.3],0.0136641959582462,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPERLIPNAS,ITGA11,Integrin alpha-11,Inverse variance weighted,8,1.11 [1.01-1.21],0.0237648731156511,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPERLIPNAS,TNFRSF11A,Tumor necrosis factor receptor superfamily member 11A,Inverse variance weighted,25,0.94 [0.89-0.99],0.0246697066458372,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPERLIPNAS,CCL16,C-C motif chemokine 16,Inverse variance weighted,19,1.04 [1-1.08],0.0327827282587803,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPERLIPNAS,MFGE8,Lactadherin,Inverse variance weighted,11,1.08 [1.01-1.17],0.0363819582384318,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPERLIPNAS,CKAP4,Cytoskeleton-associated protein 4,Inverse variance weighted,10,0.9 [0.82-0.99],0.0378662902846231,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPERLIPNAS,LRRN1,Leucine-rich repeat neuronal protein 1,Inverse variance weighted,24,1.08 [1-1.16],0.0395594778158186,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPERLIPNAS,GFRA1,GDNF family receptor alpha-1,Inverse variance weighted,7,1.12 [1-1.24],0.0438967881657641,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPERLIPNAS,CD4,T-cell surface glycoprotein CD4,Inverse variance weighted,5,0.93 [0.86-1],0.0477704351181104,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPERLIPNAS,VWC2,Brorin,Inverse variance weighted,22,1.08 [1-1.16],0.0479570451873447,cis
"Chapter IV Endocrine, nutritional and metabolic diseases",E4_HYPERLIPNAS,TNFRSF19,Tumor necrosis factor receptor superfamily member 19,Inverse variance weighted,8,0.92 [0.84-1],0.058964512182614,cis
