Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter VI Diseases of the nervous system,G6_CPETAL,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,Inverse variance weighted,4,0.62 [0.45-0.86],0.00469308209459475,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,PIK3IP1,Phosphoinositide-3-kinase-interacting protein 1,Inverse variance weighted,14,1.21 [1.05-1.39],0.00663907831222926,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,TNFRSF6B,Tumor necrosis factor receptor superfamily member 6B,Inverse variance weighted,22,0.86 [0.77-0.97],0.0125048633363744,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,ADM,Pro-adrenomedullin,Inverse variance weighted,2,1.72 [1.1-2.7],0.017751652294168,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,Inverse variance weighted,5,1.35 [1.05-1.76],0.021664352111318,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,TNFRSF11A,Tumor necrosis factor receptor superfamily member 11A,Inverse variance weighted,25,0.9 [0.82-0.99],0.0258002218180676,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,TFF2,Trefoil factor 2,Inverse variance weighted,5,1.36 [1.03-1.81],0.0324635933914497,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,NPPB,Natriuretic peptides B,Inverse variance weighted,3,0.77 [0.59-1],0.0471377016427589,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,GIPC2,PDZ domain-containing protein GIPC2,Inverse variance weighted,16,0.85 [0.72-1.01],0.0694082580331318,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,TNFRSF12A,Tumor necrosis factor receptor superfamily member 12A,Inverse variance weighted,4,1.46 [0.96-2.22],0.0795310159832482,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,PILRA,Paired immunoglobulin-like type 2 receptor alpha,Inverse variance weighted,46,0.96 [0.91-1.01],0.0829267073697856,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,OGN,Mimecan,Inverse variance weighted,30,0.92 [0.83-1.01],0.0829825602830983,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,AMBP,Protein AMBP,Inverse variance weighted,3,1.32 [0.96-1.8],0.0832795453032593,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,CD27,CD27 antigen,Inverse variance weighted,9,1.17 [0.98-1.4],0.0891199947850979,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,HSPB6,Heat shock protein beta-6,Wald ratio,1,0.37 [0.11-1.22],0.103441605842799,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,Inverse variance weighted,25,1.08 [0.98-1.18],0.104998594043315,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,AREG,Amphiregulin,Inverse variance weighted,3,1.29 [0.95-1.75],0.10905438954163,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,ITGAV,Integrin alpha-V,Inverse variance weighted,5,1.37 [0.92-2.05],0.117045763873534,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,LAMP3,Lysosome-associated membrane glycoprotein 3,Inverse variance weighted,8,0.86 [0.72-1.04],0.124831839447142,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,BCAN,Brevican core protein,Inverse variance weighted,3,0.86 [0.7-1.04],0.125297336508694,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,GPR37,Prosaposin receptor GPR37,Inverse variance weighted,36,1.06 [0.98-1.13],0.126479253084205,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,IL10RB,Interleukin-10 receptor subunit beta,Inverse variance weighted,25,1.07 [0.98-1.17],0.126482290067395,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,NPC2,NPC intracellular cholesterol transporter 2,Inverse variance weighted,10,1.14 [0.96-1.37],0.139466397567194,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,ITIH3,Inter-alpha-trypsin inhibitor heavy chain H3,Inverse variance weighted,20,1.11 [0.96-1.29],0.144309229084407,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,ITGB2,Integrin beta-2,Inverse variance weighted,4,0.76 [0.53-1.1],0.14809392324659,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,YAP1,Transcriptional coactivator YAP1,Wald ratio,1,0.58 [0.27-1.23],0.155772571381422,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,ASGR2,Asialoglycoprotein receptor 2,Inverse variance weighted,12,0.9 [0.77-1.04],0.158326373345745,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,NTproBNP,N-terminal prohormone of brain natriuretic peptide,Inverse variance weighted,9,0.9 [0.77-1.05],0.1710230896822,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,DLL1,Delta-like protein 1,Inverse variance weighted,7,0.85 [0.68-1.07],0.17256418263145,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,ITGA11,Integrin alpha-11,Inverse variance weighted,8,1.12 [0.95-1.31],0.173647820037376,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,PLA2G15,Phospholipase A2 group XV,Inverse variance weighted,12,1.08 [0.96-1.22],0.180249515166875,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,GDF15,Growth/differentiation factor 15,Inverse variance weighted,12,1.21 [0.91-1.61],0.189332088724626,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,CA14,Carbonic anhydrase 14,Inverse variance weighted,8,0.95 [0.89-1.03],0.204424634441963,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,FSTL3,Follistatin-related protein 3,Inverse variance weighted,4,0.82 [0.6-1.12],0.205675724858002,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,CSF1,Macrophage colony-stimulating factor 1,Inverse variance weighted,5,1.14 [0.93-1.41],0.206707343044184,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,SELENOP,Selenoprotein P,Inverse variance weighted,2,0.77 [0.51-1.16],0.207491630404536,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,PLAUR,Urokinase plasminogen activator surface receptor,Inverse variance weighted,2,1.22 [0.89-1.69],0.219618359161844,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,TGFBR2,TGF-beta receptor type-2,Inverse variance weighted,3,1.47 [0.78-2.76],0.22933606212184,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,RNASE4,Ribonuclease 4,Inverse variance weighted,11,0.92 [0.81-1.05],0.230045709722069,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,CRIM1,Cysteine-rich motor neuron 1 protein,Inverse variance weighted,7,0.87 [0.68-1.11],0.251016410603409,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,IL4R,Interleukin-4 receptor subunit alpha,Inverse variance weighted,10,1.08 [0.94-1.24],0.256228532397082,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,ACVRL1,Serine/threonine-protein kinase receptor R3,Inverse variance weighted,10,1.07 [0.95-1.2],0.260469465072406,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,CTSD,Cathepsin D,Inverse variance weighted,17,0.92 [0.81-1.06],0.261393210534815,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,SHISA5,Protein shisa-5,Inverse variance weighted,5,0.77 [0.48-1.24],0.284320833252216,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,LTBR,Tumor necrosis factor receptor superfamily member 3,Inverse variance weighted,6,0.92 [0.8-1.07],0.289098652120492,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,ANGPT2,Angiopoietin-2,Inverse variance weighted,4,0.89 [0.71-1.11],0.296742310358557,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,IL2RA,Interleukin-2 receptor subunit alpha,Inverse variance weighted,11,1.1 [0.92-1.32],0.297179644294301,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,EFNA4,Ephrin-A4,Inverse variance weighted,3,0.79 [0.5-1.25],0.312866615455419,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,21,1.17 [0.86-1.58],0.313462748712846,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,AGRN,Agrin,Inverse variance weighted,17,1.08 [0.93-1.26],0.322135015342674,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,KRT19,"Keratin, type I cytoskeletal 19",Wald ratio,1,0.85 [0.61-1.19],0.338906904134191,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,EPHA2,Ephrin type-A receptor 2,Inverse variance weighted,3,0.86 [0.62-1.18],0.345485121407696,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,KLK11,Kallikrein-11,Inverse variance weighted,6,1.06 [0.94-1.21],0.351142408120029,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,COLEC12,Collectin-12,Inverse variance weighted,11,1.09 [0.91-1.3],0.35757759517062,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,MMP7,Matrilysin,Inverse variance weighted,13,0.94 [0.81-1.08],0.374757824173199,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,CDH2,Cadherin-2,Inverse variance weighted,3,0.8 [0.49-1.31],0.378331170169633,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,NECTIN4,Nectin-4,Inverse variance weighted,7,0.94 [0.81-1.08],0.382237784371652,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,RNF149,E3 ubiquitin-protein ligase RNF149,Inverse variance weighted,5,0.93 [0.79-1.09],0.38345767571387,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,LILRB4,Leukocyte immunoglobulin-like receptor subfamily B member 4,Inverse variance weighted,14,1.1 [0.88-1.38],0.384548934875309,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,CXCL13,C-X-C motif chemokine 13,Wald ratio,1,0.68 [0.29-1.62],0.385540751288189,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,IGFBP4,Insulin-like growth factor-binding protein 4,Wald ratio,1,0.61 [0.2-1.88],0.389614788562979,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,ITGAM,Integrin alpha-M,Inverse variance weighted,3,0.89 [0.67-1.17],0.410971115776542,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,RNASET2,Ribonuclease T2,Inverse variance weighted,14,1.04 [0.94-1.16],0.413239329433984,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,TNFRSF10B,Tumor necrosis factor receptor superfamily member 10B,Inverse variance weighted,15,0.94 [0.81-1.09],0.43447509182494,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,HAVCR1,Hepatitis A virus cellular receptor 1,Inverse variance weighted,27,1.04 [0.94-1.14],0.442499889698203,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,REG4,Regenerating islet-derived protein 4,Inverse variance weighted,6,1.08 [0.88-1.32],0.460949435569601,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,B4GALT1,"Beta-1,4-galactosyltransferase 1",Inverse variance weighted,6,1.09 [0.86-1.39],0.470550993306072,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,COL18A1,Collagen alpha-1(XVIII) chain,Inverse variance weighted,12,0.92 [0.73-1.16],0.470700979287191,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,CHI3L1,Chitinase-3-like protein 1,Inverse variance weighted,21,1.03 [0.95-1.12],0.476116699730933,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,FABP1,"Fatty acid-binding protein, liver",Inverse variance weighted,5,0.93 [0.77-1.13],0.476302545753,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,CD74,HLA class II histocompatibility antigen gamma chain,Wald ratio,1,1.49 [0.49-4.51],0.478875903232948,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,CD300E,CMRF35-like molecule 2,Inverse variance weighted,21,1.04 [0.93-1.17],0.479195942788506,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,CD300C,CMRF35-like molecule 6,Inverse variance weighted,12,0.97 [0.89-1.06],0.496381313440769,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,DSC2,Desmocollin-2,Inverse variance weighted,9,0.95 [0.81-1.11],0.498306533132818,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,CD276,CD276 antigen,Inverse variance weighted,20,0.97 [0.9-1.05],0.5189242915655,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,ELN,Elastin,Inverse variance weighted,2,1.46 [0.46-4.66],0.519123426712848,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,PRSS8,Prostasin,Inverse variance weighted,5,1.12 [0.8-1.56],0.519332511618961,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,IL1RN,Interleukin-1 receptor antagonist protein,Inverse variance weighted,10,1.06 [0.89-1.26],0.527918948560201,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,PALM2,Paralemmin-2,Inverse variance weighted,8,0.92 [0.69-1.21],0.539895669932973,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,TNFRSF14,Tumor necrosis factor receptor superfamily member 14,Wald ratio,1,1.14 [0.75-1.72],0.542981478067292,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,ASGR1,Asialoglycoprotein receptor 1,Inverse variance weighted,2,1.15 [0.72-1.83],0.551017353959136,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,EGFR,Epidermal growth factor receptor,Inverse variance weighted,7,0.87 [0.55-1.38],0.553484594917182,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,LGALS4,Galectin-4,Inverse variance weighted,4,1.09 [0.81-1.47],0.556009290797446,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,REN,Renin,Inverse variance weighted,4,1.05 [0.89-1.24],0.558996645737805,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,BTN2A1,Butyrophilin subfamily 2 member A1,Wald ratio,1,0.86 [0.51-1.45],0.569028862137406,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,OMG,Oligodendrocyte-myelin glycoprotein,Wald ratio,1,1.19 [0.64-2.21],0.574274234176424,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,CXCL9,C-X-C motif chemokine 9,Inverse variance weighted,2,0.91 [0.66-1.26],0.574693779675481,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,CD79B,B-cell antigen receptor complex-associated protein beta chain,Inverse variance weighted,2,1.08 [0.81-1.44],0.586078227343086,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,TCN2,Transcobalamin-2,Inverse variance weighted,34,0.98 [0.91-1.05],0.587942299047539,cis
Chapter VI Diseases of the nervous system,G6_CPETAL,LGALS9,Galectin-9,Inverse variance weighted,26,1.03 [0.93-1.14],0.593404810442855,cis
