Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter IX Diseases of the circulatory system,I9_NSTEMI,CHCHD10,"Coiled-coil-helix-coiled-coil-helix domain-containing protein 10, mitochondrial",Inverse variance weighted,2,2.39 [1.47-3.9],0.000467462186953103,cis
Chapter IX Diseases of the circulatory system,I9_NSTEMI,IL1RN,Interleukin-1 receptor antagonist protein,Inverse variance weighted,5,1.21 [1.02-1.44],0.0249262593076468,cis
Chapter IX Diseases of the circulatory system,I9_NSTEMI,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Wald ratio,1,3.62 [1.14-11.54],0.0294559741037638,cis
Chapter IX Diseases of the circulatory system,I9_NSTEMI,FABP3,"Fatty acid-binding protein, heart",Inverse variance weighted,4,1.52 [1.02-2.26],0.0379057681865584,cis
Chapter IX Diseases of the circulatory system,I9_NSTEMI,LILRB4,Leukocyte immunoglobulin-like receptor subfamily B member 4,Inverse variance weighted,12,0.86 [0.74-1],0.0430016118345577,cis
Chapter IX Diseases of the circulatory system,I9_NSTEMI,PLAUR,Urokinase plasminogen activator surface receptor,Inverse variance weighted,2,1.33 [1-1.77],0.0520816464895969,cis
Chapter IX Diseases of the circulatory system,I9_NSTEMI,LAG3,Lymphocyte activation gene 3 protein,Inverse variance weighted,2,1.74 [0.97-3.11],0.0642543194803138,cis
Chapter IX Diseases of the circulatory system,I9_NSTEMI,IGFBP7,Insulin-like growth factor-binding protein 7,Inverse variance weighted,13,1.12 [0.99-1.28],0.0738955764836,cis
Chapter IX Diseases of the circulatory system,I9_NSTEMI,NECTIN4,Nectin-4,Inverse variance weighted,6,1.17 [0.98-1.39],0.0741808391364391,cis
Chapter IX Diseases of the circulatory system,I9_NSTEMI,LAYN,Layilin,Inverse variance weighted,12,1.11 [0.98-1.27],0.104748351383123,cis
Chapter IX Diseases of the circulatory system,I9_NSTEMI,CLMP,CXADR-like membrane protein,Inverse variance weighted,9,1.11 [0.98-1.26],0.105426332124329,cis
Chapter IX Diseases of the circulatory system,I9_NSTEMI,VWC2,Brorin,Inverse variance weighted,15,0.92 [0.82-1.02],0.107998800737233,cis
Chapter IX Diseases of the circulatory system,I9_NSTEMI,SORCS2,VPS10 domain-containing receptor SorCS2,Inverse variance weighted,15,0.91 [0.82-1.02],0.116983168821602,cis
Chapter IX Diseases of the circulatory system,I9_NSTEMI,SHISA5,Protein shisa-5,Inverse variance weighted,3,0.79 [0.59-1.06],0.120279462410408,cis
Chapter IX Diseases of the circulatory system,I9_NSTEMI,CD74,HLA class II histocompatibility antigen gamma chain,Wald ratio,1,1.88 [0.81-4.38],0.141764903085146,cis
Chapter IX Diseases of the circulatory system,I9_NSTEMI,LAIR1,Leukocyte-associated immunoglobulin-like receptor 1,Inverse variance weighted,13,0.92 [0.83-1.03],0.149335456930501,cis
Chapter IX Diseases of the circulatory system,I9_NSTEMI,PGF,Placenta growth factor,Inverse variance weighted,2,0.59 [0.27-1.3],0.188215127142012,cis
Chapter IX Diseases of the circulatory system,I9_NSTEMI,CD59,CD59 glycoprotein,Inverse variance weighted,5,0.88 [0.74-1.06],0.188681145813514,cis
Chapter IX Diseases of the circulatory system,I9_NSTEMI,EFNA4,Ephrin-A4,Wald ratio,1,1.87 [0.73-4.76],0.190241886365801,cis
Chapter IX Diseases of the circulatory system,I9_NSTEMI,AGRN,Agrin,Inverse variance weighted,6,1.09 [0.95-1.25],0.195292488142734,cis
Chapter IX Diseases of the circulatory system,I9_NSTEMI,TNFSF13,Tumor necrosis factor ligand superfamily member 13,Inverse variance weighted,3,1.15 [0.93-1.44],0.203460379028953,cis
Chapter IX Diseases of the circulatory system,I9_NSTEMI,RELT,Tumor necrosis factor receptor superfamily member 19L,Inverse variance weighted,11,1.08 [0.96-1.23],0.20505098664661,cis
Chapter IX Diseases of the circulatory system,I9_NSTEMI,RARRES2,Retinoic acid receptor responder protein 2,Inverse variance weighted,2,1.16 [0.92-1.48],0.214192464844286,cis
Chapter IX Diseases of the circulatory system,I9_NSTEMI,PRAP1,Proline-rich acidic protein 1,Inverse variance weighted,3,1.11 [0.94-1.31],0.235239281468192,cis
Chapter IX Diseases of the circulatory system,I9_NSTEMI,ACVRL1,Serine/threonine-protein kinase receptor R3,Inverse variance weighted,9,1.07 [0.95-1.22],0.26708855118085,cis
Chapter IX Diseases of the circulatory system,I9_NSTEMI,TNFRSF10A,Tumor necrosis factor receptor superfamily member 10A,Inverse variance weighted,10,0.94 [0.84-1.05],0.282396477046122,cis
Chapter IX Diseases of the circulatory system,I9_NSTEMI,TREM2,Triggering receptor expressed on myeloid cells 2,Inverse variance weighted,2,1.35 [0.76-2.4],0.299508940037465,cis
Chapter IX Diseases of the circulatory system,I9_NSTEMI,RNASE6,Ribonuclease K6,Inverse variance weighted,8,1.05 [0.96-1.15],0.302006125367792,cis
Chapter IX Diseases of the circulatory system,I9_NSTEMI,TAFA5,Chemokine-like protein TAFA-5,Inverse variance weighted,8,1.12 [0.9-1.39],0.30211323212502,cis
