Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OTHCONN,TNFRSF14,Tumor necrosis factor receptor superfamily member 14,Wald ratio,1,0.52 [0.35-0.76],0.000877598661587864,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OTHCONN,PALM2,Paralemmin-2,Inverse variance weighted,8,0.75 [0.63-0.89],0.000989721325070856,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OTHCONN,NMI,N-myc-interactor,Inverse variance weighted,17,0.84 [0.76-0.94],0.00190873601009271,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OTHCONN,PDCD1,Programmed cell death protein 1,Inverse variance weighted,2,1.62 [1.18-2.24],0.00308507211332646,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OTHCONN,MPO,Myeloperoxidase,Inverse variance weighted,5,0.65 [0.48-0.87],0.00363541377912691,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OTHCONN,CHI3L1,Chitinase-3-like protein 1,Inverse variance weighted,6,0.9 [0.83-0.97],0.00752889325395532,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OTHCONN,IL12B,Interleukin-12 subunit beta,Inverse variance weighted,13,0.87 [0.79-0.96],0.00783677609796347,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OTHCONN,GIPC2,PDZ domain-containing protein GIPC2,Inverse variance weighted,12,1.21 [1.05-1.38],0.00788476042468591,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OTHCONN,TRIM21,E3 ubiquitin-protein ligase TRIM21,Inverse variance weighted,2,0.41 [0.21-0.8],0.0091808440969931,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OTHCONN,CD14,Monocyte differentiation antigen CD14,Inverse variance weighted,8,1.21 [1.04-1.39],0.0119370024934704,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OTHCONN,TNFRSF13B,Tumor necrosis factor receptor superfamily member 13B,Inverse variance weighted,2,0.63 [0.43-0.92],0.0171360159363821,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OTHCONN,LRIG1,Leucine-rich repeats and immunoglobulin-like domains protein 1,Inverse variance weighted,13,0.89 [0.81-0.98],0.0183004578407192,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OTHCONN,LRIG3,Leucine-rich repeats and immunoglobulin-like domains protein 3,Wald ratio,1,1.99 [1.09-3.63],0.0253752373756013,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OTHCONN,HYOU1,Hypoxia up-regulated protein 1,Inverse variance weighted,5,0.78 [0.63-0.97],0.0264046850015773,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OTHCONN,LTBP2,Latent-transforming growth factor beta-binding protein 2,Inverse variance weighted,5,1.4 [1.04-1.89],0.0272716852895624,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OTHCONN,NPL,N-acetylneuraminate lyase,Inverse variance weighted,4,0.8 [0.65-0.98],0.0317678055966423,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OTHCONN,IL1RN,Interleukin-1 receptor antagonist protein,Inverse variance weighted,5,0.84 [0.71-0.99],0.0377058182496484,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OTHCONN,CLMP,CXADR-like membrane protein,Inverse variance weighted,9,1.14 [1.01-1.29],0.0377997733882494,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OTHCONN,CD72,B-cell differentiation antigen CD72,Inverse variance weighted,3,0.74 [0.55-0.98],0.0384918658313443,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OTHCONN,MZB1,Marginal zone B- and B1-cell-specific protein,Wald ratio,1,2.6 [1.04-6.51],0.0406576764504646,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OTHCONN,ADA2,Adenosine deaminase 2,Inverse variance weighted,3,1.22 [1-1.47],0.0449262119280196,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OTHCONN,JAM2,Junctional adhesion molecule B,Wald ratio,1,2.78 [1.01-7.66],0.0478089646503087,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_OTHCONN,ST6GAL1,"Beta-galactoside alpha-2,6-sialyltransferase 1",Inverse variance weighted,5,1.25 [0.99-1.56],0.0560591047572824,cis
