Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,TNFRSF8,Tumor necrosis factor receptor superfamily member 8,Inverse variance weighted,5,1.9 [1.38-2.62],8.26861748517843e-05,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,CD276,CD276 antigen,Inverse variance weighted,20,1.25 [1.11-1.42],0.000291695534923206,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,SEMA3F,Semaphorin-3F,Inverse variance weighted,15,2.13 [1.38-3.3],0.000701583122116699,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,GALNT3,Polypeptide N-acetylgalactosaminyltransferase 3,Inverse variance weighted,39,1.32 [1.12-1.56],0.000724572253677984,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,SLAMF8,SLAM family member 8,Inverse variance weighted,25,1.13 [1.05-1.22],0.00141386133975147,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,LIFR,Leukemia inhibitory factor receptor,Inverse variance weighted,4,0.61 [0.44-0.84],0.00273334543150036,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,CLEC1A,C-type lectin domain family 1 member A,Inverse variance weighted,13,0.8 [0.68-0.93],0.00324953460750888,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,CD274,Programmed cell death 1 ligand 1,Inverse variance weighted,22,0.79 [0.66-0.94],0.00988211101501505,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,MZB1,Marginal zone B- and B1-cell-specific protein,Wald ratio,1,0.09 [0.01-0.57],0.0104821711996484,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,BMPER,BMP-binding endothelial regulator protein,Inverse variance weighted,7,1.37 [1.08-1.75],0.010676822328139,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,TINAGL1,Tubulointerstitial nephritis antigen-like,Inverse variance weighted,3,1.97 [1.14-3.4],0.0154122209547865,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,CD7,T-cell antigen CD7,Inverse variance weighted,8,1.23 [1.03-1.46],0.0214174005131083,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,THBS2,Thrombospondin-2,Inverse variance weighted,16,1.21 [1.03-1.43],0.0225019066426841,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,FBLN2,Fibulin-2,Inverse variance weighted,11,1.25 [1.03-1.51],0.0249094683393285,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,CTSH,Pro-cathepsin H,Inverse variance weighted,33,1.11 [1.01-1.22],0.0282278737028413,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,MMP3,Stromelysin-1,Inverse variance weighted,34,1.19 [1.02-1.4],0.0298681033915087,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,CD27,CD27 antigen,Inverse variance weighted,9,0.79 [0.64-0.98],0.0330581300779738,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,IGSF3,Immunoglobulin superfamily member 3,Inverse variance weighted,2,2.27 [1.05-4.92],0.037546413750794,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,ICAM1,Intercellular adhesion molecule 1,Inverse variance weighted,28,0.86 [0.75-1],0.0434673023428175,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,CLSTN2,Calsyntenin-2,Inverse variance weighted,31,0.88 [0.77-1],0.0455949741161191,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,CSF1,Macrophage colony-stimulating factor 1,Inverse variance weighted,5,1.38 [1-1.91],0.0469406754048824,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,CCN4,CCN family member 4,Inverse variance weighted,27,1.14 [1-1.3],0.0512085664406433,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,NRCAM,Neuronal cell adhesion molecule,Inverse variance weighted,15,1.2 [1-1.45],0.0517496272193471,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,UMOD,Uromodulin,Inverse variance weighted,29,0.91 [0.83-1],0.0520786737022545,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,PALM2,Paralemmin-2,Inverse variance weighted,8,1.34 [1-1.8],0.0528089093411074,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,CRELD1,Protein disulfide isomerase CRELD1,Inverse variance weighted,34,1.16 [1-1.36],0.0574714938924553,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,RARRES2,Retinoic acid receptor responder protein 2,Inverse variance weighted,2,1.41 [0.99-2.03],0.0587528626824021,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,ASGR2,Asialoglycoprotein receptor 2,Inverse variance weighted,12,1.21 [0.99-1.49],0.0676578124526543,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,CCN3,CCN family member 3,Inverse variance weighted,19,0.8 [0.63-1.02],0.0721471609608214,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,CILP,Cartilage intermediate layer protein 1,Inverse variance weighted,8,1.25 [0.98-1.6],0.076284510473336,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,ITGA11,Integrin alpha-11,Inverse variance weighted,8,1.25 [0.98-1.59],0.0772922885005366,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,SPINK4,Serine protease inhibitor Kazal-type 4,Inverse variance weighted,29,0.91 [0.83-1.01],0.078658508231221,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,IL1RL1,Interleukin-1 receptor-like 1,Inverse variance weighted,44,0.9 [0.81-1.01],0.0805681423042669,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,XCL1,Lymphotactin,Inverse variance weighted,31,0.91 [0.81-1.01],0.0826558923309147,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,LY9,T-lymphocyte surface antigen Ly-9,Inverse variance weighted,24,0.86 [0.72-1.02],0.0848098265544012,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,LTBP2,Latent-transforming growth factor beta-binding protein 2,Inverse variance weighted,7,1.49 [0.94-2.35],0.0864527735445699,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,ULBP2,UL16-binding protein 2,Inverse variance weighted,25,1.11 [0.98-1.25],0.0891901106113602,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,PSAP,Prosaposin,Inverse variance weighted,5,0.76 [0.55-1.05],0.0932954695026322,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,MSLN,Mesothelin,Inverse variance weighted,25,0.91 [0.81-1.02],0.0936606607098895,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,CCL14,C-C motif chemokine 14,Inverse variance weighted,12,1.12 [0.98-1.29],0.0942570947454873,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,IL10RB,Interleukin-10 receptor subunit beta,Inverse variance weighted,25,0.91 [0.81-1.02],0.0968177928462554,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,CTHRC1,Collagen triple helix repeat-containing protein 1,Inverse variance weighted,3,2.37 [0.85-6.59],0.0987368034485367,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,CA6,Carbonic anhydrase 6,Inverse variance weighted,31,0.89 [0.78-1.02],0.0987865437902203,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,COLEC12,Collectin-12,Inverse variance weighted,11,1.26 [0.96-1.66],0.101049266402784,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,REG3A,Regenerating islet-derived protein 3-alpha,Inverse variance weighted,10,1.22 [0.96-1.55],0.102214133206964,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,CXADR,Coxsackievirus and adenovirus receptor,Inverse variance weighted,2,0.57 [0.29-1.12],0.103371600482562,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,PSG1,Pregnancy-specific beta-1-glycoprotein 1,Inverse variance weighted,55,1.06 [0.99-1.13],0.103557001544587,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,CDH2,Cadherin-2,Inverse variance weighted,3,0.54 [0.25-1.14],0.104358873191175,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,SPINT1,Kunitz-type protease inhibitor 1,Inverse variance weighted,7,1.27 [0.95-1.71],0.105914616229567,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,CALCA,Calcitonin,Inverse variance weighted,5,1.59 [0.91-2.81],0.106106421026794,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,NRP2,Neuropilin-2,Inverse variance weighted,11,0.82 [0.64-1.04],0.106379227158986,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,SMOC2,SPARC-related modular calcium-binding protein 2,Inverse variance weighted,17,1.15 [0.97-1.38],0.108464148492622,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,CD48,CD48 antigen,Inverse variance weighted,18,0.89 [0.78-1.03],0.113438256898168,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,MAD1L1,Mitotic spindle assembly checkpoint protein MAD1,Inverse variance weighted,4,0.65 [0.38-1.11],0.11818642702013,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,SPINK1,Serine protease inhibitor Kazal-type 1,Inverse variance weighted,23,1.11 [0.97-1.26],0.119745104680077,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,CD79B,B-cell antigen receptor complex-associated protein beta chain,Inverse variance weighted,2,0.71 [0.46-1.1],0.122045852395468,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,ITGBL1,Integrin beta-like protein 1,Inverse variance weighted,23,1.16 [0.96-1.39],0.124030610761097,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,CST3,Cystatin-C,Inverse variance weighted,10,1.19 [0.95-1.48],0.127299928712857,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,CTSZ,Cathepsin Z,Inverse variance weighted,3,0.83 [0.65-1.06],0.130267912273157,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,CCL15,C-C motif chemokine 15,Inverse variance weighted,22,1.07 [0.98-1.17],0.130561585490542,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,SDC1,Syndecan-1,Inverse variance weighted,2,1.5 [0.88-2.54],0.132316818151151,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,IL15RA,Interleukin-15 receptor subunit alpha,Inverse variance weighted,14,1.2 [0.95-1.52],0.132880308896754,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,CDH1,Cadherin-1,Wald ratio,1,3.31 [0.69-16.03],0.136287565736612,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,SCARB2,Lysosome membrane protein 2,Inverse variance weighted,7,0.81 [0.62-1.07],0.136522836156932,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,LTBR,Tumor necrosis factor receptor superfamily member 3,Inverse variance weighted,6,0.84 [0.68-1.06],0.138258258477229,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,TNFSF13B,Tumor necrosis factor ligand superfamily member 13B,Inverse variance weighted,6,1.3 [0.92-1.84],0.138617235816456,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,CD300LG,CMRF35-like molecule 9,Inverse variance weighted,6,0.83 [0.66-1.06],0.140414817737784,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,CD300C,CMRF35-like molecule 6,Inverse variance weighted,12,0.9 [0.79-1.03],0.141003010136468,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,PILRB,Paired immunoglobulin-like type 2 receptor beta,Inverse variance weighted,49,0.95 [0.88-1.02],0.142790890080074,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,LGALS4,Galectin-4,Inverse variance weighted,4,1.41 [0.89-2.22],0.143799142670015,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,FOLR1,Folate receptor alpha,Inverse variance weighted,5,1.43 [0.89-2.3],0.144035370862623,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,AGRN,Agrin,Inverse variance weighted,17,1.19 [0.94-1.51],0.144639109199851,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,IFI30,Gamma-interferon-inducible lysosomal thiol reductase,Inverse variance weighted,13,0.87 [0.72-1.05],0.145229229929346,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,CEACAM8,Carcinoembryonic antigen-related cell adhesion molecule 8,Wald ratio,1,1.56 [0.85-2.88],0.149993300826843,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,CEACAM6,Carcinoembryonic antigen-related cell adhesion molecule 6,Wald ratio,1,1.63 [0.84-3.15],0.149993300826843,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,FGF5,Fibroblast growth factor 5,Inverse variance weighted,36,0.89 [0.77-1.04],0.150557366183494,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,REN,Renin,Inverse variance weighted,4,1.21 [0.93-1.57],0.152490407307145,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,CALCB,Calcitonin gene-related peptide 2,Inverse variance weighted,7,0.59 [0.29-1.21],0.152700087434367,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,CD72,B-cell differentiation antigen CD72,Inverse variance weighted,3,0.71 [0.45-1.14],0.157547941063873,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,CLMP,CXADR-like membrane protein,Inverse variance weighted,12,0.86 [0.7-1.06],0.158355222410359,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,CD5,T-cell surface glycoprotein CD5,Inverse variance weighted,6,1.35 [0.89-2.05],0.161242325058932,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,JAM2,Junctional adhesion molecule B,Inverse variance weighted,2,0.44 [0.14-1.39],0.163571003250719,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,SUSD2,Sushi domain-containing protein 2,Inverse variance weighted,16,0.93 [0.85-1.03],0.171910437410416,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,LAIR1,Leukocyte-associated immunoglobulin-like receptor 1,Inverse variance weighted,16,1.16 [0.94-1.43],0.172563728872024,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,INHBB,Inhibin beta B chain,Inverse variance weighted,10,1.18 [0.93-1.5],0.175206805155321,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,CD46,Membrane cofactor protein,Wald ratio,1,1.77 [0.77-4.03],0.177326274301234,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,CCN5,CCN family member 5,Inverse variance weighted,8,1.48 [0.84-2.63],0.178221471600521,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,RNASE10,Inactive ribonuclease-like protein 10,Inverse variance weighted,25,0.94 [0.85-1.03],0.183014092368308,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,FGL1,Fibrinogen-like protein 1,Inverse variance weighted,30,1.09 [0.96-1.24],0.184255831567394,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,MILR1,Allergin-1,Inverse variance weighted,33,1.06 [0.97-1.15],0.184304675555967,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,LRP11,Low-density lipoprotein receptor-related protein 11,Inverse variance weighted,33,0.91 [0.79-1.05],0.18736587860778,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,CTSV,Cathepsin L2,Inverse variance weighted,11,1.19 [0.92-1.55],0.188267188249425,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,CCL20,C-C motif chemokine 20,Inverse variance weighted,2,1.77 [0.76-4.12],0.188579018940136,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,RNASE4,Ribonuclease 4,Inverse variance weighted,11,0.87 [0.71-1.07],0.189932774057756,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,TNFRSF13B,Tumor necrosis factor receptor superfamily member 13B,Inverse variance weighted,5,0.8 [0.57-1.12],0.192267319182173,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,PTH1R,Parathyroid hormone/parathyroid hormone-related peptide receptor,Inverse variance weighted,9,0.87 [0.7-1.08],0.192443809025356,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,PLA2G15,Phospholipase A2 group XV,Inverse variance weighted,12,0.89 [0.74-1.06],0.194407793622245,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,GRN,Progranulin,Inverse variance weighted,7,0.86 [0.68-1.08],0.198524447773729,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,CGA,Glycoprotein hormones alpha chain,Wald ratio,1,0.26 [0.03-2.18],0.212459335903922,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,MATN2,Matrilin-2,Inverse variance weighted,18,0.86 [0.68-1.09],0.212517857136096,cis
Chapter XII Diseases of the skin and subcutaneous tissue,L12_DECUBITANSULCERANDPRESSURE,SIGLEC10,Sialic acid-binding Ig-like lectin 10,Inverse variance weighted,14,1.08 [0.96-1.23],0.212838999530891,cis
