Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter IX Diseases of the circulatory system,I9_RBBB,CCN3,CCN family member 3,Inverse variance weighted,19,1.47 [1.12-1.92],0.00567441612268378,cis
Chapter IX Diseases of the circulatory system,I9_RBBB,SPON2,Spondin-2,Inverse variance weighted,4,1.61 [1.09-2.39],0.0175326145299365,cis
Chapter IX Diseases of the circulatory system,I9_RBBB,LGALS9,Galectin-9,Inverse variance weighted,26,1.27 [1.04-1.54],0.0180935080922466,cis
Chapter IX Diseases of the circulatory system,I9_RBBB,FAM3C,Protein FAM3C,Inverse variance weighted,2,6.27 [1.31-30],0.0214356844223579,cis
Chapter IX Diseases of the circulatory system,I9_RBBB,CRIM1,Cysteine-rich motor neuron 1 protein,Inverse variance weighted,7,0.59 [0.37-0.94],0.0253777238155914,cis
Chapter IX Diseases of the circulatory system,I9_RBBB,THBS2,Thrombospondin-2,Inverse variance weighted,16,0.8 [0.65-0.97],0.0264178391685683,cis
Chapter IX Diseases of the circulatory system,I9_RBBB,EGFR,Epidermal growth factor receptor,Inverse variance weighted,7,0.44 [0.21-0.92],0.0297496983441175,cis
Chapter IX Diseases of the circulatory system,I9_RBBB,OGN,Mimecan,Inverse variance weighted,30,1.23 [1.02-1.5],0.0336558939717198,cis
Chapter IX Diseases of the circulatory system,I9_RBBB,DTNB,Dystrobrevin beta,Inverse variance weighted,2,0.12 [0.02-0.88],0.0374329914382296,cis
Chapter IX Diseases of the circulatory system,I9_RBBB,SORCS2,VPS10 domain-containing receptor SorCS2,Inverse variance weighted,21,0.82 [0.66-1.01],0.0557599081878582,cis
Chapter IX Diseases of the circulatory system,I9_RBBB,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Wald ratio,1,9.4 [0.87-101.69],0.0651762218274024,cis
Chapter IX Diseases of the circulatory system,I9_RBBB,NBL1,Neuroblastoma suppressor of tumorigenicity 1,Inverse variance weighted,2,0.47 [0.2-1.1],0.0818308146413003,cis
Chapter IX Diseases of the circulatory system,I9_RBBB,CD59,CD59 glycoprotein,Inverse variance weighted,4,1.34 [0.93-1.95],0.120793176065954,cis
