Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter II Neoplasms,C3_BILIARY_GALLBLADDER_EXALLC,NT5E,5'-nucleotidase,Inverse variance weighted,45,1.23 [1.09-1.39],0.00103879022301888,cis
Chapter II Neoplasms,C3_BILIARY_GALLBLADDER_EXALLC,CKAP4,Cytoskeleton-associated protein 4,Inverse variance weighted,10,0.69 [0.5-0.95],0.0220840220694371,cis
Chapter II Neoplasms,C3_BILIARY_GALLBLADDER_EXALLC,BST2,Bone marrow stromal antigen 2,Inverse variance weighted,2,0.59 [0.38-0.93],0.0223166454574897,cis
Chapter II Neoplasms,C3_BILIARY_GALLBLADDER_EXALLC,CRIM1,Cysteine-rich motor neuron 1 protein,Inverse variance weighted,7,0.6 [0.39-0.93],0.0224747448509596,cis
Chapter II Neoplasms,C3_BILIARY_GALLBLADDER_EXALLC,GRPEL1,"GrpE protein homolog 1, mitochondrial",Wald ratio,1,0.16 [0.03-0.8],0.0256253770616839,cis
Chapter II Neoplasms,C3_BILIARY_GALLBLADDER_EXALLC,CA9,Carbonic anhydrase 9,Inverse variance weighted,3,0.54 [0.3-0.96],0.0358493162677095,cis
Chapter II Neoplasms,C3_BILIARY_GALLBLADDER_EXALLC,ITGBL1,Integrin beta-like protein 1,Inverse variance weighted,23,0.79 [0.63-0.99],0.0425077404454956,cis
Chapter II Neoplasms,C3_BILIARY_GALLBLADDER_EXALLC,ENPP2,Ectonucleotide pyrophosphatase/phosphodiesterase family member 2,Inverse variance weighted,22,0.78 [0.6-1],0.0455937230152969,cis
Chapter II Neoplasms,C3_BILIARY_GALLBLADDER_EXALLC,THBS2,Thrombospondin-2,Inverse variance weighted,16,0.83 [0.69-1],0.0504578376229138,cis
Chapter II Neoplasms,C3_BILIARY_GALLBLADDER_EXALLC,HIP1R,Huntingtin-interacting protein 1-related protein,Wald ratio,1,0.4 [0.16-1.04],0.0601276131650514,cis
Chapter II Neoplasms,C3_BILIARY_GALLBLADDER_EXALLC,PLA2G15,Phospholipase A2 group XV,Inverse variance weighted,12,0.78 [0.61-1.01],0.0636415534155172,cis
Chapter II Neoplasms,C3_BILIARY_GALLBLADDER_EXALLC,COL4A1,Collagen alpha-1(IV) chain,Inverse variance weighted,3,1.55 [0.98-2.47],0.0638146295640215,cis
Chapter II Neoplasms,C3_BILIARY_GALLBLADDER_EXALLC,SULT2A1,Bile salt sulfotransferase,Inverse variance weighted,4,1.3 [0.97-1.73],0.0762756095806012,cis
Chapter II Neoplasms,C3_BILIARY_GALLBLADDER_EXALLC,SPP1,Osteopontin,Inverse variance weighted,8,1.7 [0.94-3.05],0.0781055162599753,cis
Chapter II Neoplasms,C3_BILIARY_GALLBLADDER_EXALLC,PRTG,Protogenin,Inverse variance weighted,19,0.87 [0.74-1.02],0.0895702492268647,cis
Chapter II Neoplasms,C3_BILIARY_GALLBLADDER_EXALLC,LGALS3BP,Galectin-3-binding protein,Inverse variance weighted,4,1.65 [0.91-2.97],0.0984809939100783,cis
Chapter II Neoplasms,C3_BILIARY_GALLBLADDER_EXALLC,IGSF3,Immunoglobulin superfamily member 3,Inverse variance weighted,2,2.03 [0.85-4.82],0.108534065927916,cis
Chapter II Neoplasms,C3_BILIARY_GALLBLADDER_EXALLC,TACSTD2,Tumor-associated calcium signal transducer 2,Inverse variance weighted,22,1.13 [0.97-1.32],0.109524974266545,cis
