Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XI Diseases of the digestive system,K11_ULCER,TNFRSF6B,Tumor necrosis factor receptor superfamily member 6B,Inverse variance weighted,7,0.73 [0.64-0.85],3.4280186624062e-05,cis
Chapter XI Diseases of the digestive system,K11_ULCER,IL10,Interleukin-10,Wald ratio,1,0.39 [0.24-0.63],0.000116441030788288,cis
Chapter XI Diseases of the digestive system,K11_ULCER,PGF,Placenta growth factor,Inverse variance weighted,2,0.29 [0.12-0.66],0.00346524540967093,cis
Chapter XI Diseases of the digestive system,K11_ULCER,MMP12,Macrophage metalloelastase,Inverse variance weighted,15,1.12 [1.01-1.23],0.0238820137944126,cis
Chapter XI Diseases of the digestive system,K11_ULCER,ADA2,Adenosine deaminase 2,Inverse variance weighted,3,0.79 [0.64-0.97],0.0258868627083672,cis
Chapter XI Diseases of the digestive system,K11_ULCER,CD274,Programmed cell death 1 ligand 1,Inverse variance weighted,13,0.86 [0.75-0.98],0.0272188906359801,cis
Chapter XI Diseases of the digestive system,K11_ULCER,FSTL3,Follistatin-related protein 3,Inverse variance weighted,3,1.62 [0.98-2.67],0.0581686722024506,cis
Chapter XI Diseases of the digestive system,K11_ULCER,EFNA1,Ephrin-A1,Inverse variance weighted,8,0.88 [0.76-1.01],0.0719609620441577,cis
Chapter XI Diseases of the digestive system,K11_ULCER,PDCD1,Programmed cell death protein 1,Inverse variance weighted,2,1.37 [0.97-1.94],0.0731041709921835,cis
Chapter XI Diseases of the digestive system,K11_ULCER,CXCL9,C-X-C motif chemokine 9,Inverse variance weighted,2,1.51 [0.94-2.42],0.0855888313704337,cis
Chapter XI Diseases of the digestive system,K11_ULCER,TNFRSF11B,Tumor necrosis factor receptor superfamily member 11B,Inverse variance weighted,8,0.79 [0.59-1.06],0.119877462076508,cis
Chapter XI Diseases of the digestive system,K11_ULCER,ULBP2,UL16-binding protein 2,Inverse variance weighted,13,0.92 [0.83-1.03],0.158476110589424,cis
Chapter XI Diseases of the digestive system,K11_ULCER,TNC,Tenascin,Inverse variance weighted,7,1.12 [0.95-1.33],0.168706063834246,cis
Chapter XI Diseases of the digestive system,K11_ULCER,CCL20,C-C motif chemokine 20,Wald ratio,1,1.44 [0.85-2.45],0.178330265543758,cis
Chapter XI Diseases of the digestive system,K11_ULCER,IL2RA,Interleukin-2 receptor subunit alpha,Inverse variance weighted,5,1.18 [0.92-1.5],0.186369706418548,cis
Chapter XI Diseases of the digestive system,K11_ULCER,PLAUR,Urokinase plasminogen activator surface receptor,Inverse variance weighted,2,1.25 [0.9-1.76],0.187147693429529,cis
Chapter XI Diseases of the digestive system,K11_ULCER,PRG3,Proteoglycan 3,Inverse variance weighted,4,0.82 [0.6-1.13],0.228288379900232,cis
Chapter XI Diseases of the digestive system,K11_ULCER,TGFA,Protransforming growth factor alpha,Inverse variance weighted,2,0.79 [0.54-1.18],0.251651107199475,cis
Chapter XI Diseases of the digestive system,K11_ULCER,ORM1,Alpha-1-acid glycoprotein 1,Inverse variance weighted,14,0.92 [0.8-1.06],0.255890492290949,cis
Chapter XI Diseases of the digestive system,K11_ULCER,TNFRSF1B,Tumor necrosis factor receptor superfamily member 1B,Inverse variance weighted,2,0.85 [0.63-1.16],0.308751801987095,cis
Chapter XI Diseases of the digestive system,K11_ULCER,NOS2,"Nitric oxide synthase, inducible",Wald ratio,1,1.41 [0.72-2.76],0.320670983932146,cis
Chapter XI Diseases of the digestive system,K11_ULCER,THBS2,Thrombospondin-2,Inverse variance weighted,12,1.08 [0.92-1.26],0.340611809191744,cis
Chapter XI Diseases of the digestive system,K11_ULCER,LRIG1,Leucine-rich repeats and immunoglobulin-like domains protein 1,Inverse variance weighted,13,0.95 [0.86-1.06],0.356342750833068,cis
Chapter XI Diseases of the digestive system,K11_ULCER,TGFBR2,TGF-beta receptor type-2,Inverse variance weighted,3,1.37 [0.69-2.7],0.36949648672861,cis
Chapter XI Diseases of the digestive system,K11_ULCER,C1QA,Complement C1q subcomponent subunit A,Inverse variance weighted,7,0.92 [0.77-1.11],0.382552399254303,cis
Chapter XI Diseases of the digestive system,K11_ULCER,GDF15,Growth/differentiation factor 15,Inverse variance weighted,10,1.08 [0.9-1.3],0.389219704431858,cis
Chapter XI Diseases of the digestive system,K11_ULCER,HGF,Hepatocyte growth factor,Inverse variance weighted,2,0.82 [0.51-1.32],0.406858102269086,cis
Chapter XI Diseases of the digestive system,K11_ULCER,GPA33,Cell surface A33 antigen,Inverse variance weighted,3,1.1 [0.87-1.4],0.413912455505824,cis
Chapter XI Diseases of the digestive system,K11_ULCER,DLL1,Delta-like protein 1,Inverse variance weighted,3,1.33 [0.67-2.64],0.421162699860284,cis
Chapter XI Diseases of the digestive system,K11_ULCER,TNFRSF4,Tumor necrosis factor receptor superfamily member 4,Inverse variance weighted,2,1.57 [0.52-4.7],0.423004295732625,cis
Chapter XI Diseases of the digestive system,K11_ULCER,LTBR,Tumor necrosis factor receptor superfamily member 3,Inverse variance weighted,3,0.93 [0.77-1.12],0.440150866627618,cis
Chapter XI Diseases of the digestive system,K11_ULCER,DSC2,Desmocollin-2,Inverse variance weighted,4,0.93 [0.77-1.12],0.446573132731275,cis
Chapter XI Diseases of the digestive system,K11_ULCER,CD4,T-cell surface glycoprotein CD4,Inverse variance weighted,3,0.94 [0.79-1.11],0.450320350154185,cis
Chapter XI Diseases of the digestive system,K11_ULCER,CD80,T-lymphocyte activation antigen CD80,Inverse variance weighted,8,0.96 [0.86-1.07],0.455558416751294,cis
Chapter XI Diseases of the digestive system,K11_ULCER,CXCL8,Interleukin-8,Inverse variance weighted,4,0.76 [0.35-1.63],0.475774913353651,cis
Chapter XI Diseases of the digestive system,K11_ULCER,NRP2,Neuropilin-2,Inverse variance weighted,10,0.9 [0.68-1.2],0.478321851753645,cis
Chapter XI Diseases of the digestive system,K11_ULCER,RELT,Tumor necrosis factor receptor superfamily member 19L,Inverse variance weighted,11,1.05 [0.92-1.19],0.503495308372699,cis
Chapter XI Diseases of the digestive system,K11_ULCER,VCAM1,Vascular cell adhesion protein 1,Inverse variance weighted,2,1.21 [0.66-2.23],0.531081730373212,cis
Chapter XI Diseases of the digestive system,K11_ULCER,B4GALT1,"Beta-1,4-galactosyltransferase 1",Inverse variance weighted,4,1.11 [0.77-1.6],0.57337000862792,cis
Chapter XI Diseases of the digestive system,K11_ULCER,PRG2,Bone marrow proteoglycan,Wald ratio,1,1.15 [0.69-1.9],0.598052715899411,cis
Chapter XI Diseases of the digestive system,K11_ULCER,REG4,Regenerating islet-derived protein 4,Inverse variance weighted,6,1.08 [0.82-1.41],0.599535384026176,cis
Chapter XI Diseases of the digestive system,K11_ULCER,ANGPT2,Angiopoietin-2,Inverse variance weighted,4,1.06 [0.84-1.35],0.606462425723542,cis
Chapter XI Diseases of the digestive system,K11_ULCER,RETN,Resistin,Inverse variance weighted,4,1.04 [0.89-1.22],0.61746370280879,cis
Chapter XI Diseases of the digestive system,K11_ULCER,REG3A,Regenerating islet-derived protein 3-alpha,Inverse variance weighted,10,0.96 [0.82-1.13],0.623461666677024,cis
Chapter XI Diseases of the digestive system,K11_ULCER,CD27,CD27 antigen,Inverse variance weighted,8,0.96 [0.83-1.12],0.644624697360273,cis
Chapter XI Diseases of the digestive system,K11_ULCER,FAS,Tumor necrosis factor receptor superfamily member 6,Inverse variance weighted,8,0.97 [0.83-1.12],0.656679376977198,cis
Chapter XI Diseases of the digestive system,K11_ULCER,GFRA1,GDNF family receptor alpha-1,Inverse variance weighted,7,0.96 [0.8-1.16],0.683918477469848,cis
Chapter XI Diseases of the digestive system,K11_ULCER,TNFRSF9,Tumor necrosis factor receptor superfamily member 9,Wald ratio,1,0.78 [0.23-2.64],0.689270902317503,cis
Chapter XI Diseases of the digestive system,K11_ULCER,PRTN3,Myeloblastin,Inverse variance weighted,8,0.95 [0.72-1.26],0.74238530839707,cis
Chapter XI Diseases of the digestive system,K11_ULCER,MMP10,Stromelysin-2,Inverse variance weighted,10,1.02 [0.92-1.13],0.762793238985654,cis
Chapter XI Diseases of the digestive system,K11_ULCER,CD300E,CMRF35-like molecule 2,Inverse variance weighted,7,0.98 [0.85-1.14],0.812083974600163,cis
Chapter XI Diseases of the digestive system,K11_ULCER,GZMB,Granzyme B,Inverse variance weighted,4,1.03 [0.79-1.35],0.833097708286294,cis
Chapter XI Diseases of the digestive system,K11_ULCER,SPON1,Spondin-1,Inverse variance weighted,9,1.02 [0.88-1.17],0.839698897931117,cis
Chapter XI Diseases of the digestive system,K11_ULCER,MRC1,Macrophage mannose receptor 1,Inverse variance weighted,6,0.98 [0.8-1.21],0.846632066489023,cis
Chapter XI Diseases of the digestive system,K11_ULCER,TNFRSF1A,Tumor necrosis factor receptor superfamily member 1A,Wald ratio,1,0.95 [0.52-1.75],0.864061839494894,cis
Chapter XI Diseases of the digestive system,K11_ULCER,TNFRSF8,Tumor necrosis factor receptor superfamily member 8,Inverse variance weighted,4,0.99 [0.83-1.18],0.872351284066425,cis
Chapter XI Diseases of the digestive system,K11_ULCER,RGMA,Repulsive guidance molecule A,Inverse variance weighted,6,1.01 [0.84-1.23],0.896236663632828,cis
Chapter XI Diseases of the digestive system,K11_ULCER,REG1A,Lithostathine-1-alpha,Inverse variance weighted,8,0.99 [0.86-1.15],0.901998304193419,cis
Chapter XI Diseases of the digestive system,K11_ULCER,RNASE6,Ribonuclease K6,Inverse variance weighted,8,0.99 [0.9-1.1],0.907867962724575,cis
