Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter X Diseases of the respiratory system,J10_BRONCHIECTASIS,SERPINA1,Alpha-1-antitrypsin,Inverse variance weighted,4,0.36 [0.23-0.56],8.19143721546505e-06,cis
Chapter X Diseases of the respiratory system,J10_BRONCHIECTASIS,PIGR,Polymeric immunoglobulin receptor,Inverse variance weighted,21,1.8 [1.22-2.66],0.00322268233254171,cis
Chapter X Diseases of the respiratory system,J10_BRONCHIECTASIS,CCL17,C-C motif chemokine 17,Inverse variance weighted,9,0.73 [0.58-0.92],0.0071962877451088,cis
Chapter X Diseases of the respiratory system,J10_BRONCHIECTASIS,ADAMTS8,A disintegrin and metalloproteinase with thrombospondin motifs 8,Inverse variance weighted,25,1.22 [1.05-1.41],0.00805868036040601,cis
Chapter X Diseases of the respiratory system,J10_BRONCHIECTASIS,CCL18,C-C motif chemokine 18,Inverse variance weighted,15,1.15 [1.04-1.27],0.00806119665638543,cis
Chapter X Diseases of the respiratory system,J10_BRONCHIECTASIS,REG3A,Regenerating islet-derived protein 3-alpha,Inverse variance weighted,10,1.3 [1.07-1.59],0.00879980334315753,cis
Chapter X Diseases of the respiratory system,J10_BRONCHIECTASIS,ORM1,Alpha-1-acid glycoprotein 1,Inverse variance weighted,17,1.23 [1.05-1.44],0.0107243984289611,cis
Chapter X Diseases of the respiratory system,J10_BRONCHIECTASIS,SEPTIN8,Septin-8,Inverse variance weighted,2,0.58 [0.38-0.88],0.01144688261982,cis
Chapter X Diseases of the respiratory system,J10_BRONCHIECTASIS,TFF2,Trefoil factor 2,Inverse variance weighted,5,1.55 [1.08-2.21],0.0174355917087253,cis
Chapter X Diseases of the respiratory system,J10_BRONCHIECTASIS,DPP4,Dipeptidyl peptidase 4,Inverse variance weighted,9,1.38 [1.05-1.81],0.019462226827927,cis
Chapter X Diseases of the respiratory system,J10_BRONCHIECTASIS,NPL,N-acetylneuraminate lyase,Inverse variance weighted,11,1.3 [1.04-1.64],0.0221222622842311,cis
Chapter X Diseases of the respiratory system,J10_BRONCHIECTASIS,CD59,CD59 glycoprotein,Inverse variance weighted,4,0.76 [0.59-0.97],0.0255135217860299,cis
Chapter X Diseases of the respiratory system,J10_BRONCHIECTASIS,SEMA3F,Semaphorin-3F,Inverse variance weighted,15,0.67 [0.46-0.96],0.030766362419128,cis
Chapter X Diseases of the respiratory system,J10_BRONCHIECTASIS,ASGR1,Asialoglycoprotein receptor 1,Inverse variance weighted,2,1.46 [1.03-2.07],0.0331573197774279,cis
Chapter X Diseases of the respiratory system,J10_BRONCHIECTASIS,SELE,E-selectin,Inverse variance weighted,4,1.84 [1.05-3.24],0.0346374462165192,cis
Chapter X Diseases of the respiratory system,J10_BRONCHIECTASIS,MMP8,Neutrophil collagenase,Inverse variance weighted,17,1.14 [1.01-1.29],0.0348463342553298,cis
Chapter X Diseases of the respiratory system,J10_BRONCHIECTASIS,MPO,Myeloperoxidase,Inverse variance weighted,11,1.17 [1.01-1.37],0.040321691088296,cis
Chapter X Diseases of the respiratory system,J10_BRONCHIECTASIS,REN,Renin,Inverse variance weighted,4,0.72 [0.53-0.99],0.0418314835599101,cis
Chapter X Diseases of the respiratory system,J10_BRONCHIECTASIS,LONP1,"Lon protease homolog, mitochondrial",Inverse variance weighted,3,0.72 [0.52-0.99],0.0419096609085078,cis
Chapter X Diseases of the respiratory system,J10_BRONCHIECTASIS,FGA,Fibrinogen alpha chain,Inverse variance weighted,7,1.47 [1.01-2.12],0.0424301530192765,cis
Chapter X Diseases of the respiratory system,J10_BRONCHIECTASIS,COLEC12,Collectin-12,Inverse variance weighted,11,1.26 [1.01-1.59],0.0432794903562224,cis
Chapter X Diseases of the respiratory system,J10_BRONCHIECTASIS,CCL7,C-C motif chemokine 7,Inverse variance weighted,3,0.41 [0.17-1],0.049719648450829,cis
Chapter X Diseases of the respiratory system,J10_BRONCHIECTASIS,LY9,T-lymphocyte surface antigen Ly-9,Inverse variance weighted,24,0.87 [0.75-1],0.0500504438464342,cis
Chapter X Diseases of the respiratory system,J10_BRONCHIECTASIS,PLA2G10,Group 10 secretory phospholipase A2,Inverse variance weighted,7,0.72 [0.52-1],0.0504575087147737,cis
Chapter X Diseases of the respiratory system,J10_BRONCHIECTASIS,STAB2,Stabilin-2,Inverse variance weighted,20,0.89 [0.8-1],0.0517793727518815,cis
Chapter X Diseases of the respiratory system,J10_BRONCHIECTASIS,IL2RA,Interleukin-2 receptor subunit alpha,Inverse variance weighted,11,1.25 [0.99-1.57],0.0561063575245518,cis
Chapter X Diseases of the respiratory system,J10_BRONCHIECTASIS,C1QA,Complement C1q subcomponent subunit A,Inverse variance weighted,15,1.19 [0.99-1.44],0.0583017664254488,cis
Chapter X Diseases of the respiratory system,J10_BRONCHIECTASIS,NHLRC3,NHL repeat-containing protein 3,Inverse variance weighted,8,0.8 [0.63-1.01],0.0584930058236281,cis
Chapter X Diseases of the respiratory system,J10_BRONCHIECTASIS,HIP1R,Huntingtin-interacting protein 1-related protein,Wald ratio,1,0.53 [0.27-1.03],0.0596803196250582,cis
Chapter X Diseases of the respiratory system,J10_BRONCHIECTASIS,CA14,Carbonic anhydrase 14,Inverse variance weighted,8,1.09 [1-1.2],0.063701890958698,cis
Chapter X Diseases of the respiratory system,J10_BRONCHIECTASIS,NECTIN2,Nectin-2,Inverse variance weighted,5,0.82 [0.67-1.01],0.0651686670304309,cis
Chapter X Diseases of the respiratory system,J10_BRONCHIECTASIS,NTRK3,NT-3 growth factor receptor,Inverse variance weighted,9,0.81 [0.65-1.02],0.0673485373642985,cis
Chapter X Diseases of the respiratory system,J10_BRONCHIECTASIS,CCL19,C-C motif chemokine 19,Inverse variance weighted,2,0.59 [0.33-1.05],0.0704081694737855,cis
Chapter X Diseases of the respiratory system,J10_BRONCHIECTASIS,ITGA5,Integrin alpha-5,Wald ratio,1,2.54 [0.91-7.05],0.0743674377964336,cis
Chapter X Diseases of the respiratory system,J10_BRONCHIECTASIS,CD40,Tumor necrosis factor receptor superfamily member 5,Inverse variance weighted,10,0.87 [0.74-1.02],0.0766890613189547,cis
Chapter X Diseases of the respiratory system,J10_BRONCHIECTASIS,HAVCR1,Hepatitis A virus cellular receptor 1,Inverse variance weighted,27,0.9 [0.8-1.01],0.0776104760168251,cis
Chapter X Diseases of the respiratory system,J10_BRONCHIECTASIS,CTSL,Cathepsin L1,Wald ratio,1,3.22 [0.87-11.94],0.0809104384160994,cis
Chapter X Diseases of the respiratory system,J10_BRONCHIECTASIS,CNTN1,Contactin-1,Inverse variance weighted,22,0.86 [0.73-1.02],0.0817845172953643,cis
Chapter X Diseases of the respiratory system,J10_BRONCHIECTASIS,CEACAM5,Carcinoembryonic antigen-related cell adhesion molecule 5,Inverse variance weighted,7,1.16 [0.98-1.36],0.082253145527846,cis
Chapter X Diseases of the respiratory system,J10_BRONCHIECTASIS,WARS,"Tryptophan--tRNA ligase, cytoplasmic",Inverse variance weighted,4,0.85 [0.7-1.03],0.0941082136067336,cis
Chapter X Diseases of the respiratory system,J10_BRONCHIECTASIS,PILRA,Paired immunoglobulin-like type 2 receptor alpha,Inverse variance weighted,46,0.94 [0.88-1.01],0.0965911445089417,cis
Chapter X Diseases of the respiratory system,J10_BRONCHIECTASIS,NRP2,Neuropilin-2,Inverse variance weighted,11,1.22 [0.96-1.54],0.10352403072939,cis
Chapter X Diseases of the respiratory system,J10_BRONCHIECTASIS,CXCL10,C-X-C motif chemokine 10,Inverse variance weighted,3,1.14 [0.97-1.34],0.107796311891705,cis
Chapter X Diseases of the respiratory system,J10_BRONCHIECTASIS,MAMDC2,MAM domain-containing protein 2,Inverse variance weighted,5,1.24 [0.95-1.62],0.11057092211118,cis
Chapter X Diseases of the respiratory system,J10_BRONCHIECTASIS,IL1R1,Interleukin-1 receptor type 1,Inverse variance weighted,7,0.81 [0.62-1.05],0.112035216185644,cis
Chapter X Diseases of the respiratory system,J10_BRONCHIECTASIS,IL10,Interleukin-10,Wald ratio,1,0.63 [0.35-1.14],0.126322908783498,cis
Chapter X Diseases of the respiratory system,J10_BRONCHIECTASIS,TCOF1,Treacle protein,Wald ratio,1,0.4 [0.12-1.3],0.126631860290774,cis
Chapter X Diseases of the respiratory system,J10_BRONCHIECTASIS,CD48,CD48 antigen,Inverse variance weighted,18,1.09 [0.98-1.22],0.129061589233185,cis
Chapter X Diseases of the respiratory system,J10_BRONCHIECTASIS,CXCL11,C-X-C motif chemokine 11,Inverse variance weighted,7,0.82 [0.63-1.06],0.132162756324042,cis
Chapter X Diseases of the respiratory system,J10_BRONCHIECTASIS,CTSS,Cathepsin S,Inverse variance weighted,23,1.11 [0.97-1.26],0.133512399542084,cis
Chapter X Diseases of the respiratory system,J10_BRONCHIECTASIS,CRIM1,Cysteine-rich motor neuron 1 protein,Inverse variance weighted,7,1.26 [0.93-1.72],0.134101233316991,cis
