Disease_category,Disease,Protein,Protein_definition,method,nsnp,OR [95% CI],Pvalue,QTL_type
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,TIMP4,Metalloproteinase inhibitor 4,Inverse variance weighted,17,1.12 [1.05-1.19],0.000395049124442168,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,NUCB2,Nucleobindin-2,Inverse variance weighted,24,1.1 [1.04-1.16],0.000737558913688296,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,EFEMP1,EGF-containing fibulin-like extracellular matrix protein 1,Inverse variance weighted,6,0.87 [0.79-0.95],0.00287092821464635,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,CRIM1,Cysteine-rich motor neuron 1 protein,Inverse variance weighted,7,0.84 [0.75-0.95],0.00528336329299082,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,LGALS3,Galectin-3,Inverse variance weighted,25,1.06 [1.02-1.11],0.00812856821000569,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,AMN,Protein amnionless,Inverse variance weighted,39,0.97 [0.94-0.99],0.00925137930392883,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,CHAD,Chondroadherin,Inverse variance weighted,3,1.09 [1.02-1.16],0.00948863616294063,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,SEMA3F,Semaphorin-3F,Inverse variance weighted,15,1.18 [1.04-1.34],0.0102625740641028,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,CD79B,B-cell antigen receptor complex-associated protein beta chain,Inverse variance weighted,2,0.86 [0.76-0.97],0.0144150267847262,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,IGSF8,Immunoglobulin superfamily member 8,Inverse variance weighted,2,0.83 [0.71-0.97],0.0165633204845156,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,TNFRSF14,Tumor necrosis factor receptor superfamily member 14,Wald ratio,1,1.24 [1.04-1.48],0.0176855315637677,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,LRRC25,Leucine-rich repeat-containing protein 25,Inverse variance weighted,13,0.93 [0.87-0.99],0.024334968895511,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,PSAP,Prosaposin,Inverse variance weighted,5,0.9 [0.82-0.99],0.0292947581102046,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,HAVCR1,Hepatitis A virus cellular receptor 1,Inverse variance weighted,27,1.05 [1-1.09],0.0294853544415949,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,GSR,"Glutathione reductase, mitochondrial",Wald ratio,1,1.08 [1.01-1.15],0.0303844930270952,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,TNFSF13,Tumor necrosis factor ligand superfamily member 13,Inverse variance weighted,10,1.07 [1-1.13],0.0354111245591965,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,CSF1,Macrophage colony-stimulating factor 1,Inverse variance weighted,5,0.91 [0.83-0.99],0.0361415182047985,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,CRELD1,Protein disulfide isomerase CRELD1,Inverse variance weighted,34,1.04 [1-1.08],0.041406569598397,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,VWA1,von Willebrand factor A domain-containing protein 1,Inverse variance weighted,6,0.97 [0.93-1],0.041604484836343,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,YAP1,Transcriptional coactivator YAP1,Wald ratio,1,0.71 [0.51-0.99],0.0421375042937037,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,SPP1,Osteopontin,Inverse variance weighted,8,0.85 [0.72-1],0.0445461304352634,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,CCL16,C-C motif chemokine 16,Inverse variance weighted,19,1.03 [1-1.06],0.0472733815825363,cis
Chapter XIII Diseases of the musculoskeletal system and connective tissue,M13_ARTHROSIS_OTH,CNTN1,Contactin-1,Inverse variance weighted,22,0.94 [0.89-1],0.0504222683796531,cis
